0,0.
1,0.
2,0.
3,0.
4,0.
5,0.
6,0.
7,0.
8,0.
9,7.272685622227249e-9
10,1.7694112461485012e-7
11,2.798888797357919e-6
12,0.000023944451961367694
13,0.00009693507715046406
14,0.00019199704262381202
15,0.0002554815054157657
16,0.00032368444483304814
17,0.0004101050647619849
18,0.0005120891491506031
19,0.0006298016164705017
20,0.0007642920649643182
21,0.0009168895828515102
22,0.0010890956046506173
23,0.0012825614423620337
24,0.001499090343755622
25,0.001740650420743021
26,0.0020093961238109195
27,0.002307705935848338
28,0.0026382610546069303
29,0.0030040136020109093
30,0.0034081678557331702
31,0.0038543758891739373
32,0.004346819923613301
33,0.004890316722612739
34,0.005490472216263898
35,0.006153885914510442
36,0.006888416682183665
37,0.007703525502183053
38,0.008610713611778288
39,0.009624076562481156
40,0.010760996014488705
41,0.01204299086174952
42,0.01349674686861132
43,0.015155338553911194
44,0.017059647716170714
45,0.019259968953017004
46,0.02181777319345458
47,0.02480757541777482
48,0.028318822746228645
49,0.03245768506152059
50,0.037348594346535396
51,0.0431353440364077
52,0.04998152995717828
53,0.058070094709035285
54,0.06760173294903352
55,0.07879193112885813
56,0.09186645623032401
57,0.10705517668330744
58,0.12458419529604503
59,0.14466639591900637
60,0.16749064641256686
61,0.1932100504367236
62,0.22192978664755383
63,0.2536952009436281
64,0.28848090964223294
65,0.3261817142090074
66,0.3666061098668701
67,0.40947308451504083
68,0.45441275080465743
69,0.5009711401064568
70,0.5486192268175634
71,0.596765965486783
72,0.6447748363318251
73,0.691983133228391
74,0.737723017165641
75,0.7813432181696214
76,0.8222302136745733
77,0.8598277466512075
78,0.8936536687429614
79,0.923313289850484
80,0.9485086666429671
81,0.9690435443143387
82,0.9848239527137578
83,0.9958547250812291
84,1.0022324340667765
85,1.0041354102514055
86,1.0018116145336982
87,0.9955651759779213
88,0.9857423858134742
89,0.9727178660055732
90,0.9568815202500651
91,0.9386267409043688
92,0.9183402015334744
93,0.8963934240693885
94,0.8731361821043605
95,0.8488916945359737
96,0.8239534804875975
97,0.7985836881450856
98,0.7730126755750973
99,0.7474396077798964
100,0.7220338372785106
101,0.6969368510964703
102,0.6722645910200005
103,0.6481099826052628
104,0.6245455386636686
105,0.6016259324406309
106,0.5793904628502837
107,0.5578653579497266
108,0.5370658828729341
109,0.5169982346386615
110,0.4976612188084679
111,0.4790477122843164
112,0.46114592309269
113,0.4439404624228094
114,0.4274132469189207
115,0.41154424939249046
116,0.39631211518866827
117,0.38169466258513646
118,0.3676692848430334
119,0.354213269087303
120,0.34130404538321835
121,0.32891937786017345
122,0.31703750823114446
123,0.3056372606017767
124,0.2946981151128784
125,0.2842002567431722
126,0.27412460452510606
127,0.2644528254945079
128,0.25516733689649024
129,0.24625129949518337
130,0.23768860426993837
131,0.22946385431195968
132,0.221562343352012
133,0.21397003203574824
134,0.20667352281132684
135,0.19966003409105107
136,0.192917374187647
137,0.186433915397924
138,0.18019856850688376
139,0.17420075790774153
140,0.16843039747535682
141,0.16287786728787199
142,0.1575339912578562
143,0.1523900157029857
144,0.14743758886152825
145,0.14266874134133034
146,0.13807586748375036
147,0.13365170761911677
148,0.1293893311867386
149,0.1252821206891242
150,0.12132375644809126
151,0.1175082021287094
152,0.11382969099663658
153,0.11028271287422454
154,0.10686200176189276
155,0.10356252409111061
156,0.1003794675776073
157,0.09730823064351683
158,0.09434441237922042
159,0.0914838030165215
160,0.08872237488633687
161,0.0860562738352517
162,0.08348181107669937
163,0.08099545545366964
164,0.07859382609103117
165,0.07627368541691955
166,0.07403193253341488
167,0.07186559691812017
168,0.06977183243900564
169,0.06774791166600513
170,0.06579122046366351
171,0.0638992528500103
172,0.06206960610771286
173,0.0602999761342438
174,0.05858815301856055
175,0.0569320168324718
176,0.055329533625628965
177,0.05377875161343522
178,0.05227779754795798
179,0.05082487326251755
180,0.049418252380925315
181,0.04805627718291313
182,0.04673735561795528
183,0.04545995845972714
184,0.04422261659429197
185,0.04302391843508557
186,0.041862507458378766
187,0.0407370798533178
188,0.03964638228054687
189,0.03858920973423255
190,0.0375644035023003
191,0.03657084921997909
192,0.03560747501211666
193,0.03467324971987847
194,0.033767181207743725
195,0.0328883147467911
196,0.03203573147070379
