4.795039725903388e-23,2.1623314439121934e-22,2.5411043110432063e-22,3.002071597185977e-22,3.537006703844144e-22,3.9719283592987135e-22,4.522400207534863e-22,5.090708671273345e-22,5.811749996128691e-22,6.434139329369181e-22,7.007566753936335e-22,7.515683624582666e-22,7.951000672979097e-22,8.275787558158613e-22,8.550606937332469e-22,8.480424560225808e-22,8.43829747606633e-22,7.999655418453068e-22,7.391890938571699e-22,6.808889645956868e-22,5.877290649167107e-22,5.046481223455135e-22,4.225918745036569e-22,3.4286429567896923e-22,2.6870598625190766e-22,1.5793202076811054e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4027581080389767e-22,5.369802800621077e-22,6.461980039720312e-22,7.745953475678795e-22,8.944182347780761e-22,1.0034223949049925e-21,1.139469850720035e-21,1.2405209018947985e-21,1.3312336455887296e-21,1.4337847102199665e-21,1.524797839838223e-21,1.5941620078415181e-21,1.648306342118514e-21,1.699626115523946e-21,1.7464052974721585e-21,1.799478916809616e-21,1.864818539957573e-21,1.8992531953855144e-21,1.9127748710635925e-21,1.911226652221051e-21,1.887248020235366e-21,1.826868799134223e-21,1.7804217432554697e-21,1.644765159929705e-21,1.520299110921938e-21,1.404956417514266e-21,1.2744035158701692e-21,1.1239852765737402e-21,9.8164039954245e-22,7.971153576287831e-22,6.510243155273788e-22,5.021114365834962e-22,1.0489099081347806e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.700168423217727e-22,8.531427703737514e-22,1.035322431139784e-21,1.2192224067529914e-21,1.4290094859930298e-21,1.6665081578028095e-21,1.7625891364349844e-21,2.0535581304077342e-21,2.166954413151691e-21,2.2961620670199332e-21,2.4159996149894406e-21,2.5023720309579016e-21,2.5339695437118126e-21,2.6235570838283694e-21,2.640715988851216e-21,2.6779083461016477e-21,2.602212437225303e-21,2.571395885867095e-21,2.5782341827334682e-21,2.4244158874825323e-21,2.322166235545576e-21,2.2098500161426096e-21,2.1372182917937663e-21,1.957035516018336e-21,1.8255110595811062e-21,1.6442406485682326e-21,1.5636879462684127e-21,1.3828792997643035e-21,1.2222986486365438e-21,1.1004671917284007e-21,9.380947657608188e-22,8.089466254984375e-22,6.630459315315852e-22,1.468561282810624e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63075072029332e-22,9.464904829740891e-22,1.0978332138261567e-21,1.2971546218385135e-21,1.490274408450212e-21,1.6927114198906416e-21,1.9036143145533264e-21,2.149054692491023e-21,2.249817650251885e-21,2.4306483526580924e-21,2.703370977737101e-21,2.829004604441022e-21,2.979024254446305e-21,3.068674788334147e-21,3.0897803294991014e-21,3.136777580633342e-21,3.045319883359108e-21,2.956175215173811e-21,2.945676714621276e-21,2.870949902876665e-21,2.797469192536614e-21,2.7092009216947204e-21,2.575384569891896e-21,2.4656772977384487e-21,2.3406813513734365e-21,2.2058935992593134e-21,2.0820773390438857e-21,1.951873582149639e-21,1.8085625789009925e-21,1.6679678962396222e-21,1.5297082426212553e-21,1.3928638984850917e-21,1.2572022352235839e-21,1.1296379174512043e-21,1.0190703919896012e-21,9.252088711037687e-22,8.452827061612229e-22,7.764895747151619e-22,7.165458799661881e-22,3.3808319070971964e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3066974103046e-22,8.726794663668305e-22,9.945772539476676e-22,1.1639736350703356e-21,1.3348036144439993e-21,1.5358072490542471e-21,1.7112918835853772e-21,1.901993183007015e-21,2.088814992851382e-21,2.2936562156006824e-21,2.4739420947136714e-21,2.6409578328367e-21,2.790325773774791e-21,2.9158101652342586e-21,3.018256563321437e-21,3.091728723590873e-21,3.1318584372754793e-21,3.15613178717956e-21,3.1504987450237768e-21,3.1375561012887702e-21,3.094717223862362e-21,3.0481036416549146e-21,2.9792123324085436e-21,2.902850215362995e-21,2.820355025876554e-21,2.7254892135402014e-21,2.6259663133543586e-21,2.520675359255062e-21,2.4096574282288285e-21,2.2943752469746174e-21,2.176925589295693e-21,2.0570909127506878e-21,1.9365391194469187e-21,1.8170840701506997e-21,1.7010517940253218e-21,1.5890149099902476e-21,1.4830004923759154e-21,1.3843859302999077e-21,1.2935588592690727e-21,1.2103695038767548e-21,1.1343991595133048e-21,1.0650910723562195e-21,1.0018211310789826e-21,9.43952574753497e-22,8.90885921679738e-22,8.4208623188667675e-22,7.970872327367922e-22,7.554853005490117e-22,7.169310014460498e-22,6.811209252087579e-22,4.888410198044954e-22
