1.444962e+24,2.589929e+24,2.866038e+24,3.462696e+24,4.103633e+24,3.809178e+24,1.563260e+24,8.754156e+23,6.276614e+23,5.027629e+23,4.317898e+23,3.888506e+23,3.620243e+23,3.452575e+23,3.356543e+23,3.335983e+23,3.435120e+23,3.572778e+23,3.544838e+23,3.425569e+23,3.360824e+23,3.272900e+23,3.086422e+23,2.579855e+23,2.099861e+23,1.973390e+23,1.901719e+23,1.842863e+23,1.774068e+23,1.626964e+23,1.501324e+23,1.450416e+23,1.415799e+23,1.383608e+23,1.347064e+23,1.293358e+23,1.208437e+23,1.138475e+23,1.060818e+23,9.589119e+22,8.089882e+22,5.684086e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.879627e+22,2.030850e+24,3.920395e+24,5.268204e+24,5.975595e+24,6.621806e+24,5.369963e+24,3.269054e+24,2.257021e+24,1.723667e+24,1.398358e+24,1.185089e+24,1.041143e+24,9.512369e+23,9.053977e+23,8.641614e+23,8.042513e+23,7.546669e+23,7.136393e+23,6.653682e+23,5.715876e+23,4.580514e+23,4.137989e+23,3.909282e+23,3.719010e+23,3.530251e+23,3.220019e+23,2.939158e+23,2.804027e+23,2.706534e+23,2.618397e+23,2.525900e+23,2.401792e+23,2.232999e+23,2.091557e+23,1.934335e+23,1.731449e+23,1.430055e+23,9.886815e+22,7.124187e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.525054e+23,3.848615e+24,5.805211e+24,7.323865e+24,8.075390e+24,7.643719e+24,6.147268e+24,4.597407e+24,3.585707e+24,2.935367e+24,2.511792e+24,2.226160e+24,1.976433e+24,1.754983e+24,1.584209e+24,1.433200e+24,1.250665e+24,1.016518e+24,8.786910e+23,8.036826e+23,7.421930e+23,6.875514e+23,6.209691e+23,5.582374e+23,5.208739e+23,4.920626e+23,4.666951e+23,4.423118e+23,4.143158e+23,3.818438e+23,3.541044e+23,3.244543e+23,2.882745e+23,2.363484e+23,1.693769e+23,1.301623e+23,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.656032e+23,2.884220e+24,5.778596e+24,7.786669e+24,8.492412e+24,8.650921e+24,8.100816e+24,6.857626e+24,5.674820e+24,4.794022e+24,4.088398e+24,3.540208e+24,3.106528e+24,2.706606e+24,2.250838e+24,1.900848e+24,1.692885e+24,1.526323e+24,1.384021e+24,1.238994e+24,1.102472e+24,1.008276e+24,9.326772e+23,8.668028e+23,8.063414e+23,7.440590e+23,6.798513e+23,6.240717e+23,5.673175e+23,5.027909e+23,4.159092e+23,3.197103e+23,2.621016e+23,1.623976e+23,1.291095e+23,1.174127e+23,1.069481e+23,9.756974e+22,8.914837e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.463215e+23,1.977945e+24,3.720781e+24,5.907187e+24,7.140007e+24,8.221684e+24,9.019347e+24,9.239812e+24,8.611109e+24,7.479630e+24,6.399946e+24,5.490283e+24,4.616573e+24,3.864004e+24,3.375160e+24,2.997170e+24,2.680435e+24,2.386090e+24,2.113648e+24,1.909505e+24,1.742548e+24,1.597694e+24,1.467530e+24,1.341102e+24,1.219199e+24,1.112128e+24,1.007149e+24,8.944051e+23,7.530096e+23,6.164714e+23,5.262638e+23,3.765736e+23,3.356586e+23,3.064526e+23,2.801997e+23,2.565613e+23,2.352450e+23,2.159934e+23,1.985774e+23,1.827934e+23,1.684620e+23,1.554273e+23,1.435552e+23,1.327294e+23,1.228480e+23,1.138201e+23,1.055633e+23,9.800281e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.557600e+23,2.710050e+24,4.007877e+24,4.642482e+24,5.062481e+24,6.375090e+24,7.898059e+24,9.006196e+24,9.557352e+24,9.414166e+24,8.528700e+24,7.277433e+24,6.267214e+24,5.488300e+24,4.848953e+24,4.290214e+24,3.787871e+24,3.395566e+24,3.073326e+24,2.795396e+24,2.548902e+24,2.317451e+24,2.102406e+24,1.912424e+24,1.730641e+24,1.542745e+24,1.322530e+24,1.129289e+24,9.778183e+23,7.817793e+23,7.128809e+23,6.532412e+23,5.994585e+23,5.508597e+23,5.068654e+23,4.669763e+23,4.307561e+23,3.978188e+23,3.678197e+23,3.404526e+23,3.154479e+23,2.925697e+23,2.716129e+23,2.523965e+23,2.347593e+23,2.185550e+23,2.036503e+23,1.899250e+23,1.772702e+23,1.655888e+23,1.547947e+23,1.448114e+23,1.355710e+23,1.270117e+23,1.190780e+23,1.117184e+23,1.048858e+23,9.853688e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.207196e+23,1.843193e+24,3.941370e+24,4.969448e+24,4.621516e+24,4.420630e+24,4.895185e+24,5.866325e+24,7.172138e+24,8.311149e+24,8.873885e+24,9.036623e+24,8.771572e+24,8.094389e+24,7.238324e+24,6.382224e+24,5.677383e+24,5.098064e+24,4.604681e+24,4.174370e+24,3.781536e+24,3.426039e+24,3.112085e+24,2.817093e+24,2.520034e+24,2.192801e+24,1.921453e+24,1.673464e+24,1.431276e+24,1.312951e+24,1.206920e+24,1.111076e+24,1.024257e+24,9.454584e+23,8.738065e+23,8.085455e+23,7.490150e+23,6.946314e+23,6.448764e+23,5.992889e+23,5.574608e+23,5.190324e+23,4.836874e+23,4.511447e+23,4.211521e+23,3.934815e+23,3.679251e+23,3.442954e+23,3.224239e+23,3.021595e+23,2.833675e+23,2.659274e+23,2.497297e+23,2.346748e+23,2.206714e+23,2.076354e+23,1.954902e+23,1.841654e+23,1.735977e+23,1.637296e+23,1.545085e+23,1.458870e+23,1.378214e+23,1.302713e+23,1.231997e+23,1.165721e+23,1.103563e+23,1.045229e+23,9.904463e+22,9.389654e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.564337e+23,1.334232e+24,3.944309e+24,5.692851e+24,5.588804e+24,4.823017e+24,4.460753e+24,4.351242e+24,4.520825e+24,4.886830e+24,5.714885e+24,6.965361e+24,8.093738e+24,8.778502e+24,8.876249e+24,8.532296e+24,7.916037e+24,7.203459e+24,6.514101e+24,5.877274e+24,5.308967e+24,4.809894e+24,4.349920e+24,3.897730e+24,3.428828e+24,3.050743e+24,2.670905e+24,2.371258e+24,2.181253e+24,2.010027e+24,1.855116e+24,1.714625e+24,1.586925e+24,1.470609e+24,1.364463e+24,1.267429e+24,1.178581e+24,1.097106e+24,1.022279e+24,9.534619e+23,8.900867e+23,8.316517e+23,7.777107e+23,7.278651e+23,6.817559e+23,6.390581e+23,5.994781e+23,5.627510e+23,5.286387e+23,4.969277e+23,4.674250e+23,4.399558e+23,4.143604e+23,3.904927e+23,3.682189e+23,3.474165e+23,3.279740e+23,3.097898e+23,2.927713e+23,2.768337e+23,2.618993e+23,2.478961e+23,2.347580e+23,2.224237e+23,2.108368e+23,1.999455e+23,1.897020e+23,1.800629e+23,1.709883e+23,1.624413e+23,1.543879e+23,1.467967e+23,1.396377e+23,1.328833e+23,1.265071e+23,1.204848e+23,1.147932e+23,1.094112e+23,1.043191e+23,9.949867e+22,9.493317e+22,9.060725e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.839942e+22,1.010555e+24,3.928809e+24,6.419873e+24,6.760611e+24,5.650221e+24,4.858386e+24,4.393528e+24,3.871778e+24,3.399292e+24,3.484177e+24,4.045163e+24,4.980283e+24,6.113392e+24,7.288541e+24,8.238096e+24,8.750214e+24,8.777332e+24,8.396345e+24,7.790433e+24,7.118702e+24,6.447289e+24,5.779494e+24,5.119757e+24,4.588831e+24,4.038831e+24,3.653578e+24,3.363788e+24,3.103453e+24,2.868578e+24,2.655923e+24,2.462787e+24,2.286899e+24,2.126333e+24,1.979440e+24,1.844797e+24,1.721161e+24,1.607446e+24,1.502693e+24,1.406057e+24,1.316791e+24,1.234230e+24,1.157782e+24,1.086915e+24,1.021149e+24,9.600543e+23,9.032421e+23,8.503624e+23,8.010994e+23,7.551675e+23,7.123069e+23,6.722814e+23,6.348741e+23,5.998877e+23,5.671412e+23,5.364696e+23,5.077217e+23,4.807594e+23,4.554556e+23,4.316935e+23,4.093659e+23,3.883733e+23,3.686250e+23,3.500369e+23,3.325322e+23,3.160395e+23,3.004928e+23,2.858309e+23,2.719965e+23,2.589360e+23,2.465997e+23,2.349406e+23,2.239160e+23,2.134858e+23,2.036134e+23,1.942648e+23,1.854091e+23,1.770175e+23,1.690635e+23,1.615223e+23,1.543703e+23,1.475858e+23,1.411473e+23,1.350351e+23,1.292299e+23,1.237136e+23,1.184692e+23,1.134807e+23,1.087333e+23,1.042132e+23,9.990753e+22
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.990791e+23,4.109403e+24,7.288485e+24,7.990263e+24,6.566455e+24,5.369748e+24,4.496001e+24,3.611978e+24,3.162882e+24,3.060323e+24,3.065276e+24,3.165903e+24,3.571182e+24,4.364836e+24,5.447633e+24,6.627336e+24,7.650798e+24,8.345934e+24,8.623519e+24,8.475691e+24,7.969093e+24,7.267770e+24,6.599635e+24,5.868844e+24,5.356747e+24,4.928971e+24,4.544954e+24,4.199885e+24,3.889008e+24,3.608037e+24,3.353218e+24,3.121332e+24,2.909649e+24,2.715872e+24,2.538051e+24,2.374515e+24,2.223822e+24,2.084720e+24,1.956115e+24,1.837042e+24,1.726645e+24,1.624165e+24,1.528917e+24,1.440296e+24,1.357751e+24,1.280792e+24,1.208972e+24,1.141889e+24,1.079177e+24,1.020504e+24,9.655650e+23,9.140842e+23,8.658079e+23,8.205044e+23,7.779618e+23,7.379856e+23,7.003973e+23,6.650331e+23,6.317423e+23,6.003854e+23,5.708342e+23,5.429698e+23,5.166818e+23,4.918678e+23,4.684329e+23,4.462881e+23,4.253521e+23,4.055487e+23,3.868078e+23,3.690651e+23,3.522605e+23,3.363390e+23,3.212490e+23,3.069422e+23,2.933728e+23,2.804981e+23,2.682770e+23,2.566712e+23,2.456443e+23,2.351623e+23,2.251936e+23,2.157089e+23,2.066813e+23,1.980858e+23,1.898992e+23,1.821006e+23,1.746699e+23,1.675887e+23
