vmin_low,vmin_high,vmin_mid,flux
2.359059999999999775e+02,2.367050000000000125e+02,2.363054999999999950e+02,7.597181685491560219e-33
2.367050000000000125e+02,2.375039999999999907e+02,2.371045000000000016e+02,7.597181685491560219e-33
2.375039999999999907e+02,2.383029999999999973e+02,2.379035000000000082e+02,7.597181685491560219e-33
2.383029999999999973e+02,2.391019999999999754e+02,2.387024999999999864e+02,7.597181685491560219e-33
2.391019999999999754e+02,2.399009999999999820e+02,2.395014999999999645e+02,7.597181685491560219e-33
2.399009999999999820e+02,2.406999999999999886e+02,2.403004999999999995e+02,7.597181685491560219e-33
2.406999999999999886e+02,2.414989999999999952e+02,2.410994999999999777e+02,7.597181685491558851e-33
2.414989999999999952e+02,2.422980000000000018e+02,2.418985000000000127e+02,7.597181685491560219e-33
2.422980000000000018e+02,2.430970000000000084e+02,2.426974999999999909e+02,7.597181685491558851e-33
2.430970000000000084e+02,2.438959999999999866e+02,2.434964999999999975e+02,7.597181685491560219e-33
2.438959999999999866e+02,2.446949999999999932e+02,2.442955000000000041e+02,7.597181685491560219e-33
2.446949999999999932e+02,2.454939999999999714e+02,2.450944999999999823e+02,7.597181685491558851e-33
2.454939999999999714e+02,2.462930000000000064e+02,2.458934999999999889e+02,7.597181685491560219e-33
2.462930000000000064e+02,2.470920000000000130e+02,2.466924999999999955e+02,7.597181685491560219e-33
2.470920000000000130e+02,2.478909999999999911e+02,2.474915000000000020e+02,7.597181685491560219e-33
2.478909999999999911e+02,2.486899999999999977e+02,2.482905000000000086e+02,7.597181685491560219e-33
2.486899999999999977e+02,2.494890000000000043e+02,2.490894999999999868e+02,7.597181685491558851e-33
2.494890000000000043e+02,2.502879999999999825e+02,2.498884999999999934e+02,7.597181685491560219e-33
2.502879999999999825e+02,2.510870000000000175e+02,2.506875000000000000e+02,7.597181685491560219e-33
2.510870000000000175e+02,2.518859999999999957e+02,2.514865000000000066e+02,7.597181685491560219e-33
2.518859999999999957e+02,2.526850000000000023e+02,2.522855000000000132e+02,7.597181685491560219e-33
2.526850000000000023e+02,2.534840000000000089e+02,2.530844999999999914e+02,7.597181685491560219e-33
2.534840000000000089e+02,2.542829999999999870e+02,2.538834999999999980e+02,7.597181685491560219e-33
2.542829999999999870e+02,2.550819999999999936e+02,2.546825000000000045e+02,7.597181685491560219e-33
2.550819999999999936e+02,2.558810000000000286e+02,2.554815000000000111e+02,7.597181685491560219e-33
2.558810000000000286e+02,2.566800000000000068e+02,2.562805000000000177e+02,7.597181685491560219e-33
2.566800000000000068e+02,2.574789999999999850e+02,2.570794999999999959e+02,7.597181685491560219e-33
2.574789999999999850e+02,2.582780000000000200e+02,2.578785000000000309e+02,7.597181685491560219e-33
2.582780000000000200e+02,2.590770000000000550e+02,2.586775000000000091e+02,7.597181685491560219e-33
2.590770000000000550e+02,2.598759999999999764e+02,2.594764999999999873e+02,7.597181685491560219e-33
2.598759999999999764e+02,2.606750000000000114e+02,2.602754999999999654e+02,7.597181685491560219e-33
2.606750000000000114e+02,2.614739999999999895e+02,2.610745000000000005e+02,7.597181685491560219e-33
2.614739999999999895e+02,2.622730000000000246e+02,2.618735000000000355e+02,7.597181685491560219e-33
2.622730000000000246e+02,2.630720000000000596e+02,2.626725000000000136e+02,7.597181685491558851e-33
2.630720000000000596e+02,2.638709999999999809e+02,2.634714999999999918e+02,7.597181685491560219e-33
2.638709999999999809e+02,2.646700000000000159e+02,2.642704999999999700e+02,7.597181685491560219e-33
2.646700000000000159e+02,2.654689999999999941e+02,2.650695000000000050e+02,7.597181685491560219e-33
2.654689999999999941e+02,2.662680000000000291e+02,2.658685000000000400e+02,7.597181685491560219e-33
2.662680000000000291e+02,2.670670000000000073e+02,2.666675000000000182e+02,7.597181685491560219e-33
2.670670000000000073e+02,2.678659999999999854e+02,2.674664999999999964e+02,7.597181685491561588e-33
2.678659999999999854e+02,2.686650000000000205e+02,2.682654999999999745e+02,7.597181685491560219e-33
2.686650000000000205e+02,2.694639999999999986e+02,2.690645000000000095e+02,7.597181685491486323e-33
2.694639999999999986e+02,2.702630000000000337e+02,2.698635000000000446e+02,7.597181685491487691e-33
2.702630000000000337e+02,2.710620000000000118e+02,2.706625000000000227e+02,7.597181685491486323e-33
2.710620000000000118e+02,2.718610000000000468e+02,2.714615000000000009e+02,7.597181685491486323e-33
2.718610000000000468e+02,2.726600000000000250e+02,2.722605000000000359e+02,7.597181685491487691e-33
2.726600000000000250e+02,2.734590000000000032e+02,2.730595000000000141e+02,2.791101560225990256e-33
2.734590000000000032e+02,2.742580000000000382e+02,2.738585000000000491e+02,0.000000000000000000e+00
2.742580000000000382e+02,2.750570000000000164e+02,2.746575000000000273e+02,0.000000000000000000e+00
2.750570000000000164e+02,2.758560000000000514e+02,2.754565000000000055e+02,0.000000000000000000e+00
2.758560000000000514e+02,2.766549999999999727e+02,2.762554999999999836e+02,0.000000000000000000e+00
2.766549999999999727e+02,2.774540000000000077e+02,2.770544999999999618e+02,0.000000000000000000e+00
2.774540000000000077e+02,2.782530000000000427e+02,2.778535000000000537e+02,0.000000000000000000e+00
2.782530000000000427e+02,2.790520000000000209e+02,2.786525000000000318e+02,0.000000000000000000e+00
2.790520000000000209e+02,2.798510000000000559e+02,2.794515000000000100e+02,0.000000000000000000e+00
2.798510000000000559e+02,2.806499999999999773e+02,2.802504999999999882e+02,0.000000000000000000e+00
2.806499999999999773e+02,2.814490000000000123e+02,2.810494999999999663e+02,0.000000000000000000e+00
2.814490000000000123e+02,2.822479999999999905e+02,2.818485000000000014e+02,0.000000000000000000e+00
2.822479999999999905e+02,2.830469999999999686e+02,2.826474999999999795e+02,0.000000000000000000e+00
2.830469999999999686e+02,2.838460000000000036e+02,2.834465000000000146e+02,0.000000000000000000e+00
2.838460000000000036e+02,2.846449999999999818e+02,2.842454999999999927e+02,0.000000000000000000e+00
2.846449999999999818e+02,2.854440000000000168e+02,2.850444999999999709e+02,0.000000000000000000e+00
2.854440000000000168e+02,2.862429999999999382e+02,2.858434999999999491e+02,0.000000000000000000e+00
2.862429999999999382e+02,2.870419999999999732e+02,2.866424999999999272e+02,0.000000000000000000e+00
2.870419999999999732e+02,2.878410000000000082e+02,2.874415000000000191e+02,0.000000000000000000e+00
2.878410000000000082e+02,2.886399999999999864e+02,2.882404999999999973e+02,0.000000000000000000e+00
2.886399999999999864e+02,2.894390000000000214e+02,2.890394999999999754e+02,0.000000000000000000e+00
2.894390000000000214e+02,2.902379999999999427e+02,2.898384999999999536e+02,0.000000000000000000e+00
2.902379999999999427e+02,2.910369999999999777e+02,2.906374999999999318e+02,0.000000000000000000e+00
2.910369999999999777e+02,2.918360000000000127e+02,2.914365000000000236e+02,0.000000000000000000e+00
2.918360000000000127e+02,2.926349999999999909e+02,2.922355000000000018e+02,0.000000000000000000e+00
2.926349999999999909e+02,2.934340000000000259e+02,2.930344999999999800e+02,0.000000000000000000e+00
2.934340000000000259e+02,2.942330000000000041e+02,2.938335000000000150e+02,0.000000000000000000e+00
2.942330000000000041e+02,2.950319999999999823e+02,2.946324999999999932e+02,0.000000000000000000e+00
2.950319999999999823e+02,2.958309999999999604e+02,2.954314999999999714e+02,0.000000000000000000e+00
2.958309999999999604e+02,2.966299999999999955e+02,2.962305000000000064e+02,0.000000000000000000e+00
2.966299999999999955e+02,2.974290000000000305e+02,2.970294999999999845e+02,0.000000000000000000e+00
2.974290000000000305e+02,2.982280000000000086e+02,2.978285000000000196e+02,0.000000000000000000e+00
2.982280000000000086e+02,2.990269999999999868e+02,2.986274999999999977e+02,0.000000000000000000e+00
2.990269999999999868e+02,2.998259999999999650e+02,2.994264999999999759e+02,0.000000000000000000e+00
2.998259999999999650e+02,3.006250000000000000e+02,3.002255000000000109e+02,0.000000000000000000e+00
3.006250000000000000e+02,3.014240000000000350e+02,3.010244999999999891e+02,0.000000000000000000e+00
3.014240000000000350e+02,3.022230000000000132e+02,3.018235000000000241e+02,0.000000000000000000e+00
3.022230000000000132e+02,3.030219999999999914e+02,3.026225000000000023e+02,0.000000000000000000e+00
3.030219999999999914e+02,3.038209999999999695e+02,3.034214999999999804e+02,0.000000000000000000e+00
3.038209999999999695e+02,3.046200000000000045e+02,3.042205000000000155e+02,0.000000000000000000e+00
3.046200000000000045e+02,3.054190000000000396e+02,3.050194999999999936e+02,0.000000000000000000e+00
3.054190000000000396e+02,3.062180000000000177e+02,3.058185000000000286e+02,0.000000000000000000e+00
3.062180000000000177e+02,3.070169999999999959e+02,3.066175000000000068e+02,0.000000000000000000e+00
3.070169999999999959e+02,3.078159999999999741e+02,3.074164999999999850e+02,0.000000000000000000e+00
3.078159999999999741e+02,3.086150000000000091e+02,3.082155000000000200e+02,0.000000000000000000e+00
3.086150000000000091e+02,3.094139999999999873e+02,3.090144999999999982e+02,0.000000000000000000e+00
3.094139999999999873e+02,3.102130000000000223e+02,3.098134999999999764e+02,0.000000000000000000e+00
3.102130000000000223e+02,3.110120000000000573e+02,3.106125000000000682e+02,0.000000000000000000e+00
3.110120000000000573e+02,3.118109999999999786e+02,3.114115000000000464e+02,0.000000000000000000e+00
3.118109999999999786e+02,3.126100000000000136e+02,3.122105000000000246e+02,0.000000000000000000e+00
3.126100000000000136e+02,3.134089999999999918e+02,3.130095000000000027e+02,0.000000000000000000e+00
3.134089999999999918e+02,3.142080000000000268e+02,3.138084999999999809e+02,0.000000000000000000e+00
3.142080000000000268e+02,3.150070000000000618e+02,3.146075000000000728e+02,0.000000000000000000e+00
3.150070000000000618e+02,3.158059999999999832e+02,3.154065000000000509e+02,0.000000000000000000e+00
3.158059999999999832e+02,3.166050000000000182e+02,3.162055000000000291e+02,0.000000000000000000e+00
3.166050000000000182e+02,3.174039999999999964e+02,3.170045000000000073e+02,0.000000000000000000e+00
3.174039999999999964e+02,3.182030000000000314e+02,3.178034999999999854e+02,0.000000000000000000e+00
3.182030000000000314e+02,3.190020000000000095e+02,3.186025000000000205e+02,0.000000000000000000e+00
3.190020000000000095e+02,3.198010000000000446e+02,3.194015000000000555e+02,0.000000000000000000e+00
3.198010000000000446e+02,3.206000000000000227e+02,3.202005000000000337e+02,0.000000000000000000e+00
3.206000000000000227e+02,3.213990000000000009e+02,3.209995000000000118e+02,0.000000000000000000e+00
3.213990000000000009e+02,3.221980000000000359e+02,3.217984999999999900e+02,0.000000000000000000e+00
3.221980000000000359e+02,3.229970000000000141e+02,3.225975000000000250e+02,0.000000000000000000e+00
3.229970000000000141e+02,3.237960000000000491e+02,3.233965000000000600e+02,0.000000000000000000e+00
3.237960000000000491e+02,3.245950000000000273e+02,3.241955000000000382e+02,0.000000000000000000e+00
3.245950000000000273e+02,3.253940000000000055e+02,3.249945000000000164e+02,0.000000000000000000e+00
3.253940000000000055e+02,3.261930000000000405e+02,3.257934999999999945e+02,0.000000000000000000e+00
3.261930000000000405e+02,3.269920000000000186e+02,3.265925000000000296e+02,0.000000000000000000e+00
3.269920000000000186e+02,3.277910000000000537e+02,3.273915000000000646e+02,0.000000000000000000e+00
3.277910000000000537e+02,3.285899999999999750e+02,3.281905000000000427e+02,0.000000000000000000e+00
3.285899999999999750e+02,3.293890000000000100e+02,3.289895000000000209e+02,0.000000000000000000e+00
3.293890000000000100e+02,3.301880000000000450e+02,3.297884999999999991e+02,0.000000000000000000e+00
3.301880000000000450e+02,3.309870000000000232e+02,3.305875000000000341e+02,0.000000000000000000e+00
3.309870000000000232e+02,3.317860000000000582e+02,3.313865000000000691e+02,0.000000000000000000e+00
3.317860000000000582e+02,3.325849999999999795e+02,3.321855000000000473e+02,0.000000000000000000e+00
3.325849999999999795e+02,3.333840000000000146e+02,3.329845000000000255e+02,0.000000000000000000e+00
3.333840000000000146e+02,3.341829999999999927e+02,3.337835000000000036e+02,0.000000000000000000e+00
3.341829999999999927e+02,3.349819999999999709e+02,3.345824999999999818e+02,0.000000000000000000e+00
3.349819999999999709e+02,3.357810000000000059e+02,3.353814999999999600e+02,0.000000000000000000e+00
3.357810000000000059e+02,3.365799999999999841e+02,3.361804999999999950e+02,0.000000000000000000e+00
3.365799999999999841e+02,3.373790000000000191e+02,3.369795000000000300e+02,0.000000000000000000e+00
3.373790000000000191e+02,3.381779999999999404e+02,3.377785000000000082e+02,0.000000000000000000e+00
3.381779999999999404e+02,3.389769999999999754e+02,3.385774999999999864e+02,0.000000000000000000e+00
3.389769999999999754e+02,3.397760000000000105e+02,3.393764999999999645e+02,0.000000000000000000e+00
3.397760000000000105e+02,3.405749999999999886e+02,3.401754999999999995e+02,0.000000000000000000e+00
3.405749999999999886e+02,3.413740000000000236e+02,3.409745000000000346e+02,0.000000000000000000e+00
3.413740000000000236e+02,3.421729999999999450e+02,3.417735000000000127e+02,0.000000000000000000e+00
3.421729999999999450e+02,3.429719999999999800e+02,3.425724999999999909e+02,0.000000000000000000e+00
3.429719999999999800e+02,3.437710000000000150e+02,3.433714999999999691e+02,0.000000000000000000e+00
3.437710000000000150e+02,3.445699999999999932e+02,3.441705000000000041e+02,0.000000000000000000e+00
3.445699999999999932e+02,3.453690000000000282e+02,3.449695000000000391e+02,0.000000000000000000e+00
3.453690000000000282e+02,3.461680000000000064e+02,3.457685000000000173e+02,0.000000000000000000e+00
3.461680000000000064e+02,3.469669999999999845e+02,3.465674999999999955e+02,0.000000000000000000e+00
3.469669999999999845e+02,3.477659999999999627e+02,3.473664999999999736e+02,0.000000000000000000e+00
3.477659999999999627e+02,3.485649999999999977e+02,3.481654999999999518e+02,0.000000000000000000e+00
3.485649999999999977e+02,3.493640000000000327e+02,3.489645000000000437e+02,0.000000000000000000e+00
3.493640000000000327e+02,3.501630000000000109e+02,3.497635000000000218e+02,0.000000000000000000e+00
3.501630000000000109e+02,3.509619999999999891e+02,3.505625000000000000e+02,0.000000000000000000e+00
3.509619999999999891e+02,3.517609999999999673e+02,3.513614999999999782e+02,0.000000000000000000e+00
3.517609999999999673e+02,3.525600000000000023e+02,3.521604999999999563e+02,0.000000000000000000e+00
3.525600000000000023e+02,3.533590000000000373e+02,3.529595000000000482e+02,0.000000000000000000e+00
3.533590000000000373e+02,3.541580000000000155e+02,3.537585000000000264e+02,0.000000000000000000e+00
3.541580000000000155e+02,3.549569999999999936e+02,3.545575000000000045e+02,0.000000000000000000e+00
3.549569999999999936e+02,3.557559999999999718e+02,3.553564999999999827e+02,0.000000000000000000e+00
3.557559999999999718e+02,3.565550000000000068e+02,3.561554999999999609e+02,0.000000000000000000e+00
3.565550000000000068e+02,3.573539999999999850e+02,3.569544999999999959e+02,0.000000000000000000e+00
3.573539999999999850e+02,3.581530000000000200e+02,3.577535000000000309e+02,0.000000000000000000e+00
3.581530000000000200e+02,3.589520000000000550e+02,3.585525000000000091e+02,0.000000000000000000e+00
3.589520000000000550e+02,3.597509999999999764e+02,3.593514999999999873e+02,0.000000000000000000e+00
3.597509999999999764e+02,3.605500000000000114e+02,3.601504999999999654e+02,0.000000000000000000e+00
3.605500000000000114e+02,3.613489999999999895e+02,3.609495000000000005e+02,0.000000000000000000e+00
3.613489999999999895e+02,3.621480000000000246e+02,3.617485000000000355e+02,0.000000000000000000e+00
3.621480000000000246e+02,3.629470000000000596e+02,3.625475000000000136e+02,0.000000000000000000e+00
3.629470000000000596e+02,3.637459999999999809e+02,3.633464999999999918e+02,0.000000000000000000e+00
3.637459999999999809e+02,3.645450000000000159e+02,3.641454999999999700e+02,0.000000000000000000e+00
3.645450000000000159e+02,3.653439999999999941e+02,3.649445000000000050e+02,0.000000000000000000e+00
3.653439999999999941e+02,3.661430000000000291e+02,3.657435000000000400e+02,0.000000000000000000e+00
3.661430000000000291e+02,3.669420000000000073e+02,3.665425000000000182e+02,0.000000000000000000e+00
3.669420000000000073e+02,3.677409999999999854e+02,3.673414999999999964e+02,0.000000000000000000e+00
3.677409999999999854e+02,3.685400000000000205e+02,3.681404999999999745e+02,0.000000000000000000e+00
3.685400000000000205e+02,3.693389999999999986e+02,3.689395000000000095e+02,0.000000000000000000e+00
3.693389999999999986e+02,3.701380000000000337e+02,3.697385000000000446e+02,0.000000000000000000e+00
3.701380000000000337e+02,3.709370000000000118e+02,3.705375000000000227e+02,0.000000000000000000e+00
3.709370000000000118e+02,3.717360000000000468e+02,3.713365000000000009e+02,0.000000000000000000e+00
3.717360000000000468e+02,3.725350000000000250e+02,3.721355000000000359e+02,0.000000000000000000e+00
3.725350000000000250e+02,3.733340000000000032e+02,3.729345000000000141e+02,0.000000000000000000e+00
3.733340000000000032e+02,3.741330000000000382e+02,3.737335000000000491e+02,0.000000000000000000e+00
3.741330000000000382e+02,3.749320000000000164e+02,3.745325000000000273e+02,0.000000000000000000e+00
3.749320000000000164e+02,3.757310000000000514e+02,3.753315000000000055e+02,0.000000000000000000e+00
3.757310000000000514e+02,3.765299999999999727e+02,3.761304999999999836e+02,0.000000000000000000e+00
3.765299999999999727e+02,3.773290000000000077e+02,3.769294999999999618e+02,0.000000000000000000e+00
3.773290000000000077e+02,3.781280000000000427e+02,3.777285000000000537e+02,0.000000000000000000e+00
3.781280000000000427e+02,3.789270000000000209e+02,3.785275000000000318e+02,0.000000000000000000e+00
3.789270000000000209e+02,3.797260000000000559e+02,3.793265000000000100e+02,0.000000000000000000e+00
3.797260000000000559e+02,3.805249999999999773e+02,3.801254999999999882e+02,0.000000000000000000e+00
3.805249999999999773e+02,3.813240000000000123e+02,3.809244999999999663e+02,0.000000000000000000e+00
3.813240000000000123e+02,3.821230000000000473e+02,3.817235000000000582e+02,0.000000000000000000e+00
3.821230000000000473e+02,3.829220000000000255e+02,3.825225000000000364e+02,0.000000000000000000e+00
3.829220000000000255e+02,3.837210000000000605e+02,3.833215000000000146e+02,0.000000000000000000e+00
3.837210000000000605e+02,3.845199999999999818e+02,3.841204999999999927e+02,0.000000000000000000e+00
3.845199999999999818e+02,3.853190000000000168e+02,3.849194999999999709e+02,0.000000000000000000e+00
3.853190000000000168e+02,3.861179999999999382e+02,3.857184999999999491e+02,0.000000000000000000e+00
3.861179999999999382e+02,3.869169999999999732e+02,3.865174999999999272e+02,0.000000000000000000e+00
3.869169999999999732e+02,3.877160000000000082e+02,3.873165000000000191e+02,0.000000000000000000e+00
3.877160000000000082e+02,3.885149999999999864e+02,3.881154999999999973e+02,0.000000000000000000e+00
3.885149999999999864e+02,3.893140000000000214e+02,3.889144999999999754e+02,0.000000000000000000e+00
3.893140000000000214e+02,3.901129999999999427e+02,3.897134999999999536e+02,0.000000000000000000e+00
3.901129999999999427e+02,3.909119999999999777e+02,3.905124999999999318e+02,0.000000000000000000e+00
3.909119999999999777e+02,3.917110000000000127e+02,3.913115000000000236e+02,0.000000000000000000e+00
3.917110000000000127e+02,3.925099999999999909e+02,3.921105000000000018e+02,0.000000000000000000e+00
3.925099999999999909e+02,3.933090000000000259e+02,3.929094999999999800e+02,0.000000000000000000e+00
3.933090000000000259e+02,3.941080000000000041e+02,3.937085000000000150e+02,0.000000000000000000e+00
3.941080000000000041e+02,3.949069999999999823e+02,3.945074999999999932e+02,0.000000000000000000e+00
3.949069999999999823e+02,3.957059999999999604e+02,3.953064999999999714e+02,0.000000000000000000e+00
3.957059999999999604e+02,3.965049999999999955e+02,3.961055000000000064e+02,0.000000000000000000e+00
3.965049999999999955e+02,3.973040000000000305e+02,3.969044999999999845e+02,0.000000000000000000e+00
3.973040000000000305e+02,3.981030000000000086e+02,3.977035000000000196e+02,0.000000000000000000e+00
3.981030000000000086e+02,3.989019999999999868e+02,3.985024999999999977e+02,0.000000000000000000e+00
3.989019999999999868e+02,3.997009999999999650e+02,3.993014999999999759e+02,0.000000000000000000e+00
3.997009999999999650e+02,4.005000000000000000e+02,4.001005000000000109e+02,0.000000000000000000e+00
4.005000000000000000e+02,4.012990000000000350e+02,4.008994999999999891e+02,0.000000000000000000e+00
4.012990000000000350e+02,4.020980000000000132e+02,4.016985000000000241e+02,0.000000000000000000e+00
4.020980000000000132e+02,4.028969999999999914e+02,4.024975000000000023e+02,0.000000000000000000e+00
4.028969999999999914e+02,4.036959999999999695e+02,4.032964999999999804e+02,0.000000000000000000e+00
4.036959999999999695e+02,4.044950000000000045e+02,4.040955000000000155e+02,0.000000000000000000e+00
4.044950000000000045e+02,4.052940000000000396e+02,4.048944999999999936e+02,0.000000000000000000e+00
4.052940000000000396e+02,4.060930000000000177e+02,4.056935000000000286e+02,0.000000000000000000e+00
4.060930000000000177e+02,4.068919999999999959e+02,4.064925000000000068e+02,0.000000000000000000e+00
4.068919999999999959e+02,4.076909999999999741e+02,4.072914999999999850e+02,0.000000000000000000e+00
4.076909999999999741e+02,4.084900000000000091e+02,4.080905000000000200e+02,0.000000000000000000e+00
4.084900000000000091e+02,4.092889999999999873e+02,4.088894999999999982e+02,0.000000000000000000e+00
4.092889999999999873e+02,4.100880000000000223e+02,4.096884999999999764e+02,0.000000000000000000e+00
4.100880000000000223e+02,4.108870000000000573e+02,4.104875000000000682e+02,0.000000000000000000e+00
4.108870000000000573e+02,4.116859999999999786e+02,4.112865000000000464e+02,0.000000000000000000e+00
4.116859999999999786e+02,4.124850000000000136e+02,4.120855000000000246e+02,0.000000000000000000e+00
4.124850000000000136e+02,4.132839999999999918e+02,4.128845000000000027e+02,0.000000000000000000e+00
4.132839999999999918e+02,4.140830000000000268e+02,4.136834999999999809e+02,0.000000000000000000e+00
4.140830000000000268e+02,4.148820000000000618e+02,4.144825000000000728e+02,0.000000000000000000e+00
4.148820000000000618e+02,4.156809999999999832e+02,4.152815000000000509e+02,0.000000000000000000e+00
4.156809999999999832e+02,4.164800000000000182e+02,4.160805000000000291e+02,0.000000000000000000e+00
4.164800000000000182e+02,4.172789999999999964e+02,4.168795000000000073e+02,0.000000000000000000e+00
4.172789999999999964e+02,4.180780000000000314e+02,4.176784999999999854e+02,0.000000000000000000e+00
4.180780000000000314e+02,4.188770000000000095e+02,4.184775000000000205e+02,0.000000000000000000e+00
4.188770000000000095e+02,4.196760000000000446e+02,4.192765000000000555e+02,0.000000000000000000e+00
4.196760000000000446e+02,4.204750000000000227e+02,4.200755000000000337e+02,0.000000000000000000e+00
4.204750000000000227e+02,4.212740000000000009e+02,4.208745000000000118e+02,0.000000000000000000e+00
4.212740000000000009e+02,4.220730000000000359e+02,4.216734999999999900e+02,0.000000000000000000e+00
4.220730000000000359e+02,4.228720000000000141e+02,4.224725000000000250e+02,0.000000000000000000e+00
4.228720000000000141e+02,4.236710000000000491e+02,4.232715000000000600e+02,0.000000000000000000e+00
4.236710000000000491e+02,4.244700000000000273e+02,4.240705000000000382e+02,0.000000000000000000e+00
4.244700000000000273e+02,4.252690000000000055e+02,4.248695000000000164e+02,0.000000000000000000e+00
4.252690000000000055e+02,4.260680000000000405e+02,4.256684999999999945e+02,0.000000000000000000e+00
4.260680000000000405e+02,4.268670000000000186e+02,4.264675000000000296e+02,0.000000000000000000e+00
4.268670000000000186e+02,4.276660000000000537e+02,4.272665000000000646e+02,0.000000000000000000e+00
4.276660000000000537e+02,4.284649999999999750e+02,4.280655000000000427e+02,0.000000000000000000e+00
4.284649999999999750e+02,4.292640000000000100e+02,4.288645000000000209e+02,0.000000000000000000e+00
4.292640000000000100e+02,4.300630000000000450e+02,4.296634999999999991e+02,0.000000000000000000e+00
4.300630000000000450e+02,4.308620000000000232e+02,4.304625000000000341e+02,0.000000000000000000e+00
4.308620000000000232e+02,4.316610000000000582e+02,4.312615000000000691e+02,0.000000000000000000e+00
4.316610000000000582e+02,4.324599999999999795e+02,4.320605000000000473e+02,0.000000000000000000e+00
4.324599999999999795e+02,4.332590000000000146e+02,4.328595000000000255e+02,0.000000000000000000e+00
4.332590000000000146e+02,4.340580000000000496e+02,4.336585000000000036e+02,0.000000000000000000e+00
4.340580000000000496e+02,4.348570000000000277e+02,4.344575000000000387e+02,0.000000000000000000e+00
4.348570000000000277e+02,4.356560000000000628e+02,4.352565000000000737e+02,0.000000000000000000e+00
4.356560000000000628e+02,4.364550000000000409e+02,4.360555000000000518e+02,0.000000000000000000e+00
4.364550000000000409e+02,4.372540000000000191e+02,4.368545000000000300e+02,0.000000000000000000e+00
4.372540000000000191e+02,4.380529999999999973e+02,4.376535000000000082e+02,0.000000000000000000e+00
4.380529999999999973e+02,4.388520000000000323e+02,4.384524999999999864e+02,0.000000000000000000e+00
4.388520000000000323e+02,4.396510000000000673e+02,4.392515000000000782e+02,0.000000000000000000e+00
4.396510000000000673e+02,4.404500000000000455e+02,4.400505000000000564e+02,0.000000000000000000e+00
4.404500000000000455e+02,4.412490000000000236e+02,4.408495000000000346e+02,0.000000000000000000e+00
4.412490000000000236e+02,4.420480000000000018e+02,4.416485000000000127e+02,0.000000000000000000e+00
4.420480000000000018e+02,4.428470000000000368e+02,4.424474999999999909e+02,0.000000000000000000e+00
4.428470000000000368e+02,4.436460000000000719e+02,4.432465000000000828e+02,0.000000000000000000e+00
4.436460000000000719e+02,4.444450000000000500e+02,4.440455000000000609e+02,0.000000000000000000e+00
4.444450000000000500e+02,4.452440000000000850e+02,4.448445000000000391e+02,0.000000000000000000e+00
4.452440000000000850e+02,4.460430000000000064e+02,4.456435000000000173e+02,0.000000000000000000e+00
4.460430000000000064e+02,4.468420000000000414e+02,4.464424999999999955e+02,0.000000000000000000e+00
4.468420000000000414e+02,4.476410000000000196e+02,4.472415000000000305e+02,0.000000000000000000e+00
4.476410000000000196e+02,4.484400000000000546e+02,4.480405000000000655e+02,0.000000000000000000e+00
4.484400000000000546e+02,4.492390000000000896e+02,4.488395000000000437e+02,0.000000000000000000e+00
4.492390000000000896e+02,4.500380000000000109e+02,4.496385000000000218e+02,0.000000000000000000e+00
4.500380000000000109e+02,4.508370000000000459e+02,4.504375000000000000e+02,0.000000000000000000e+00
4.508370000000000459e+02,4.516360000000000241e+02,4.512365000000000350e+02,0.000000000000000000e+00
4.516360000000000241e+02,4.524350000000000591e+02,4.520355000000000700e+02,0.000000000000000000e+00
4.524350000000000591e+02,4.532340000000000941e+02,4.528345000000000482e+02,0.000000000000000000e+00
4.532340000000000941e+02,4.540330000000000155e+02,4.536335000000000264e+02,0.000000000000000000e+00
4.540330000000000155e+02,4.548320000000000505e+02,4.544325000000000045e+02,0.000000000000000000e+00
4.548320000000000505e+02,4.556310000000000286e+02,4.552315000000000396e+02,0.000000000000000000e+00
4.556310000000000286e+02,4.564300000000000637e+02,4.560305000000000746e+02,0.000000000000000000e+00
4.564300000000000637e+02,4.572290000000000418e+02,4.568295000000000528e+02,0.000000000000000000e+00
4.572290000000000418e+02,4.580280000000000200e+02,4.576285000000000309e+02,0.000000000000000000e+00
4.580280000000000200e+02,4.588270000000000550e+02,4.584275000000000091e+02,0.000000000000000000e+00
4.588270000000000550e+02,4.596260000000000332e+02,4.592265000000000441e+02,0.000000000000000000e+00
4.596260000000000332e+02,4.604250000000000682e+02,4.600255000000000791e+02,0.000000000000000000e+00
4.604250000000000682e+02,4.612240000000000464e+02,4.608245000000000573e+02,0.000000000000000000e+00
4.612240000000000464e+02,4.620229999999999677e+02,4.616235000000000355e+02,0.000000000000000000e+00
4.620229999999999677e+02,4.628220000000000027e+02,4.624225000000000136e+02,0.000000000000000000e+00
4.628220000000000027e+02,4.636209999999999809e+02,4.632214999999999918e+02,0.000000000000000000e+00
4.636209999999999809e+02,4.644199999999999591e+02,4.640204999999999700e+02,0.000000000000000000e+00
4.644199999999999591e+02,4.652189999999999372e+02,4.648194999999999482e+02,0.000000000000000000e+00
4.652189999999999372e+02,4.660179999999999723e+02,4.656184999999999263e+02,0.000000000000000000e+00
4.660179999999999723e+02,4.668169999999999504e+02,4.664174999999999613e+02,0.000000000000000000e+00
4.668169999999999504e+02,4.676159999999999854e+02,4.672164999999999964e+02,0.000000000000000000e+00
4.676159999999999854e+02,4.684150000000000205e+02,4.680154999999999745e+02,0.000000000000000000e+00
