2.254782740544799e-22,3.320700062506376e-22,4.41331783507939e-22,5.391842764185983e-22,6.230958272501804e-22,6.937739307420942e-22,7.49990995951357e-22,7.862712898548544e-22,7.982984725693775e-22,7.86886255524231e-22,7.545681294438637e-22,7.054558748465069e-22,6.443795066980805e-22,5.773429587537073e-22,5.112930592316947e-22,4.5128687961697385e-22,3.984939983459333e-22,3.52410408217423e-22,3.122346275202243e-22,2.771822514951714e-22,2.465525293502739e-22,2.19737383970536e-22,1.9621485946375964e-22,1.7553867602398738e-22,4.09504423212506e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.705668289567982e-23,3.710956382065072e-22,4.78372281046548e-22,5.896490253790586e-22,6.97719081076374e-22,7.975501801376237e-22,8.885386353557635e-22,9.714386182673806e-22,1.046939504700113e-21,1.1157633495592413e-21,1.1784604208202824e-21,1.2353225057524838e-21,1.2861714710886292e-21,1.3298424478517166e-21,1.3638953506868834e-21,1.3859091701537364e-21,1.3946516699586464e-21,1.3899277122194968e-21,1.3721571741065447e-21,1.3421801785469004e-21,1.3011870440287788e-21,1.2506266329389053e-21,1.192185769634021e-21,1.1277470661649034e-21,1.0594635798981686e-21,9.898015939222067e-22,9.211891195915478e-22,8.554810154734169e-22,7.93766623306816e-22,7.364493217287717e-22,6.834943936149553e-22,6.346767327328101e-22,5.897086918169079e-22,5.482913415397191e-22,5.101348831432818e-22,4.749667712684761e-22,4.425345528174984e-22,4.1260629781035346e-22,3.849699096404407e-22,3.594319302766369e-22,3.358161479701399e-22,3.139621646223124e-22,2.937240029243817e-22,7.044531621387514e-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.723194765142852e-22,4.370903331490257e-22,5.292332181860971e-22,6.280674155507965e-22,7.316841076274288e-22,8.37872078892394e-22,9.440332662256837e-22,1.047549169056144e-21,1.1463636500203413e-21,1.239087973808091e-21,1.3247332516873419e-21,1.4022633799219207e-21,1.4704773504709348e-21,1.5282857725968774e-21,1.5749057188607574e-21,1.6099470453392164e-21,1.633400758431193e-21,1.645542227995231e-21,1.6468338325039686e-21,1.6378799334575193e-21,1.6193877643345396e-21,1.5921499267573705e-21,1.5570396228581607e-21,1.515003624926365e-21,1.4670622666289578e-21,1.4143247018420353e-21,1.3580248468470588e-21,1.2994956400571689e-21,1.2400273410325691e-21,1.1807366067812777e-21,1.1225183115074542e-21,1.0660447464676034e-21,1.011780934603464e-21,9.600046617915775e-22,9.108348462225933e-22,8.642738873070475e-22,8.202543545046096e-22,7.786734408901139e-22,7.394127356306465e-22,7.0234868598293985e-22,6.673581165672412e-22,6.34321161833152e-22,6.031228014873932e-22,5.7365361381388595e-22,5.458100785555061e-22,5.194946159354823e-22,4.946154706375794e-22,4.710865060854214e-22,4.488269491259843e-22,4.277611101068874e-22,4.078180940376486e-22,3.8893151268003094e-22,3.710392036733826e-22,3.540829603778911e-22,3.3800827453379974e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9009621826599243e-22,4.3340687605353545e-22,5.101400621560419e-22,5.93200067168913e-22,6.817764583415169e-22,7.749339874743234e-22,8.715993129181178e-22,9.705134504503553e-22,1.0701331300740241e-21,1.1685798022802269e-21,1.263826393460867e-21,1.3539777255442973e-21,1.4374267723468703e-21,1.512903282294251e-21,1.5794760504082905e-21,1.6365496407979343e-21,1.6838453688151883e-21,1.7213474078389307e-21,1.749227488100344e-21,1.7677838705491136e-21,1.777404084314946e-21,1.7785446630470547e-21,1.7717164705220556e-21,1.7574737648048982e-21,1.736409631828457e-21,1.70915397768229e-21,1.6763756039900158e-21,1.6387909627845287e-21,1.5971776820910405e-21,1.5523666818489869e-21,1.5051922011510277e-21,1.4564343084365924e-21,1.4067875407443536e-21,1.3568514196990374e-21,1.3071313125645758e-21,1.2580436242067961e-21,1.209922783106149e-21,1.1630286164388895e-21,1.1175534775567902e-21,1.073628914432424e-21,1.0313323628727656e-21,9.90695189817455e-22,9.517129085701604e-22,9.143562342958078e-22,8.785804996403662e-22,8.443323060407841e-22,8.115537880133049e-22,7.801852582516772e-22,7.501668411311578e-22,7.214394832498366e-22,6.939455759731772e-22,6.676293317662998e-22,6.424370013664431e-22,6.183169864881219e-22,5.952198832287029e-22,5.730984792739249e-22,5.519077203605535e-22,5.316046565020025e-22,5.121483752069978e-22,4.934999267158515e-22,4.756222447678007e-22,4.584800653638088e-22,4.420398452523139e-22,4.26269681341679e-22,4.1113923186850837e-22,3.966196398810989e-22,3.826834594018454e-22,3.693045844905587e-22,1.7980254820493483e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9549944849535682e-22,4.4812637661260145e-22,5.151230659054236e-22,5.873558362587149e-22,6.643400054415149e-22,7.454773739170874e-22,8.300247807961366e-22,9.17070031176474e-22,1.0055583872705952e-21,1.0943483468363927e-21,1.1822456491144537e-21,1.2680327827844184e-21,1.3505325974739934e-21,1.4286773269294165e-21,1.5015476516651667e-21,1.5683863275996575e-21,1.6285985577877203e-21,1.6817486921837514e-21,1.7275526623555814e-21,1.7658645555796268e-21,1.796659916026245e-21,1.820020074656262e-21,1.8361184715603387e-21,1.845207387718665e-21,1.8476035277284956e-21,1.8436737637869752e-21,1.8338232737815013e-21,1.8184892954372627e-21,1.7981411289610004e-21,1.7732848980436396e-21,1.7444668622558234e-21,1.7122616995285742e-21,1.677244535044861e-21,1.6399642739313676e-21,1.600928236223711e-21,1.5605958279104437e-21,1.5193771914764692e-21,1.4776343725860586e-21,1.4356837199640612e-21,1.3937988550471999e-21,1.3522138686200012e-21,1.3111265522829567e-21,1.2707015630793282e-21,1.2310734281137574e-21,1.1923492965136177e-21,1.1546114202671731e-21,1.117919422609452e-21,1.0823124658169483e-21,1.0478115183522832e-21,1.014421961657372e-21,9.821366047653888e-22,9.509388399468155e-22,9.208055014979422e-22,8.917091441421683e-22,8.636197108398708e-22,8.3650570011810165e-22,8.103349678620889e-22,7.850752747286423e-22,7.606946591092504e-22,7.371616902871975e-22,7.1444563863620065e-22,6.925165877744739e-22,6.7134550569115685e-22,6.509042866213612e-22,6.311657719302455e-22,6.121037558768606e-22,5.936929804823896e-22,5.759091225731309e-22,5.587287752537693e-22,5.421294254778294e-22,5.260894289574027e-22,5.105879833403e-22,4.956051003516551e-22,4.8112157742256665e-22,4.671189691986705e-22,4.535795592216626e-22,4.404863320022559e-22,4.2782294564374e-22,4.155737051325295e-22,4.037235363766403e-22,3.922579610469778e-22,3.811630722559578e-22,1.865331250309539e-22
