2.08940095114456e-30
2.0818185408110624e-30
2.074078121032223e-30
2.066179493920786e-30
2.0581225122703888e-30
2.0499070815798337e-30
2.041533162035195e-30
2.0330007704465085e-30
2.0243099821358554e-30
2.0154609327736527e-30
2.006453820160043e-30
1.9972889059483283e-30
1.9879665173074208e-30
1.9784870485203924e-30
1.968850962516236e-30
1.959058792332039e-30
1.9491111425028594e-30
1.9390086903766635e-30
1.9287521873517774e-30
1.9183424600344102e-30
1.907780411313889e-30
1.8970670213533614e-30
1.8862033484938272e-30
1.8751905300694784e-30
1.8640297831324307e-30
1.852722405085068e-30
1.84126977421834e-30
1.8296733501544808e-30
1.817934674192754e-30
1.8060553695569657e-30
1.794037141543628e-30
1.781881777569796e-30
1.769591147119754e-30
1.7571672015898614e-30
1.744611974031051e-30
1.731927578788581e-30
1.719116211038839e-30
1.7061801462231237e-30
1.6931217393785167e-30
1.6799434243660794e-30
1.666647712996801e-30
1.6532371940558755e-30
1.639714532226033e-30
1.6260824669108314e-30
1.612343810958953e-30
1.5985014492907263e-30
1.5845583374282467e-30
1.5705174999306118e-30
1.5563820287359654e-30
1.5421550814121733e-30
1.5278398793181237e-30
1.5134397056777732e-30
1.498957903569216e-30
1.484397873831194e-30
1.4697630728895945e-30
1.4550570105066216e-30
1.4402832474554524e-30
1.42544539312332e-30
1.4105471030460802e-30
1.3955920763774192e-30
1.3805840532960081e-30
1.3655268123539629e-30
1.3504241677701107e-30
1.3352799666716218e-30
1.3200980862876813e-30
1.3048824310989272e-30
1.2896369299464743e-30
1.2743655331043992e-30
1.2590722093196246e-30
1.2437609428231977e-30
1.2284357303169847e-30
1.2131005779398736e-30
1.197759498217573e-30
1.182416507000144e-30
1.1670756203914075e-30
1.1517408516743721e-30
1.136416208236853e-30
1.121105688501408e-30
1.1058132788637422e-30
1.090542950643681e-30
1.075298657052807e-30
1.0600843301827967e-30
1.0449038780184757e-30
1.0297611814795362e-30
1.0146600914948191e-30
9.996044261130011e-31
9.845979676534408e-31
9.696444599008738e-31
9.547476053475662e-31
9.399110624864298e-31
9.251384431585218e-31
9.10433309958249e-31
8.95799173699478e-31
