5.529194268402819e-22,7.827540825169761e-22,8.479120920875322e-22,9.571077900002073e-22,1.0642609671629704e-21,1.0977978191227104e-21,1.1370754792949062e-21,1.3372178839445785e-21,1.360287228646242e-21,1.3788909259595179e-21,1.5729158486978478e-21,1.6464696096260818e-21,1.7338086290624052e-21,1.6416228937393546e-21,1.8056106234742243e-21,1.8629196857430533e-21,1.96578675669959e-21,2.178222619834469e-21,2.377921954961438e-21,2.318316844455137e-21,2.3382204368116582e-21,2.4970148444910047e-21,2.8147135578321352e-21,2.7550414978389646e-21,2.8116836746394747e-21,2.9649969178735555e-21,3.0214114546107744e-21,3.1023932972062323e-21,3.415148888762304e-21,3.3402988243602392e-21,3.6071298304936796e-21,3.585033914137567e-21,3.422573388325541e-21,3.1117439039731087e-21,2.696646833781134e-21,2.4434857756721128e-21,2.2581131175624526e-21,2.108507508725277e-21,1.982317069056248e-21,1.872973347187377e-21,1.776393879073559e-21,1.6898743897180907e-21,1.6115831915079522e-21,1.5402572977451943e-21,1.474854695498553e-21,1.4145872047418668e-21,1.3588377340521539e-21,1.3070586120809432e-21,1.2588128352968691e-21,1.2137354567104835e-21,1.171510693036684e-21,1.131846083041234e-21,1.0944850616936807e-21,1.0592301753243682e-21,1.0259231522162523e-21,9.944258878927304e-22,9.645797769700382e-22,9.362232409931373e-22,9.092447748060056e-22,8.83570507768835e-22,8.591406616722087e-22,8.358837092428803e-22,2.054613542879613e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2217903676956942e-21,1.8465403488447173e-21,2.021557010111509e-21,2.3884713130189953e-21,2.609246064553844e-21,2.710133825790971e-21,3.0012782718225605e-21,3.190034825120927e-21,3.453770516282498e-21,3.657161283486158e-21,3.837113421818593e-21,3.990676448307813e-21,4.360489411932623e-21,4.4385163242664454e-21,4.775111973806696e-21,4.813993875292349e-21,4.96866658955956e-21,5.260568841112805e-21,5.324012991328857e-21,5.659677563821832e-21,5.838431276967689e-21,5.9340138615992566e-21,6.2473750606671876e-21,6.371315965114786e-21,6.552603378765699e-21,6.608954763535594e-21,6.160976478625251e-21,5.6566951289171104e-21,4.985051609664882e-21,4.522484950122835e-21,4.199589461654556e-21,3.939635971498994e-21,3.720327173570845e-21,3.5302633777699034e-21,3.3625875152158665e-21,3.212720584805816e-21,3.0774347225592244e-21,2.954328028312219e-21,2.8415070045462844e-21,2.737460096527504e-21,2.6410434681618664e-21,2.551390744147899e-21,2.4677287608504262e-21,2.3893429939505384e-21,2.3155991332192823e-21,2.2453501368613878e-21,2.175352792254463e-21,2.10364693945873e-21,2.0296135591660945e-21,1.952738726340379e-21,1.872568685936181e-21,1.789046114161257e-21,1.7042003197968262e-21,1.6194111383430017e-21,1.534481772540985e-21,7.353088442692879e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0997780415202163e-21,3.2158557668220302e-21,3.5827421115778816e-21,4.113937149084599e-21,4.492454256689423e-21,4.8253156889762325e-21,5.3214246045434714e-21,5.540581011114718e-21,5.9601164173112484e-21,6.328376972301875e-21,6.631358713359689e-21,6.785780862255275e-21,7.071237043776218e-21,7.539799326107898e-21,7.794786744211571e-21,8.032389404835708e-21,8.31622373622442e-21,8.642317344355146e-21,8.939321431329504e-21,9.154859951394935e-21,8.737972492005812e-21,8.243444489246472e-21,7.563918542975575e-21,6.802447860858751e-21,6.2109884192361045e-21,5.7940358377844076e-21,5.458906885488897e-21,5.176438300746921e-21,4.9318093316217626e-21,4.715639034719091e-21,4.518824944558288e-21,4.332107762578332e-21,4.150084444606548e-21,3.97021083040773e-21,3.790524018940813e-21,3.610457663511453e-21,3.4328076548322606e-21,3.2600328842749595e-21,3.0916753029621126e-21,2.9270384673420327e-21,2.7654823809567263e-21,2.6074811345603586e-21,2.4572441828969033e-21,2.3214660500541643e-21,2.205281690294582e-21,1.0655399935670381e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.701549962266119e-22,3.548896448146407e-21,4.292658252002152e-21,5.001069064549869e-21,6.024533771527729e-21,6.223943205174832e-21,6.743101591446329e-21,7.289221406575476e-21,8.087308463479368e-21,8.130233693725217e-21,8.655289358130896e-21,9.000396751069326e-21,9.201722653534836e-21,9.686165779912901e-21,1.0132904413472997e-20,1.0571611454369407e-20,1.0900588446144495e-20,1.109738345885721e-20,1.0442522108219417e-20,9.838545055016436e-21,9.113956393904129e-21,8.25129922107243e-21,7.525392211965336e-21,6.991417841553613e-21,6.537336704780968e-21,6.129406096971869e-21,5.755426304587509e-21,5.4102777230182555e-21,5.088670089108802e-21,4.785728523980444e-21,4.498146420884933e-21,4.224281831183623e-21,3.9665105271854095e-21,3.731441513077061e-21,3.526522423942214e-21,3.3574998428732165e-21,3.2230255780581363e-21,3.1154570804978165e-21,3.0258963494924093e-21,2.9469476827076265e-21,2.8757273009104014e-21,2.8111491977999135e-21,2.7516747832281333e-21,2.6957642526932047e-21,2.642474793124864e-21,2.5915328247491336e-21,2.542730401091326e-21,2.495862119809034e-21,1.2309143732646024e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6848917936512259e-21,4.312735813328885e-21,5.4647784077884815e-21,6.2910818773073366e-21,7.047365132433457e-21,7.640937012090853e-21,8.264100793504306e-21,9.033674076939759e-21,9.478449434546476e-21,1.003901479213105e-20,1.0679997520576497e-20,1.1048569437179406e-20,1.447355342892253e-20,1.2005205524018464e-20,1.2181132256265481e-20,1.1972875832904535e-20,1.1562605973220936e-20,1.0834463140692198e-20,9.876971063476388e-21,8.86856129674128e-21,7.953575417371648e-21,7.269987405644546e-21,6.697470385393608e-21,6.194192194680593e-21,5.743900436064033e-21,5.3439851358271244e-21,4.9976851947416256e-21,4.709973047114334e-21,4.4808186383725505e-21,4.300429119137767e-21,4.15509806713088e-21,4.0328827676455395e-21,3.9258147306264105e-21,3.8302200361871964e-21,3.743167765457065e-21,3.6621128845119234e-21,3.585626552950649e-21,3.513187213326262e-21,3.4443825199709885e-21,3.3788296381833174e-21,3.31620583649963e-21,3.2562787671722315e-21,3.198879176261406e-21,3.14387883926654e-21,3.091164116533518e-21,3.0406093573312797e-21,2.9920671843997944e-21,2.9453787812289753e-21,2.9004064659991798e-21,2.8570478440656234e-21,2.8152208729002104e-21,2.084829136437675e-21
