2.764671e+24,6.408456e+24,2.923856e+24,3.040183e+24,3.364979e+24,3.475846e+24,2.599017e+24,1.727107e+24,1.188926e+24,8.403949e+23,6.061924e+23,4.447394e+23,3.311329e+23,2.498071e+23,1.906975e+23,1.471678e+23,1.146986e+23,9.022285e+22,7.157827e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,1.223865e+24,8.072277e+24,1.972185e+24,1.031292e+24,1.385456e+24,2.672372e+24,3.606761e+24,4.240931e+24,4.639465e+24,4.415064e+24,3.484547e+24,2.668792e+24,2.074625e+24,1.634226e+24,1.300857e+24,1.044540e+24,8.451561e+23,6.885594e+23,5.645214e+23,4.655344e+23,3.860160e+23,3.217233e+23,2.694293e+23,2.266756e+23,1.915368e+23,1.625115e+23,1.384342e+23,1.183734e+23,1.015794e+23,8.746141e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,9.121289e+24,4.141721e+24,1.767311e+24,1.098526e+24,8.465531e+23,8.174302e+23,1.067895e+24,2.126721e+24,3.410027e+24,4.382136e+24,5.084007e+24,5.357312e+24,4.895301e+24,4.066702e+24,3.338988e+24,2.763387e+24,2.305340e+24,1.936177e+24,1.635205e+24,1.387671e+24,1.182680e+24,1.011949e+24,8.690435e+23,7.488808e+23,6.474173e+23,5.614252e+23,4.882932e+23,4.258772e+23,3.724252e+23,3.265193e+23,2.869925e+23,2.528605e+23,2.232972e+23,1.976228e+23,1.752772e+23,1.557868e+23,1.387450e+23,1.238065e+23,1.106822e+23,9.913095e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.388634e+24,6.139233e+24,2.961865e+24,1.774243e+24,1.225311e+24,9.276109e+23,7.786589e+23,7.459829e+23,8.013107e+23,9.913853e+23,1.655877e+24,2.883034e+24,4.100601e+24,5.066721e+24,5.687105e+24,5.729689e+24,5.189792e+24,4.465912e+24,3.819667e+24,3.282715e+24,2.836292e+24,2.462285e+24,2.146288e+24,1.877344e+24,1.647123e+24,1.449137e+24,1.278223e+24,1.130167e+24,1.001509e+24,8.894019e+23,7.914676e+23,7.056996e+23,6.304069e+23,5.641667e+23,5.057729e+23,4.541935e+23,4.085450e+23,3.680711e+23,3.321208e+23,3.001300e+23,2.716118e+23,2.461484e+23,2.233821e+23,2.030010e+23,1.847288e+23,1.683191e+23,1.535553e+23,1.402503e+23,1.282443e+23,1.173999e+23,1.075967e+23,9.872676e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.131302e+24,7.074997e+24,4.268937e+24,2.577639e+24,1.782343e+24,1.323164e+24,1.033305e+24,8.502561e+23,7.455559e+23,7.101178e+23,7.389292e+23,8.156712e+23,9.712983e+23,1.401662e+24,2.345838e+24,3.602810e+24,4.771089e+24,5.651119e+24,6.074709e+24,5.931086e+24,5.390137e+24,4.754148e+24,4.176942e+24,3.681137e+24,3.256417e+24,2.890933e+24,2.574579e+24,2.299090e+24,2.057960e+24,1.846042e+24,1.659164e+24,1.493896e+24,1.347367e+24,1.217161e+24,1.101225e+24,9.977916e+23,9.053424e+23,8.225684e+23,7.483416e+23,6.816826e+23,6.217316e+23,5.677312e+23,5.190174e+23,4.750134e+23,4.352188e+23,3.991940e+23,3.665454e+23,3.369181e+23,3.099937e+23,2.854926e+23,2.631723e+23,2.428216e+23,2.242539e+23,2.072998e+23,1.918039e+23,1.776238e+23,1.646309e+23,1.527108e+23,1.417636e+23,1.317016e+23,1.224480e+23,1.139331e+23,1.060932e+23,9.886937e+22,9.220728e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.737585e+24,7.144294e+24,5.337493e+24,3.470268e+24,2.387091e+24,1.787606e+24,1.395450e+24,1.124539e+24,9.353387e+23,8.063709e+23,7.262437e+23,6.913033e+23,7.026129e+23,7.545997e+23,8.359635e+23,9.705619e+23,1.281455e+24,1.971526e+24,3.069697e+24,4.301838e+24,5.367806e+24,6.074930e+24,6.294406e+24,6.047418e+24,5.535980e+24,4.971480e+24,4.451743e+24,3.994390e+24,3.593943e+24,3.242446e+24,2.932694e+24,2.658474e+24,2.414617e+24,2.196937e+24,2.002019e+24,1.827028e+24,1.669580e+24,1.527640e+24,1.399448e+24,1.283484e+24,1.178426e+24,1.083123e+24,9.965555e+23,9.178166e+23,8.461069e+23,7.807245e+23,7.210522e+23,6.665398e+23,6.166904e+23,5.710543e+23,5.292276e+23,4.908532e+23,4.556166e+23,4.232389e+23,3.934675e+23,3.660708e+23,3.408354e+23,3.175667e+23,2.960901e+23,2.762507e+23,2.579114e+23,2.409493e+23,2.252526e+23,2.107183e+23,1.972504e+23,1.847609e+23,1.731683e+23,1.623996e+23,1.523882e+23,1.430750e+23,1.344064e+23,1.263339e+23,1.188128e+23,1.118019e+23,1.052627e+23,9.915959e+22,9.345943e+22,8.813190e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.273722e+23,8.366976e+24,6.810129e+24,5.929390e+24,4.338652e+24,3.040242e+24,2.272662e+24,1.790756e+24,1.449726e+24,1.199403e+24,1.013519e+24,8.763398e+23,7.782123e+23,7.136165e+23,6.807182e+23,6.810895e+23,7.151835e+23,7.758589e+23,8.553986e+23,9.732661e+23,1.213571e+24,1.727488e+24,2.616587e+24,3.771849e+24,4.926908e+24,5.839187e+24,6.352542e+24,6.415919e+24,6.120893e+24,5.646717e+24,5.140625e+24,4.668986e+24,4.246211e+24,3.869716e+24,3.534114e+24,3.234197e+24,2.965272e+24,2.723246e+24,2.504674e+24,2.306707e+24,2.126958e+24,1.963407e+24,1.814327e+24,1.678227e+24,1.553804e+24,1.439898e+24,1.335493e+24,1.239687e+24,1.151681e+24,1.070764e+24,9.962934e+23,9.276877e+23,8.644241e+23,8.060350e+23,7.521025e+23,7.022516e+23,6.561412e+23,6.134584e+23,5.739159e+23,5.372523e+23,5.032310e+23,4.716406e+23,4.422903e+23,4.150067e+23,3.896302e+23,3.660126e+23,3.440170e+23,3.235176e+23,3.043990e+23,2.865574e+23,2.698979e+23,2.543346e+23,2.397885e+23,2.261863e+23,2.134600e+23,2.015466e+23,1.903876e+23,1.799289e+23,1.701214e+23,1.609200e+23,1.522834e+23,1.441733e+23,1.365547e+23,1.293949e+23,1.226632e+23,1.163308e+23,1.103711e+23,1.047589e+23,9.947103e+22,9.448607e+22,8.978423e+22,8.534735e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.188209e+24,7.877501e+24,6.400212e+24,6.062768e+24,5.034219e+24,3.731143e+24,2.781171e+24,2.195678e+24,1.792586e+24,1.491503e+24,1.260623e+24,1.081726e+24,9.431360e+23,8.371342e+23,7.586696e+23,7.047219e+23,6.742445e+23,6.683882e+23,6.890478e+23,7.344450e+23,7.971037e+23,8.720781e+23,9.763037e+23,1.171430e+24,1.568693e+24,2.274702e+24,3.280477e+24,4.416973e+24,5.449143e+24,6.186400e+24,6.527800e+24,6.484778e+24,6.171368e+24,5.733426e+24,5.275539e+24,4.844677e+24,4.452701e+24,4.098800e+24,3.779374e+24,3.490633e+24,3.229029e+24,2.991340e+24,2.774728e+24,2.576778e+24,2.395465e+24,2.229060e+24,2.076070e+24,1.935198e+24,1.805320e+24,1.685434e+24,1.574657e+24,1.472188e+24,1.377313e+24,1.289389e+24,1.207839e+24,1.132143e+24,1.061830e+24,9.964694e+23,9.356670e+23,8.790637e+23,8.263328e+23,7.771775e+23,7.313288e+23,6.885403e+23,6.485857e+23,6.112557e+23,5.763569e+23,5.437110e+23,5.131548e+23,4.845390e+23,4.577268e+23,4.325926e+23,4.090205e+23,3.869026e+23,3.661390e+23,3.466371e+23,3.283111e+23,3.110823e+23,2.948775e+23,2.796299e+23,2.652766e+23,2.517593e+23,2.390238e+23,2.270189e+23,2.156977e+23,2.050159e+23,1.949326e+23,1.854106e+23,1.764152e+23,1.679145e+23,1.598790e+23,1.522812e+23,1.450954e+23,1.382973e+23,1.318636e+23,1.257725e+23,1.200029e+23,1.145354e+23,1.093515e+23,1.044341e+23,9.976714e+22,9.533607e+22,9.112727e+22,8.712821e+22,8.332739e+22,7.971415e+22,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.154687e+24,7.371561e+24,6.072024e+24,5.935258e+24,5.467275e+24,4.364376e+24,3.332219e+24,2.611626e+24,2.140052e+24,1.793614e+24,1.524442e+24,1.311105e+24,1.140491e+24,1.003773e+24,8.948102e+23,8.093104e+23,7.443500e+23,6.981313e+23,6.700070e+23,6.607275e+23,6.720943e+23,7.047261e+23,7.551359e+23,8.164155e+23,8.859803e+23,9.792104e+23,1.143647e+24,1.463344e+24,2.033009e+24,2.887933e+24,3.941110e+24,5.005928e+24,5.884590e+24,6.441777e+24,6.636393e+24,6.520894e+24,6.205594e+24,5.802275e+24,5.385577e+24,4.989893e+24,4.625338e+24,4.292335e+24,3.988608e+24,3.711411e+24,3.458055e+24,3.226018e+24,3.012992e+24,2.816932e+24,2.636082e+24,2.468943e+24,2.314226e+24,2.170798e+24,2.037661e+24,1.913939e+24,1.798851e+24,1.691699e+24,1.591849e+24,1.498727e+24,1.411815e+24,1.330637e+24,1.254765e+24,1.183807e+24,1.117403e+24,1.055224e+24,9.969689e+23,9.423589e+23,8.911372e+23,8.430673e+23,7.979313e+23,7.555286e+23,7.156748e+23,6.781993e+23,6.429442e+23,6.097630e+23,5.785198e+23,5.490883e+23,5.213515e+23,4.952005e+23,4.705344e+23,4.472587e+23,4.252856e+23,4.045337e+23,3.849268e+23,3.663943e+23,3.488710e+23,3.322962e+23,3.166139e+23,3.017714e+23,2.877196e+23,2.744120e+23,2.618047e+23,2.498559e+23,2.385267e+23,2.277799e+23,2.175810e+23,2.078984e+23,1.987022e+23,1.899652e+23,1.816622e+23,1.737699e+23,1.662666e+23,1.591320e+23,1.523471e+23,1.458934e+23,1.397535e+23,1.339104e+23,1.283480e+23,1.230504e+23,1.180031e+23,1.131918e+23,1.086035e+23,1.042260e+23,1.000477e+23,9.605833e+22,9.224802e+22,8.860782e+22
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.123447e+24,6.928142e+24,5.838956e+24,5.694207e+24,5.653756e+24,4.854938e+24,3.886595e+24,3.058818e+24,2.492580e+24,2.097857e+24,1.794152e+24,1.550977e+24,1.353206e+24,1.191115e+24,1.057896e+24,9.486327e+23,8.597370e+23,7.886096e+23,7.334318e+23,6.930642e+23,6.670837e+23,6.559722e+23,6.611197e+23,6.838303e+23,7.232484e+23,7.750202e+23,8.333939e+23,8.980415e+23,9.840604e+23,1.131174e+24,1.404959e+24,1.880277e+24,2.601103e+24,3.533781e+24,4.555166e+24,5.496062e+24,6.207484e+24,6.607535e+24,6.695929e+24,6.538759e+24,6.231373e+24,5.859200e+24,5.477312e+24,5.111915e+24,4.771722e+24,4.457876e+24,4.169048e+24,3.903280e+24,3.658533e+24,3.432829e+24,3.224307e+24,3.031261e+24,2.852172e+24,2.685718e+24,2.530764e+24,2.386314e+24,2.251493e+24,2.125516e+24,2.007689e+24,1.897389e+24,1.794051e+24,1.697166e+24,1.606268e+24,1.520930e+24,1.440762e+24,1.365406e+24,1.294536e+24,1.227847e+24,1.165058e+24,1.105913e+24,1.050174e+24,9.976195e+23,9.480467e+23,9.012658e+23,8.571004e+23,8.153863e+23,7.759704e+23,7.387105e+23,7.034741e+23,6.701384e+23,6.385889e+23,6.087197e+23,5.804315e+23,5.536321e+23,5.282348e+23,5.041585e+23,4.813263e+23,4.596658e+23,4.391091e+23,4.195922e+23,4.010556e+23,3.834435e+23,3.667046e+23,3.507913e+23,3.356591e+23,3.212668e+23,3.075753e+23,2.945481e+23,2.821498e+23,2.703468e+23,2.591068e+23,2.483989e+23,2.381938e+23,2.284640e+23,2.191834e+23,2.103280e+23,2.018759e+23,1.938060e+23,1.860998e+23,1.787395e+23,1.717087e+23,1.649922e+23,1.585754e+23,1.524445e+23,1.465857e+23
