1,9.808133906481067e-26
2,9.807877174526885e-26
3,9.807449296805485e-26
4,9.80685028662109e-26
5,9.806080162601361e-26
6,9.805138948699122e-26
7,9.804026674194609e-26
8,9.802743373698184e-26
9,9.801289087153572e-26
10,9.799663859841558e-26
11,9.797867742384193e-26
12,9.795900790749468e-26
13,9.793763066256491e-26
14,9.791454635581116e-26
15,9.788975570762077e-26
16,9.786325949207556e-26
17,9.783505853702258e-26
18,9.780515372414925e-26
19,9.777354598906296e-26
20,9.774023632137556e-26
21,9.77052257647919e-26
22,9.766851541720315e-26
23,9.763010643078415e-26
24,9.759000001209533e-26
25,9.754819742218859e-26
26,9.750469997671745e-26
27,9.745950904605148e-26
28,9.741262605539423e-26
29,9.73640524849056e-26
30,9.731378986982779e-26
31,9.726183980061504e-26
32,9.720820392306703e-26
33,9.715288393846606e-26
34,9.709588160371733e-26
35,9.703719873149313e-26
36,9.697683719037983e-26
37,9.69147989050284e-26
38,9.685108585630812e-26
39,9.678570008146274e-26
40,9.671864367427032e-26
41,9.664991878520514e-26
42,9.657952762160287e-26
43,9.650747244782769e-26
44,9.643375558544255e-26
45,9.635837941338108e-26
46,9.628134636812238e-26
47,9.620265894386718e-26
48,9.612231969271659e-26
49,9.604033122485233e-26
50,9.595669620871877e-26
51,9.587141737120659e-26
52,9.578449749783783e-26
53,9.569593943295214e-26
54,9.560574607989464e-26
55,9.551392040120417e-26
56,9.542046541880303e-26
57,9.532538421418714e-26
58,9.522867992861707e-26
59,9.513035576330909e-26
60,9.503041497962738e-26
61,9.492886089927529e-26
62,9.482569690448794e-26
63,9.472092643822353e-26
64,9.461455300435504e-26
65,9.45065801678616e-26
66,9.439701155501885e-26
67,9.428585085358896e-26
68,9.417310181300954e-26
69,9.40587682445818e-26
70,9.394285402165725e-26
71,9.382536307982318e-26
72,9.370629941708684e-26
73,9.358566709405761e-26
74,9.346347023412764e-26
75,9.333971302365048e-26
76,9.321439971211738e-26
77,9.308753461233175e-26
78,9.295912210058068e-26
79,9.282916661680418e-26
80,9.269767266476152e-26
81,9.256464481219479e-26
82,9.243008769098918e-26
83,9.229400599733008e-26
84,9.215640449185703e-26
85,9.201728799981359e-26
86,9.18766614111941e-26
87,9.173452968088599e-26
88,9.159089782880835e-26
89,9.144577094004641e-26
90,9.129915416498143e-26
91,9.115105271941595e-26
92,9.100147188469488e-26
93,9.085041700782115e-26
94,9.069789350156686e-26
95,9.054390684457902e-26
96,9.038846258147992e-26
97,9.023156632296244e-26
98,9.007322374587934e-26
99,8.991344059332693e-26
100,8.975222267472287e-26
101,8.958957586587804e-26
102,8.942550610906192e-26
103,8.926001941306174e-26
104,8.909312185323535e-26
105,8.892481957155698e-26
106,8.875511877665672e-26
107,8.858402574385279e-26
108,8.841154681517668e-26
109,8.823768839939141e-26
110,8.80624569720021e-26
111,8.788585907525926e-26
112,8.770790131815442e-26
113,8.752859037640804e-26
114,8.734793299244959e-26
115,8.716593597538942e-26
116,8.698260620098291e-26
117,8.679795061158598e-26
118,8.661197621610246e-26
119,8.642469008992289e-26
120,8.623609937485482e-26
121,8.604621127904421e-26
122,8.585503307688824e-26
123,8.566257210893897e-26
124,8.546883578179814e-26
125,8.527383156800265e-26
126,8.507756700590086e-26
127,8.488004969951975e-26
128,8.468128731842217e-26
129,8.448128759755501e-26
130,8.428005833708743e-26
131,8.407760740223959e-26
132,8.387394272310137e-26
133,8.366907229444135e-26
134,8.34630041755057e-26
135,8.325574648980719e-26
136,8.304730742490382e-26
137,8.28376952321675e-26
138,8.262691822654234e-26
139,8.241498478629258e-26
140,8.220190335274026e-26
141,8.198768242999223e-26
142,8.17723305846569e-26
143,8.155585644555013e-26
144,8.133826870339082e-26
145,8.111957611048558e-26
146,8.089978748040282e-26
147,8.067891168763604e-26
148,8.045695766725637e-26
149,8.023393441455436e-26
150,8.000985098467066e-26
151,7.978471649221617e-26
152,7.955854011088094e-26
153,7.933133107303256e-26
154,7.910309866930306e-26
155,7.887385224816542e-26
156,7.864360121549878e-26
157,7.841235503414259e-26
158,7.81801232234402e-26
159,7.794691535877102e-26
160,7.771274107107201e-26
161,7.747761004634802e-26
162,7.724153202517125e-26
163,7.700451680216976e-26
164,7.676657422550506e-26
165,7.652771419633875e-26
166,7.628794666828823e-26
167,7.604728164687185e-26
168,7.580572918894264e-26
169,7.556329940211198e-26
170,7.532000244416186e-26
171,7.507584852244686e-26
172,7.483084789328525e-26
173,7.458501086133953e-26
174,7.433834777898639e-26
175,7.409086904567615e-26
176,7.38425851072818e-26
177,7.359350645543747e-26
178,7.334364362686681e-26
179,7.309300720270099e-26
180,7.284160780778634e-26
181,7.258945610998223e-26
182,7.23365628194486e-26
183,7.208293868792376e-26
184,7.182859450799201e-26
185,7.157354111234196e-26
186,7.131778937301464e-26
187,7.106135020064236e-26
188,7.080423454367795e-26
189,7.054645338761457e-26
190,7.028801775419633e-26
191,7.002893870061962e-26
192,6.976922731872545e-26
193,6.950889473418272e-26
194,6.924795210566272e-26
195,6.898641062400497e-26
196,6.87242815113743e-26
197,6.846157602040951e-26
198,6.81983054333638e-26
199,6.793448106123672e-26
200,6.767011424289837e-26
201,6.740521634420533e-26
202,6.713979875710895e-26
203,6.687387289875603e-26
204,6.66074502105818e-26
205,6.634054215739559e-26
206,6.607316022645937e-26
207,6.580531592655911e-26
208,6.553702078706928e-26
209,6.526828635701049e-26
210,6.499912420410067e-26
211,6.47295459137997e-26
212,6.445956308834779e-26
213,6.418918734579778e-26
214,6.391843031904151e-26
215,6.364730365483031e-26
216,6.337581901279001e-26
217,6.310398806443049e-26
218,6.283182249214996e-26
219,6.255933398823424e-26
220,6.228653425385099e-26
221,6.20134349980395e-26
222,6.174004793669569e-26
223,6.146638479155293e-26
224,6.119245728915864e-26
225,6.091827715984711e-26
226,6.064385613670819e-26
227,6.036920595455274e-26
228,6.00943383488747e-26
229,5.981926505480957e-26
230,5.954399780609039e-26
231,5.926854833400068e-26
232,5.899292836632482e-26
233,5.871714962629598e-26
234,5.844122383154197e-26
235,5.8165162693029e-26
236,5.788897791400378e-26
237,5.761268118893375e-26
238,5.733628420244632e-26
239,5.70597986282666e-26
240,5.678323612815433e-26
241,5.650660835084001e-26
242,5.62299269309604e-26
243,5.595320348799382e-26
244,5.567644962519513e-26
245,5.539967692853096e-26
246,5.512289696561498e-26
247,5.484612128464388e-26
248,5.456936141333391e-26
249,5.429262885785838e-26
250,5.401593510178625e-26
251,5.373929160502195e-26
252,5.34627098027469e-26
253,5.318620110436263e-26
254,5.290977689243592e-26
255,5.263344852164601e-26
256,5.23572273177343e-26
257,5.208112457645643e-26
258,5.180515156253734e-26
259,5.152931950862923e-26
260,5.1253639614272615e-26
261,5.0978123044860934e-26
262,5.0702780930608655e-26
263,5.042762436552322e-26
264,5.0152664406380966e-26
265,4.9877912071707347e-26
266,4.9603378340761443e-26
267,4.932907415252513e-26
268,4.905501040469712e-26
269,4.878119795269194e-26
270,4.8507647608644134e-26
271,4.823437014041788e-26
272,4.7961376270622177e-26
273,4.7688676675631885e-26
274,4.7416281984614706e-26
275,4.714420277856428e-26
276,4.6872449589339814e-26
277,4.6601032898712025e-26
278,4.632996313741606e-26
279,4.605925068421117e-26
280,4.578890586494756e-26
281,4.551893895164051e-26
282,4.5249360161551956e-26
283,4.498017965627967e-26
284,4.4711407540854386e-26
285,4.4443053862844726e-26
286,4.4175128611470475e-26
287,4.3907641716724047e-26
288,4.3640603048500535e-26
289,4.3374022415736353e-26
290,4.3107909565556724e-26
291,4.284227418243226e-26
292,4.257712588734447e-26
293,4.231247423696078e-26
294,4.2048328722818864e-26
295,4.1784698770520665e-26
296,4.152159373893606e-26
297,4.1259022919416683e-26
298,4.099699553501936e-26
299,4.073552073974016e-26
300,4.0474607617758496e-26
301,4.0214265182691866e-26
302,3.995450237686094e-26
303,3.969532807056569e-26
304,3.9436751061372074e-26
305,3.917878007340996e-26
306,3.8921423756681863e-26
307,3.8664690686383215e-26
308,3.840858936223365e-26
309,3.815312820782002e-26
310,3.789831556995079e-26
311,3.7644159718022193e-26
312,3.7390668843396057e-26
313,3.7137851058789615e-26
314,3.688571439767733e-26
315,3.6634266813704525e-26
316,3.6383516180113545e-26
317,3.6133470289181834e-26
318,3.588413685167264e-26
319,3.563552349629788e-26
320,3.538763776919379e-26
321,3.514048713340885e-26
322,3.4894078968404644e-26
323,3.464842056956925e-26
324,3.440351914774362e-26
325,3.4159381828760535e-26
326,3.391601565299683e-26
327,3.367342757493833e-26
328,3.343162446275798e-26
329,3.319061309790693e-26
330,3.2950400174718985e-26
331,3.2710992300027944e-26
332,3.2472395992798384e-26
333,3.2234617683769697e-26
334,3.199766371511331e-26
335,3.1761540340103383e-26
336,3.1526253722800705e-26
337,3.129180993775024e-26
338,3.105821496969176e-26
339,3.082547471328428e-26
340,3.059359497284358e-26
341,3.036258146209355e-26
342,3.013243980393068e-26
343,2.9903175530202316e-26
344,2.967479408149825e-26
345,2.944730080695584e-26
346,2.92207009640786e-26
347,2.8994999718568396e-26
348,2.8770202144170846e-26
349,2.854631322253454e-26
350,2.832333784308342e-26
351,2.810128080290276e-26
352,2.788014680663847e-26
353,2.765994046640983e-26
354,2.744066630173563e-26
355,2.7222328739473494e-26
356,2.700493211377272e-26
357,2.6788480666040153e-26
358,2.6572978544919496e-26
359,2.635842980628363e-26
360,2.614483841324025e-26
361,2.593221106421736e-26
362,2.5720555569062272e-26
363,2.5509875504087186e-26
364,2.5300174320563653e-26
365,2.5091455379906934e-26
366,2.488372195371428e-26
367,2.4676977223816473e-26
368,2.447122428234272e-26
369,2.4266466131798802e-26
370,2.4062705685158246e-26
371,2.3859945765966755e-26
372,2.3658189108459423e-26
