"vmin","10MeV_0.2eV","10MeV_1eV","100MeV_0.2eV","100MeV_1eV","1000MeV_0.2eV","1000MeV_1eV"
13.239445097305408,0,0,0,0,7.523345985053458e+20,1.8532792843124758e+13
13.44459051331187,0,0,0,0,7.83077768619523e+20,2.6423563561796242e+13
13.652914660858764,0,0,7.306704451873285e+19,0,8.142595011154801e+20,3.619537119916966e+13
13.864466794442725,0,0,1.4869055078204077e+20,0,8.45870771670108e+20,4.793236133822311e+13
14.07929693175963,0,0,2.014275448611883e+20,0,8.779012506423124e+20,6.183733718333559e+13
14.297455865530372,0,0,2.5090877618282742e+20,0,9.103392108715741e+20,7.806332173431673e+13
14.518995175509852,0,0,3.016389196486058e+20,0,9.431714335067321e+20,9.561050417727908e+13
14.743967240682137,0,0,3.542357596858347e+20,0,9.763831122082312e+20,1.170655345458248e+14
14.972425251644468,0,0,3.9189623337111834e+20,0,1.0099577561211471e+21,1.4244296789671306e+14
15.204423223183282,0,0,4.366779034872547e+20,0,1.0438770920665467e+21,1.722647430786607e+14
15.440016007044992,0,0,4.8055005216726856e+20,0,1.078120966444114e+21,2.0717208556314366e+14
15.679259304904683,0,0,5.2384051723745473e+20,0,1.1126672473779398e+21,2.4790815890077734e+14
15.922209681535847,0,0,5.668436668723734e+20,0,1.1474917276654684e+21,2.953233652072284e+14
16.168924578184015,0,0,6.11282243923943e+20,0,1.182568029103996e+21,3.5038662293180975e+14
16.419462326147777,0,0,6.537932171780949e+20,0,1.217867508763631e+21,4.141997270516417e+14
16.673882160570116,0,0,6.977790854030732e+20,0,1.2533591677418705e+21,4.8801417444508125e+14
16.93224423444352,0,0,7.418235907685855e+20,0,1.2890095628639365e+21,5.732504211327449e+14
17.194609632832083,0,0,7.858554517137753e+20,0,1.324782721668168e+21,6.715197436349521e+14
17.461040387313936,0,0,8.298581103984416e+20,0,1.360640060818698e+21,7.846489766617795e+14
17.73159949064753,0,0,8.740980068386156e+20,0,1.3965403077882893e+21,9.147084668875188e+14
18.006350911665116,0,0,9.206109147275108e+20,0,1.4324394252123326e+21,1.0640436413089764e+15
18.285359610397034,0,0,9.641479478715603e+20,0,1.4682905366700465e+21,1.2353106476842532e+15
18.568691553430373,0,0,1.0098395264591586e+21,0,1.504043851712716e+21,1.4315165879759382e+15
18.856413729505523,0,0,1.0557123567595713e+21,0,1.5396465865959966e+21,1.6560649358377662e+15
19.148594165354513,0,0,1.1017487993654631e+21,0,1.5750428751771224e+21,1.912806807985586e+15
19.445301941784667,0,0,1.1480381420094011e+21,0,1.6101736614805653e+21,2.2060988480471558e+15
19.746607210011557,0,0,1.1949569168365983e+21,0,1.6449765609893365e+21,2.5408685821778475e+15
20.052581208244966,0,0,1.242440849443775e+21,0,1.6793856709084963e+21,2.922688219768982e+15
20.363296278531866,0,0,1.2887450484344517e+21,0,1.7133312989842582e+21,3.357858002187381e+15
20.678825883860462,0,0,1.336353035822148e+21,0,1.746739563335004e+21,3.8535003497657615e+15
20.99924462552911,0,0,1.3834505828896447e+21,0,1.7795317874177697e+21,4.417666224747039e+15
21.32462826078453,0,0,1.431024881095382e+21,0,1.8116235657823346e+21,5.059455318589394e+15
21.655053720733168,0,0,1.4780666568858277e+21,0,1.8429232900705957e+21,5.789151889159923e+15
21.990599128530228,0,0,1.5257111101598542e+21,0,1.873329764472564e+21,6.618378320890316e+15
22.331343817850474,0,0,1.5724213575655686e+21,0,1.9027282261491096e+21,7.560268763246902e+15
22.677368351645235,0,0,1.6191197821030645e+21,0,1.93098343387147e+21,8.629665525091766e+15
23.028754541190068,0,0,1.6655544749819505e+21,0,1.9579270327777737e+21,9.843341270562166e+15
23.385585465427578,0,0,1.711520182746953e+21,0,1.9833328805960915e+21,1.1220250482854568e+16
23.74794549060992,0,0,1.7569889021964032e+21,0,2.0068647243327618e+21,1.2781814143655248e+16
24.115920290245718,0,0,1.801803878707885e+21,0,2.0279547528896599e+21,1.455224212723617e+16
24.489596865355956,0,0,1.84567401415815e+21,0,2.0455157166756934e+21,1.6558898439976516e+16
24.8690635650439,0,0,1.8886467364773332e+21,0,2.0575444992876355e+21,1.8832715160937744e+16
25.25441010738353,0,0,1.9306105398721915e+21,0,2.061915548685226e+21,2.1408661771452704e+16
25.64572760063193,0,0,1.9714194251963548e+21,0,2.0584664578723702e+21,2.4326277518615856e+16
26.04310856476999,0,0,2.010932953218607e+21,0,2.0491260936134648e+21,2.7630275558743564e+16
26.446646953377275,0,0,2.0490050312539826e+21,0,2.0361806389080584e+21,3.13712288957822e+16
26.85643817584558,0,0,2.0854803657612727e+21,0,2.0210585033289818e+21,3.560634959331191e+16
27.272579119936733,0,0,2.120190013609791e+21,0,2.0044891748701703e+21,4.040037442954324e+16
27.69516817469005,0,0,2.1529435584483303e+21,0,1.9868610156470765e+21,4.582657212026056e+16
28.124305253684565,0,0,2.183514003708755e+21,0,1.9684012863923862e+21,5.196788949974335e+16
28.56009181866183,0,0,2.211606272935299e+21,0,1.9492553126388184e+21,5.891825667734833e+16
29.00263090351479,0,0,2.2367843145392254e+21,0,1.929523359261043e+21,6.678407424029429e+16
29.452027138648113,0,0,2.2582747615338585e+21,0,1.909279236063084e+21,7.568590912637933e+16
29.908386775716394,0,0,2.2743160720996822e+21,0,1.88858037776259e+21,8.576042993288805e+16
30.37181771274528,0,0,2.280008003404602e+21,0,1.8674736354874066e+21,9.716261726682146e+16
30.842429519642057,0,0,2.2682360930728296e+21,0,1.8459987671928443e+21,1.1006829040512539e+17
31.320333464101548,0,0,2.241548496838299e+21,0,1.8241906244907248e+21,1.2467699817620678e+17
31.805642537913254,0,0,2.208208547635807e+21,0,1.802080566520158e+21,1.4121532978262646e+17
32.29847148367634,0,0,2.1725029769189854e+21,0,1.7796973975037595e+21,1.5994071048566467e+17
32.79893682192833,0,0,2.1359261535160057e+21,0,1.757068001033579e+21,1.8114575794128288e+17
33.30715687869446,0,0,2.099071523685749e+21,0,1.7342177758072752e+21,2.0516328785054218e+17
33.82325181346352,0,0,2.0622149704502553e+21,0,1.7111709382469298e+21,2.3237207287898694e+17
34.347343647597604,0,0,2.0254997443130693e+21,0,1.6879507340479847e+21,2.6320347701835984e+17
34.87955629318179,0,0,1.9890065133588122e+21,0,1.6645795863572972e+21,2.9814910934025005e+17
35.42001558232088,0,0,1.9527838261333524e+21,0,1.641079199234265e+21,3.3776966720947424e+17
35.968849296890205,0,0,1.91686274063341e+21,0,1.617470629208394e+21,3.827051704653353e+17
36.526187198747294,0,0,1.8812643733638535e+21,0,1.5937743338922946e+21,4.336868260731953e+17
37.0921610604118,0,0,1.846004005201196e+21,0,1.5700102040148703e+21,4.9155080885489574e+17
37.666904696220676,0,0,1.81109340121146e+21,0,1.5461975834619672e+21,5.572543001034022e+17
38.25055399396614,0,0,1.7765421564285438e+21,0,1.5223552806731176e+21,6.31894194707782e+17
38.843246947024056,0,0,1.74235848928321e+21,0,1.498501573867037e+21,7.167289721196108e+17
39.44512368697978,0,0,1.708549712239322e+21,0,1.4746542119394833e+21,8.132043313093532e+17
40.05632651675993,0,0,1.6751225095116221e+21,1.0322762534627056e+16,1.450830412420173e+21,9.229833203124992e+17
40.676999944277235,0,0,1.6420830977039464e+21,2.9816615694850996e+16,1.4270468575376717e+21,1.0479818543161303e+18
41.30729071659683,0,0,1.6094373148129045e+21,4.529477940381795e+16,1.4033196891911448e+21,1.190410722131398e+18
41.947347854632106,0,0,1.5771906654022937e+21,8.035950799775082e+16,1.3796645034366712e+21,1.3528254422350848e+18
42.597322688377815,1.1791258551399549e+20,0,1.5453483392392736e+21,1.0433221259460811e+17,1.3560963449530742e+21,1.538185663781347e+18
43.25736889268947,2.0636604867076863e+20,0,1.513915214272433e+21,1.4355811897987747e+17,1.3326297018390864e+21,1.7499262388449362e+18
43.92764252361696,2.5409036649232092e+20,0,1.4828958508471437e+21,1.919951636105882e+17,1.3092785010081082e+21,1.9920426524350472e+18
44.60830205530116,2.9192731917739305e+20,0,1.4522944815366537e+21,2.5238299865728733e+17,1.2860561043783274e+21,2.26919423216869e+18
45.29950841744238,4.4068453212917334e+20,0,1.422114999356313e+21,3.201470701322231e+17,1.2629753060017835e+21,2.586829534322262e+18
46.001425033349186,4.279156916172962e+20,0,1.392360946086455e+21,4.003433822586354e+17,1.2400483302329426e+21,2.951339609305869e+18
46.714217858576994,5.406286008781854e+20,0,1.3630355017506252e+21,4.9891387161156416e+17,1.2172868310032992e+21,3.3702466207311007e+18
47.438055420165185,6.694087147049993e+20,0,1.3341414758514953e+21,6.180465650758728e+17,1.1947018922394732e+21,3.852437724204708e+18
48.173108856482436,8.094423895708295e+20,0,1.3056813006759246e+21,7.613933954835022e+17,1.1723040294405955e+21,4.408457497868529e+18
48.919551957689094,8.880302362301344e+20,0,1.2776570267908655e+21,9.334376710311466e+17,1.1501031924119901e+21,5.050877002553003e+18
49.677561206826915,8.964856253152665e+20,0,1.2500703207291987e+21,1.139563549634252e+18,1.1281087691369097e+21,5.794764427523893e+18
50.44731582154528,9.048740033556834e+20,0,1.2229224647871486e+21,1.3862172868840415e+18,1.1063295907563909e+21,6.65829234626282e+18
51.22899779647387,9.214398218843246e+20,0,1.1962143588073637e+21,1.6811246563309012e+18,1.0847739376174538e+21,7.663531649471961e+18
52.02279194625218,1.0940099923142836e+21,0,1.169946523794635e+21,2.0335682654388198e+18,1.0634495463416847e+21,8.837505216445539e+18
52.82888594922545,1.3829766533378752e+21,0,1.1441191071975882e+21,2.454739220820807e+18,1.0423636178604664e+21,1.0213610450296154e+19
53.647470391817954,1.1782568293830807e+21,0,1.1187318896850622e+21,2.958185489032354e+18,1.0215228263583188e+21,1.183357804430542e+19
54.478738813593736,1.27732978849973e+21,0,1.0937842932472772e+21,3.5603889309492157e+18,1.0009333290621756e+21,1.3750231605893835e+19
55.32288775301548,2.9779328928434634e+21,0,1.0692753904570671e+21,4.2815166783208074e+18,9.806007768117856e+20,1.6031481592656564e+19
56.18011679391245,1.6499070092986803e+21,0,1.0452039147340686e+21,5.146413026269286e+18,9.605303253453862e+20,1.876629364550095e+19
57.050628612668696,1.6117354142833768e+21,0,1.0215682714637523e+21,6.185929717136738e+18,9.407266472331014e+20,2.207395891874355e+19
57.934629026142126,1.8449061123194704e+21,0,9.983665498329982e+20,7.438742966068877e+18,9.211939443913382e+20,2.6119193976594543e+19
58.832327040326035,2.1467762839472033e+21,0,9.755965352538974e+20,8.953888548339976e+18,9.019359611110716e+20,3.1138244432546095e+19
59.74393489976512,2.337553017879486e+21,0,9.53255722257568e+20,1.0794387691153189e+19,8.829559975342831e+20,3.748756418032297e+19
60.66966813773669,2.2553327022399567e+21,0,9.313413277495508e+20,1.3042587951779717e+19,8.642569235140059e+20,4.574376961314704e+19
61.60974562720971,2.2171065916595314e+21,0,9.098503045278646e+20,1.5808313121851173e+19,8.458411927953987e+20,5.6932663699496526e+19
62.56438963259324,2.6205876008958e+21,0,8.887793549738226e+20,1.924184821464464e+19,8.277108574567926e+20,7.30669922649008e+19
63.53382586228696,2.3775027383883273e+21,0,8.681249448343152e+20,2.3555773907291697e+19,8.098675825525347e+20,9.77942170926988e+19
64.51828352204595,2.503895798439713e+21,0,8.478833170223417e+20,2.90643069855906e+19,7.923126609016159e+20,1.3524659551427494e+20
65.51799536917214,3.459493506029123e+21,0,8.280505053701588e+20,3.6260937894530597e+19,7.750470279687969e+20,1.8816326182404424e+20
66.53319776754567,2.8650795522357823e+21,0,8.086223482765275e+20,4.599155943924752e+19,7.580712767876976e+20,2.5800708610493507e+20
67.56413074350864,3.408814908113744e+21,0,7.895945021961192e+20,5.990370251030569e+19,7.413856728785235e+20,3.453906902562282e+20
68.61103804261539,2.903739392696856e+21,0,7.709624549253045e+20,8.16387600795412e+19,7.249901691155558e+20,4.5013030866401676e+20
69.67416718726157,3.6234335487605374e+21,0,7.527215386442714e+20,1.1770868390450641e+20,7.08884420502927e+20,5.710819488176824e+20
70.75376953520617,3.2022709783128755e+21,0,7.348669426806064e+20,1.738147594973108e+20,6.930677988201871e+20,7.060507386348466e+20
71.85010033900097,3.694992571537868e+21,0,7.173937259644252e+20,2.526527564042578e+20,6.775394071018458e+20,8.522923317126243e+20
72.96341880633994,3.124388005170767e+21,0,7.002968291495735e+20,3.55034835566359e+20,6.622980939184679e+20,1.0072093441412348e+21
74.09398816134461,3.5000832175971725e+21,0,6.835710863795145e+20,4.803129149185038e+20,6.473424674295332e+20,1.1684178505242045e+21
75.24207570679857,3.2216589832006187e+21,0,6.672112366803305e+20,6.261605801797382e+20,6.326709091811656e+20,1.333539617849227e+21
76.40795288734616,3.278495312698248e+21,0,6.512119349666872e+20,7.887211099960463e+20,6.18281587624716e+20,1.500061994862686e+21
77.59189535367105,2.675006354104669e+21,0,6.355677626497683e+20,9.6396085788787e+20,6.041724713348193e+20,1.6652389216407144e+21
78.79418302766868,2.2059369725737482e+21,0,6.202732378390246e+20,1.1484426587204133e+21,5.903413419079645e+20,1.8258999778840006e+21
80.01510016862886,1.8863101048817915e+21,0,6.05322825132201e+20,1.3389819336651574e+21,5.767858065255426e+20,1.9779906628062717e+21
81.25493544044353,1.6312401635098252e+21,0,5.907109449904545e+20,1.5323149073965195e+21,5.635033101670313e+20,2.1166213065657793e+21
82.51398197985633,1.417933159919083e+21,0,5.76431982697421e+20,1.7249569895219009e+21,5.5049114746199415e+20,2.2382430537360938e+21
83.79253746576958,1.2399329126396836e+21,0,5.6248029690308605e+20,1.913072377664451e+21,5.377464741709614e+20,2.3415890821194478e+21
85.09090418962502,1.1059062315024126e+21,0,5.488502277549159e+20,2.0920609969970151e+21,5.2526631828798027e+20,2.4267395013132146e+21
86.40938912687518,1.0208996991300962e+21,0,5.3553610462023896e+20,2.255666844978783e+21,5.130475907587764e+20,2.494496083148351e+21
87.74830400956199,9.597929571470174e+20,0,5.225322534052157e+20,2.397521192426804e+21,5.010870958109619e+20,2.5461332235528244e+21
89.10796540002063,9.087260798806964e+20,0,5.0983300347684625e+20,2.5149134577056324e+21,4.893815408936368e+20,2.5833064138572127e+21
90.48869476572482,8.637877726960399e+20,0,4.974326941955417e+20,2.6080075286822797e+21,4.779275462260999e+20,2.6080448455430017e+21
91.89081855529169,8.233261310368555e+20,0,4.8532568106660875e+20,2.678279802586619e+21,4.667216539557273e+20,2.6227746049931577e+21
93.31466827566534,7.864114617172849e+20,0,4.73506341519773e+20,2.7279255136051774e+21,4.5576033692744076e+20,2.630153110738199e+21
94.76058057049502,7.524345755968487e+20,0,4.6196908032648905e+20,2.759673715684401e+21,4.450400070674824e+20,2.6324903294718297e+21
96.22889729972898,7.209592148538153e+20,0,4.507083346653085e+20,2.776782860943659e+21,4.345570233860484e+20,2.6313208625264533e+21
97.71996562044093,6.91654776200475e+20,0,4.397185788459989e+20,2.7830112336357496e+21,4.243076996033666e+20,2.6275400690032543e+21
99.23413806890878,6.642608456700597e+20,0,4.2899432870345415e+20,2.782005781629207e+21,4.142883114056904e+20,2.621674938964183e+21
100.77177264396603,6.385664776398331e+20,0,4.185301456726548e+20,2.7763427790348207e+21,4.044951033376812e+20,2.614054029638659e+21
102.33323289164382,6.143971385918118e+20,0,4.0832064055618214e+20,2.7674738949459505e+21,3.949242953385332e+20,2.6048952247677716e+21
103.91888799112502,5.916059971715225e+20,0,3.9836047699580617e+20,2.756196763525332e+21,3.855720889300659e+20,2.594351366089201e+21
105.52911284202962,5.7006785090431346e+20,0,3.8864437465982114e+20,2.7429800145154773e+21,3.764346730651407e+20,2.5825352355527273e+21
107.16428815305359,5.496747402697768e+20,0,3.7916711215772834e+20,2.728121044800321e+21,3.675082296450664e+20,2.5695339979971614e+21
108.82480053198027,5.3033269016744e+20,0,3.699235296938266e+20,2.7118219971772054e+21,3.5878893871598436e+20,2.5554179588491806e+21
110.51104257708671,5.119592316864401e+20,0,3.6090853147121313e+20,2.6942287587206056e+21,3.5027298335292555e+20,2.5402460895383074e+21
112.22341296996657,4.944814800116733e+20,0,3.5211708785753175e+20,2.6754523663296606e+21,3.41956554242058e+20,2.524069627978858e+21
113.9623165697916,4.778346186014737e+20,0,3.435442373236363e+20,2.65558144706299e+21,3.338358539707212e+20,2.5069344860291056e+21
115.72816450903252,4.619606864669453e+20,0,3.351850881661684e+20,2.634689791532402e+21,3.259071010353346e+20,2.488882891816247e+21
117.52137429066467,4.468075957219514e+20,0,3.270348200248268e+20,2.612841138668269e+21,3.1816653357769235e+20,2.4699545267141896e+21
119.34236988687861,4.3232832685977285e+20,0,3.190886852048274e+20,2.590092288645718e+21,3.106104128593005e+20,2.4501873199950285e+21
121.19158183932102,4.184802631218117e+20,0,3.113420098148661e+20,2.566495174696118e+21,3.0323502648448575e+20,2.4296180064662947e+21
123.06944736088799,4.0522463507205476e+20,0,3.03790194730525e+20,2.5420982655014886e+21,2.960366913818971e+20,2.408282516898181e+21
124.97641043909687,3.92526053456876e+20,0,2.964287163928873e+20,2.5169475253759283e+21,2.890117565549329e+20,2.3862162485822164e+21
126.91292194105871,3.803521134939153e+20,7.500125885535356e+20,2.8925312745174313e+20,2.4910870755786956e+21,2.8215660561060502e+20,2.363454248800385e+21
128.8794397200775,3.6867305747256974e+20,1.618753516904571e+21,2.8225905726250366e+20,2.4645596497278853e+21,2.7546765907690937e+20,2.3400313343326023e+21
130.87642872390185,3.574614853475498e+20,2.430302056911551e+21,2.7544221224563658e+20,2.4374069050949795e+21,2.6894137651818293e+20,2.3159821636025532e+21
132.90436110465316,3.4669210512872794e+20,3.1252058945308894e+21,2.6879837611710117e+20,2.4096696317284246e+21,2.6257425845801193e+20,2.2913412735694107e+21
134.96371633045774,3.363415164973988e+20,3.850440183172296e+21,2.6232340999798918e+20,2.3813878884422213e+21,2.5636284811896806e+20,2.266143090325011e+21
137.0549812988079,3.263880223396337e+20,4.440680944309994e+21,2.56013252411195e+20,2.3526010861168118e+21,2.5030373298788726e+20,2.2404219201174328e+21
139.1786504516808,3.168114638734674e+20,5.016318982341038e+21,2.49863919172722e+20,2.3233480329364761e+21,2.4439354621608768e+20,2.2142119259091627e+21
141.33522589244006,3.075930758248671e+20,5.343840229731112e+21,2.438715031848179e+20,2.2936669521687735e+21,2.3862896786251884e+20,2.1875470933903863e+21
143.52521750454886,2.987153587265838e+20,5.546681212819763e+21,2.3803217413790846e+20,2.2635954802736654e+21,2.3300672598860936e+20,2.1604611894974231e+21
145.74914307212276,2.9016196591035646e+20,5.333861334210294e+21,2.3234217812796375e+20,2.2331706511231736e+21,2.2752359761253486e+20,2.1329877158197409e+21
148.00752840235108,2.8191760316367303e+20,4.968039845729849e+21,2.2679783719560646e+20,2.2024288706639409e+21,2.221764095311008e+20,2.1051598587834157e+21
150.30090744981345,2.739679393479508e+20,4.6487951717109203e+21,2.213955487930428e+20,2.171405885294886e+21,2.1696203901641438e+20,2.0770104381065506e+21
152.6298224427248,2.6629952654125967e+20,4.3871037383646165e+21,2.1613178518455756e+20,2.1401367464465866e+21,2.1187741439496238e+20,2.0485718547228066e+21
154.99482401113477,2.588997284877002e+20,4.1661098880714654e+21,2.110030927860468e+20,2.1086557732598246e+21,2.0691951551595876e+20,2.019876039128941e+21
157.39647131711482,2.5175665631659255e+20,3.9743237171331397e+21,2.0600609144883036e+20,2.0769965148138284e+21,2.020853741157302e+20,1.9909544009212004e+21
