1.5415679760087031e-21,5.2832804543780274e-21,4.8293211718719994e-21,5.816256917948372e-21,5.590551845228179e-21,9.434865549841352e-21,7.002127719650344e-21,7.555478227783514e-21,9.063324956172426e-21,9.561431122831804e-21,1.0206292991908899e-20,1.0854770925943274e-20,9.707861685156157e-21,6.432555753680224e-21,4.6204386512172326e-21,3.647594910053291e-21,3.0368280097219834e-21,1.3546794945265752e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.6526463432905183e-21,7.730223901960868e-21,9.76401928315653e-21,1.1377781180847413e-20,1.278904859844999e-20,1.4090528645845447e-20,1.5476793690853108e-20,1.6757975881742646e-20,1.761042085809244e-20,1.7325129377674444e-20,1.7093584954991392e-20,1.6523223546258774e-20,1.4872148948193856e-20,1.2765503290742595e-20,1.1063077651706575e-20,9.756290055460548e-21,8.679937101679368e-21,7.771096561694677e-21,7.011165807762184e-21,6.302358031731143e-21,5.5777555388613314e-21,4.873644456100077e-21,4.256261052735081e-21,3.825787722047031e-21,9.065070878887688e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5547811916834085e-21,7.40909640433046e-21,1.1446627703317307e-20,1.4832468250596043e-20,1.8223520241285136e-20,1.9965111794510322e-20,2.0044048959370775e-20,2.0540585843165875e-20,2.1147265533797488e-20,2.1660789532056633e-20,2.1980849829182677e-20,2.206818845728288e-20,2.1648757672829994e-20,2.027580335137762e-20,1.815206362728001e-20,1.5896858584533245e-20,1.4058673698665845e-20,1.2643098223440709e-20,1.1450398126171469e-20,1.039374305087504e-20,9.431523300103073e-21,8.571172809189464e-21,7.843836083441024e-21,7.23887505665383e-21,6.710231304984048e-21,6.236121555001121e-21,5.800084856811242e-21,5.3842832145684914e-21,4.988289485468567e-21,4.621802810450397e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.957310110295853e-21,7.18331922664574e-21,9.435527835731184e-21,1.2123449870242328e-20,1.4470346460208434e-20,1.5094822007409793e-20,1.4391640720228762e-20,1.5179179743515842e-20,1.670300346890491e-20,1.8082985849533442e-20,1.903091630350869e-20,1.960331575573651e-20,1.9995221391397572e-20,2.0490872303823743e-20,2.1187087570010385e-20,2.1806186592542783e-20,2.2168455928485376e-20,2.209828390611949e-20,2.1457642435862994e-20,2.0324299065990023e-20,1.888403348449816e-20,1.738916202560044e-20,1.6008766681868094e-20,1.4753669738066998e-20,1.3600838528457362e-20,1.2549710795862298e-20,1.159799958798897e-20,1.0711298868431817e-20,9.851365236965694e-21,8.970813972286927e-21,8.091810872272823e-21,7.318196420969113e-21,6.603004940315191e-21,5.902543728301056e-21,5.370255209754604e-21,5.015858235187551e-21,4.693992040618074e-21,1.1261896018110801e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3237006271037063e-21,8.1780396583254e-21,1.1477560375154121e-20,1.50229530905859e-20,1.894327630802306e-20,1.994998430881298e-20,1.7719563130832045e-20,1.489710932168373e-20,1.3086721043849924e-20,1.1487197471832524e-20,1.018105721182541e-20,9.512584699109988e-21,9.895424957814907e-21,1.1042440456808833e-20,1.2583249566230231e-20,1.4236577067524586e-20,1.5827780739845603e-20,1.7342117449361037e-20,1.8739520945196214e-20,1.999234992690813e-20,2.10688542201609e-20,2.1911727333726264e-20,2.2482087319960532e-20,2.2681338368138205e-20,2.2396035025824084e-20,2.1579112774910137e-20,2.027594869801469e-20,1.8682934332773658e-20,1.711380064447604e-20,1.5643649167736702e-20,1.4250708347811228e-20,1.3120432122992412e-20,1.2259965572358726e-20,1.1480073508559893e-20,1.0764550639211874e-20,1.0106946643038665e-20,9.501465387086685e-21,8.9427609648628e-21,8.42611155531759e-21,7.947322101457414e-21,7.502682120231837e-21,7.088961055495869e-21,6.7033989963542054e-21,6.343626017101157e-21,6.007488038117456e-21,5.69302588276696e-21,5.3984817155936104e-21,5.1222933160772556e-21,4.863087356890616e-21,3.4867203994939994e-21
