"vmin","10MeV_0.1eV","10MeV_1eV","100MeV_0.1eV","100MeV_1eV","1000MeV_0.1eV","1000MeV_1eV"
47.438055420165185,1.907783492125598e21,0.,1.6582730282234737e20,1.0746191048333651e20,1.5356308024803616e20,2.3234630711678476e21
48.173108856482436,2.1627226742257785e21,0.,1.6043885907853263e20,1.2529993366674275e20,1.4888148738307342e20,2.5976871379814465e21
48.919551957689094,2.2289998889583397e21,0.,1.5522799605812547e20,1.5011226306713423e20,1.4433517668541145e20,2.736806035303818e21
49.677561206826915,2.1348577036263602e21,0.,1.5018823694729868e20,1.7776717591043064e20,1.3992025081320219e20,2.77271759229688e21
50.44731582154528,1.531600468633288e21,0.,1.4531387383179359e20,2.0659540200715315e20,1.3563296446381031e20,2.785797272676641e21
51.22899779647387,1.3230416159628735e21,0.,1.4059852597462036e20,2.377503735901524e20,1.3146971673062572e20,2.7968612666211566e21
52.02279194625218,1.1821511293454563e21,0.,1.3603636727715234e20,3.041212659164764e20,1.2742704330601215e20,2.8059436757024343e21
52.82888594922545,1.0739999973037788e21,0.,1.3162188441984174e20,4.3593993185204155e20,1.2350434284781486e20,2.8134882550022847e21
53.647470391817954,9.867771603603565e20,0.,1.2735097204168006e20,7.370839115991655e20,1.1970242898811835e20,2.81996968484147e21
54.478738813593736,9.139180644386509e20,0.,1.2322378505538172e20,1.3176312026068403e21,1.1601755194112416e20,2.825557529416447e21
55.32288775301548,8.513311050882145e20,0.,1.1923722209143122e20,2.080894107150371e21,1.1244608060836353e20,2.8302601984608153e21
56.18011679391245,7.965848760090106e20,0.,1.153867090808947e20,2.7925522141111423e21,1.0898449867869038e20,2.8344921323868295e21
57.050628612668696,7.481290737513284e20,0.,1.1166493076137732e20,3.235663380016379e21,1.0562940086505105e20,2.839095046936184e21
57.934629026142126,7.046330408702366e20,0.,1.0806921488347595e20,3.38635548202507e21,1.023774892727912e20,2.844414539648056e21
58.832327040326035,6.65142288924558e20,0.,1.0459548084909398e20,3.3816837151158315e21,9.922556989430764e19,2.8504572342753265e21
59.74393489976512,6.290136775144448e20,0.,1.012378269628931e20,3.3689979579985355e21,9.617054922531976e19,2.8568162393203304e21
60.66966813773669,5.960107787760482e20,0.,9.799206428609172e19,3.3543847573796055e21,9.32094309980561e19,2.8626453431459507e21
61.60974562720971,5.655562858099974e20,0.,9.485417518805326e19,3.3387971421597073e21,9.033931302694194e19,2.8678983770834264e21
62.56438963259324,5.372342093002831e20,0.,9.182030506521952e19,3.322639468653891e21,8.755738416253112e19,2.872765094186914e21
63.53382586228696,5.107543718261274e20,0.,8.888675453946877e19,3.3071246762739614e21,8.486092134961838e19,2.8772101282921793e21
64.51828352204595,4.860265801216038e20,0.,8.604997210323311e19,3.293504570045054e21,8.22472867856883e19,2.880909371268306e21
65.51799536917214,4.6296070502426005e20,0.,8.330654718125426e19,3.2819745920847236e21,7.971392517587113e19,2.8833857503911876e21
66.53319776754567,4.4129200289289254e20,0.,8.06532035811862e19,3.2721603666892224e21,7.725836108095042e19,2.8848344055013415e21
67.56413074350864,4.20847060232851e20,0.,7.808679330738128e19,3.263396599712023e21,7.487819635490628e19,2.885381335190398e21
68.61103804261539,4.015226674973604e20,0.,7.560429071413024e19,3.254368891602932e21,7.257110766879265e19,2.8850529844978757e21
69.67416718726157,3.832888345702426e20,0.,7.320278697641833e19,3.2452556826333843e21,7.03348441177123e19,2.8837477954523004e21
70.75376953520617,3.6605310120996137e20,0.,7.087948485787158e19,3.235881297369825e21,6.81672249079704e19,2.88116571603793e21
71.85010033900097,3.4972765137365303e20,0.,6.863169375707362e19,3.2256172362235616e21,6.606613712142013e19,2.877317018711747e21
72.96341880633994,3.3423478485129036e20,0.,6.64568250148011e19,3.2142988791515175e21,6.402971505938029e19,2.8722664039207666e21
74.09398816134461,3.1950526303686223e20,0.,6.435330416659522e19,3.202134917359758e21,6.205768804799177e19,2.8660747639760796e21
75.24207570679857,3.054790721687282e20,0.,6.232025486761765e19,3.189145697638913e21,6.014835553394187e19,2.858799281270124e21
76.40795288734616,2.9216307421987484e20,0.,6.035493588109638e19,3.175035573834894e21,5.829971479715898e19,2.8504921867112693e21
77.59189535367105,2.795440607387072e20,0.,5.8455290021492244e19,3.1595702814841095e21,5.651014189826294e19,2.841138593744761e21
78.79418302766868,2.6751682510794067e20,0.,5.661906602756274e19,3.14287654072162e21,5.477756057735387e19,2.8304868893254804e21
80.01510016862886,2.560028449626219e20,0.,5.484401483972832e19,3.1250694727153447e21,5.310033857404959e19,2.818477186402505e21
81.25493544044353,2.4503658185922937e20,0.,5.312826045019932e19,3.106251672453916e21,5.1476848507932434e19,2.805147155900897e21
82.51398197985633,2.3471869534665438e20,0.,5.146975590494294e19,3.086476401219542e21,4.9905271596198e19,2.790622992843377e21
83.79253746576958,2.2490414734341754e20,0.,4.9866496591957975e19,3.06544876434282e21,4.838401458975712e19,2.775212208513793e21
85.09090418962502,2.1547145922858975e20,0.,4.831664186198659e19,3.0430567271469144e21,4.691162981841713e19,2.7591914666011876e21
86.40938912687518,2.0649068618120607e20,0.,4.681848004788665e19,3.0193584109000395e21,4.5486531132772205e19,2.7423030264965596e21
87.74830400956199,1.981943485009504e20,0.,4.537025291501198e19,2.994538120698376e21,4.410718138214969e19,2.724062363228124e21
89.10796540002063,1.9033027227137226e20,0.,4.397020857744954e19,2.9690375632584767e21,4.277214253032333e19,2.7043716146563347e21
90.48869476572482,1.827499566466969e20,0.,4.261671941534445e19,2.943086688819276e21,4.1480011659253424e19,2.68329709851578e21
91.89081855529169,1.7547988484516148e20,0.,4.130820527936606e19,2.9160095685602076e21,4.022941985487443e19,2.661086590260888e21
93.31466827566534,1.685753011132095e20,0.,4.004313170409771e19,2.887531795766591e21,3.901903131108038e19,2.6384141119676644e21
94.76058057049502,1.6192590477019582e20,0.,3.882000838776773e19,2.857671459401121e21,3.7847542637980566e19,2.6155374646463777e21
96.22889729972898,1.5550040399105566e20,0.,3.763738791728992e19,2.826682244394465e21,3.6713682356304634e19,2.592391227576746e21
97.71996562044093,1.4940740606224885e20,0.,3.649386471419393e19,2.795305896221816e21,3.5616210556496646e19,2.568213162901451e21
99.23413806890878,1.4363184190366053e20,0.,3.5388074174383313e19,2.764044097294312e21,3.4553918698471825e19,2.5426396437517414e21
100.77177264396603,1.3804284215660028e20,0.,3.4318393913809666e19,2.7326450885614586e21,3.352481421658254e19,2.5156166584643003e21
102.33323289164382,1.2978209457034943e20,0.,3.328205808318247e19,2.700151253604929e21,3.2526682679712645e19,2.487332990224366e21
103.91888799112502,1.074335906480373e20,0.,3.227777911763753e19,2.6662742323669353e21,3.155858475141973e19,2.4583750332085447e21
105.52911284202962,8.32433185613936e19,0.,3.130453203581386e19,2.631052096345126e21,3.0619609819080606e19,2.42954941121727e21
107.16428815305359,5.998353427802422e19,0.,3.0361326446094737e19,2.594838884822109e21,2.97088751044133e19,2.4009022958229263e21
108.82480053198027,4.9690491460196475e19,0.,2.9447205272959754e19,2.558694825064533e21,2.882552480219238e19,2.3724389404176873e21
110.51104257708671,4.5494015897740796e19,0.,2.8561243536500224e19,2.523062664438746e21,2.7968729246179017e19,2.3436723616466104e21
112.22341296996657,4.141620588526577e19,0.,2.7702547182520726e19,2.4879328425002926e21,2.7137684101385232e19,2.3137742687298663e21
113.9623165697916,3.854720955569596e19,0.,2.687025196079384e19,2.452875445362686e21,2.6331609581819154e19,2.2825373965233173e21
115.72816450903252,3.6762786402720645e19,0.,2.606352234916433e19,2.416836133199196e21,2.554974969286104e19,2.2500229077270237e21
117.52137429066467,3.5036577438120034e19,0.,2.528155052133784e19,2.379532654697633e21,2.4791371497503883e19,2.2165848043206436e21
119.34236988687861,3.3481422007580967e19,0.,2.4523555356295352e19,2.3410198518970825e21,2.4055764405601563e19,2.1832713561253332e21
121.19158183932102,3.2101284323658035e19,0.,2.3788781487399047e19,2.301711790216572e21,2.334223948549191e19,2.1504569374644366e21
123.06944736088799,3.0767065068630565e19,0.,2.307649838934947e19,2.262816027712796e21,2.2650128797151465e19,2.1181339409340598e21
124.97641043909687,2.9478764965324706e19,0.,2.23859995012612e19,2.2247207656251576e21,2.197878474627316e19,2.0862948874122276e21
126.91292194105871,2.8234082120254505e19,0.,2.171660138420811e19,2.1874020241581725e21,2.1327579458547474e19,2.0549240607983788e21
128.8794397200775,2.703032455551383e19,0.,2.106764291168757e19,2.1508369122592057e21,2.0695904173495386e19,2.0233082015455435e21
130.87642872390185,2.5955285228936663e19,0.,2.0438484491518947e19,2.1148214465252919e21,2.0083168657249542e19,1.990759299091623e21
132.90436110465316,2.494534454516192e19,7.306207118526266e21,1.982850731778478e19,2.0782736216996357e21,1.9488800633633112e19,1.957103378768829e21
134.96371633045774,2.397822747457349e19,1.697608410362034e22,1.9237112651485135e19,2.0407586828818967e21,1.8912245233029042e19,1.9224451973107435e21
137.0549812988079,2.311751936081353e19,2.006785620184881e22,1.8663721128641098e19,2.0022180294787893e21,1.8352964458336393e19,1.8872278726388998e21
