56.131,56.93000000000001,56.5305
56.93000000000001,57.729000000000006,57.32950000000001
57.729000000000006,58.528000000000006,58.1285
58.528000000000006,59.327,58.9275
59.327,60.126,59.7265
60.126,60.925,60.525499999999994
60.925,61.724,61.3245
61.724,62.523,62.1235
62.523,63.321999999999996,62.9225
63.321999999999996,64.12100000000001,63.721500000000006
64.12100000000001,64.92,64.5205
64.92,65.719,65.3195
65.719,66.51800000000001,66.11850000000001
66.51800000000001,67.31700000000001,66.91750000000002
67.31700000000001,68.116,67.7165
68.116,68.915,68.5155
68.915,69.71400000000001,69.31450000000001
69.71400000000001,70.513,70.11350000000002
70.513,71.312,70.9125
71.312,72.111,71.7115
72.111,72.91,72.51050000000001
72.91,73.709,73.3095
73.709,74.508,74.10849999999999
74.508,75.307,74.9075
75.307,76.10600000000001,75.7065
76.10600000000001,76.905,76.50550000000001
76.905,77.704,77.30449999999999
77.704,78.50300000000001,78.1035
78.50300000000001,79.302,78.9025
79.302,80.101,79.70150000000001
80.101,80.9,80.5005
80.9,81.69900000000001,81.29950000000001
81.69900000000001,82.498,82.0985
82.498,83.29700000000001,82.89750000000001
83.29700000000001,84.096,83.69650000000001
84.096,84.895,84.49549999999999
84.895,85.694,85.2945
85.694,86.493,86.0935
86.493,87.292,86.8925
87.292,88.09100000000001,87.6915
88.09100000000001,88.89,88.4905
88.89,89.689,89.2895
89.689,90.48800000000001,90.08850000000001
90.48800000000001,91.287,90.88750000000002
91.287,92.086,91.6865
92.086,92.885,92.4855
92.885,93.68400000000001,93.28450000000001
93.68400000000001,94.483,94.08350000000002
94.483,95.28200000000001,94.88250000000001
95.28200000000001,96.081,95.6815
96.081,96.88,96.4805
96.88,97.679,97.2795
97.679,98.478,98.07849999999999
98.478,99.277,98.8775
99.277,100.07600000000001,99.6765
100.07600000000001,100.875,100.47550000000001
100.875,101.67399999999999,101.27449999999999
101.67399999999999,102.473,102.0735
102.473,103.272,102.8725
103.272,104.071,103.67150000000001
104.071,104.87,104.4705
104.87,105.66900000000001,105.26950000000001
105.66900000000001,106.468,106.0685
106.468,107.26700000000001,106.8675
107.26700000000001,108.066,107.66650000000001
108.066,108.865,108.46549999999999
108.865,109.66400000000002,109.2645
109.66400000000002,110.46300000000001,110.0635
110.46300000000001,111.262,110.86250000000001
111.262,112.06100000000002,111.66150000000002
112.06100000000002,112.86000000000001,112.46050000000002
112.86000000000001,113.659,113.2595
113.659,114.45800000000001,114.05850000000001
114.45800000000001,115.257,114.85750000000002
115.257,116.05600000000001,115.65650000000001
116.05600000000001,116.85499999999999,116.4555
116.85499999999999,117.654,117.2545
117.654,118.45299999999999,118.05349999999999
118.45299999999999,119.252,118.85249999999999
119.252,120.05099999999999,119.6515
120.05099999999999,120.85,120.45049999999999
120.85,121.649,121.2495
121.649,122.448,122.04849999999999
122.448,123.24699999999999,122.8475
123.24699999999999,124.046,123.6465
124.046,124.845,124.44550000000001
124.845,125.64399999999999,125.24449999999999
125.64399999999999,126.443,126.0435
126.443,127.242,126.8425
127.242,128.041,127.64150000000001
128.041,128.84,128.4405
128.84,129.639,129.23950000000002
129.639,130.438,130.0385
130.438,131.237,130.83749999999998
131.237,132.03600000000003,131.6365
132.03600000000003,132.835,132.43550000000002
132.835,133.63400000000001,133.23450000000003
133.63400000000001,134.433,134.0335
134.433,135.232,134.83249999999998
135.232,136.031,135.63150000000002
136.031,136.83,136.4305
136.83,137.62900000000002,137.22950000000003
137.62900000000002,138.42800000000003,138.0285
138.42800000000003,139.227,138.82750000000001
139.227,140.026,139.62650000000002
140.026,140.825,140.4255
140.825,141.624,141.22449999999998
141.624,142.423,142.0235
142.423,143.222,142.8225
143.222,144.021,143.6215
144.021,144.82,144.4205
144.82,145.61899999999997,145.21949999999998
145.61899999999997,146.418,146.0185
146.418,147.217,146.8175
147.217,148.016,147.6165
148.016,148.815,148.4155
148.815,149.614,149.2145
149.614,150.41299999999998,150.0135
150.41299999999998,151.21200000000002,150.8125
151.21200000000002,152.011,151.6115
152.011,152.81,152.4105
152.81,153.609,153.2095
153.609,154.408,154.0085
154.408,155.207,154.8075
155.207,156.00600000000003,155.6065
