1.1674547474123062e23,4.149821520838731e23,8.435469973230252e23,1.59042382060497e24,2.1189796926949596e24,3.0392967004182636e24,4.3783485156328795e24,5.952649539719905e24,6.980124757909151e24,7.233759042426722e24,7.655367174954999e24,8.175101624467081e24,8.715864928652105e24,9.256942466861649e24,9.788148106705663e24,1.030177516706376e25,1.078897365841261e25,1.123571965076613e25,1.161425689883481e25,1.1857624549386716e25,1.1763576836207476e25,1.0750205598718368e25,8.290591231391717e24,5.022153590996339e24,2.504645190495928e24,1.3756538281549445e24,8.932508375648776e23,6.373293634892303e23,4.8051215538907974e23,3.7567415785849753e23,3.0142296440318746e23,2.4663090258631502e23,2.0493514042162435e23,1.7243586480634742e23,1.466125775157596e23,1.2576657687447757e23,1.087135691346959e23,9.46044887932744e22,8.28161653216492e22,7.28820075851898e22,6.444660845063581e22,5.723517384249692e22,5.103243045727521e22,4.566776125838768e22,4.1004531923684065e22,3.693229800655028e22,3.336102999411609e22,3.0216776051110676e22,2.7438364854360667e22,2.497487137862051e22,2.2783649442848817e22,2.082879015556728e22,1.9079903807691427e22,1.751114980724357e22,1.6100458545792497e22,1.4828903019744787e22,1.36801882042235e22,1.2640233684688852e22,1.1696830644740122e22,1.083935851352344e22,1.0058549764139034e22,9.346293790631675e21,8.695472666646462e21,8.099823042824958e21,7.553819574646543e21,7.052576163361648e21,6.591761996370683e21,6.167529932294656e21,5.77645522225059e21,5.415482916935791e21,5.081882597819162e21,4.773209304613862e21,4.4872697213879284e21,4.2220928390599425e21,3.9759044394195474e21,3.7471048506785053e21,3.5342495112163796e21,3.3360319499631245e21,3.1512688516337904e21,2.97888692483584e21,2.817911332810757e21,2.667455481569511e21,2.526711989673109e21,2.394944688779953e21
0.,0.,0.,0.,0.,0.,2.4117314640201525e20,2.3440838118759677e23,1.7259994934319574e24,3.715977090041262e24,5.744665653101086e24,8.428819370033362e24,1.157105401577033e25,1.638915844774707e25,2.0343908782491e25,2.105093452286942e25,2.0578084816823034e25,2.099805044315771e25,2.168234957198713e25,2.2417283894015492e25,2.311031916106019e25,2.3658755812147043e25,2.3828955423128973e25,2.2874520355162838e25,1.949162609130592e25,1.3859316770661165e25,7.772755206739081e24,3.7838455073037716e24,2.1422358829211213e24,1.425449550980771e24,1.032413312299506e24,7.860145940503645e23,6.186878318678514e23,4.9885332315661246e23,4.096991060648029e23,3.414352646831365e23,2.8797410472977436e23,2.453351695713229e23,2.1081049751665328e23,1.8249763257545648e23,1.5902400585893013e23,1.3937695286060523e23,1.2279495269145932e23,1.086958324525872e23,9.662808428541483e22,8.623707619834771e22,7.724111612806154e22,6.941418709023134e22,6.2573292491397426e22,5.6569046161716165e22,5.127858387844338e22,4.660016062480148e22,4.244898848830983e22,3.875399886564506e22,3.5455301049523276e22,3.2502170897071395e22,2.985144683243865e22,2.746624161289109e22,2.5314900869017256e22,2.337015596482463e22,2.1608430954723334e22,2.0009272547653076e22,1.8554878868982493e22,1.7229708036827456e22,1.6020151569782392e22,1.4914260727380436e22,1.3901516279098647e22,1.2972634068596266e22,1.211940021062078e22,1.133453092087503e22,1.0611552903587137e22,9.944700960301331e21,9.328830076655477e21,8.759339722627471e21,8.232108489658303e21,7.743437503854385e21,7.290001312523268e21,6.86880515303034e21,6.477147687334078e21,6.11258842965745e21,5.772919214265407e21,5.456139149767752e21,5.16043258935502e21,4.88414971588479e21
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,6.045653819247442e18,4.336483390332997e22,1.8412968581685542e24,7.391083723889675e24,1.3351417147341586e25,2.3044523825342284e25,2.7614366895534237e25,3.549440089493886e25,4.0698036124396625e25,4.040530747058717e25,3.8436313260342257e25,3.817767436721376e25,3.8230352602987634e25,3.781311110042407e25,3.532189206917303e25,2.878547131739657e25,1.9290162979790567e25,1.011230472327394e25,4.84590888755253e24,2.8193912344729317e24,1.9164149654573953e24,1.407972621304878e24,1.0830502517341172e24,8.59247887931968e23,6.972026216218547e23,5.755841377404298e23,4.817902308088667e23,4.0788952403575586e23,3.486430401109855e23,3.0045543479938427e23,2.6078168631706102e23,2.2777346196033693e23,2.0005910942447686e23,1.7660178533501976e23,1.566051435061073e23,1.3944897811280909e23,1.2464429855093453e23,1.118013380362265e23,1.0060636786928722e23,9.080462825316152e22,8.218758444095684e22,7.458329105260061e22,6.784902251469351e22,6.18655775601441e22,5.653283531230342e22,5.176625740840683e22,4.74941124443475e22,4.365525706965528e22,4.019734975816231e22,3.707540358020801e22,3.425060655848506e22,3.1689354700892332e22,2.936245516720067e22,2.7244466364438024e22,2.531314887640397e22,2.3549006588327888e22,2.193490158358467e22,2.045572966928307e22,1.909814595547781e22,1.7850331935414757e22,1.670179711642171e22,1.5643209527069277e22,1.466625044768115e22,1.3763489532917762e22,1.292827715915658e22,1.2154651368361822e22,1.1437257219468025e22,1.0771276717862469e22,1.015236778895984e22,9.576611005445001e21,9.040462979369445e21,8.540715497652921e21
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.561780188200657e21,4.754223713924268e23,7.218748300165591e24,2.203572455444811e25,3.173089107091053e25,4.495980464548215e25,6.020751556261481e25,7.012595795142884e25,6.639766178490251e25,6.086404692959902e25,5.743964880045183e25,5.143843823047282e25,3.988327237151839e25,2.5184993924688497e25,1.2500982222782157e25,6.075215817519903e24,3.700543866715677e24,2.599513793461013e24,1.9550650286392073e24,1.530940225420262e24,1.2319805077887428e24,1.0114101376452943e24,8.4325049605555e23,7.118217047561158e23,6.070684975312784e23,5.2223757129624e23,4.526249676638151e23,3.9485614571633047e23,3.464505724515225e23,3.055471507707303e23,2.7072492570049778e23,2.40882494285119e23,2.1515481525565577e23,1.9285454296298036e23,1.7342985147449274e23,1.5643359385237123e23,1.4150040665406233e23,1.283294812025599e23,1.1667144008296914e23,1.0631822973679313e23,9.709525739707103e22,8.885521757991416e22,8.147320405913837e22,7.484280946745912e22,6.887299052933349e22,6.348553177987751e22,5.861298073230018e22,5.419695709355077e22,5.018676074188175e22,4.6538219830547845e22,4.321273302506359e22,4.0176469558014006e22,3.739969824649808e22,3.485622241038112e22,3.252290215710346e22,3.0379249059260883e22,2.8407081067529644e22,2.6590227741627774e22,2.491427767315606e22,2.3366361413474106e22,2.193496438185683e22,2.060976517166161e22,1.938149543991795e22,1.8241818193627273e22,1.7183221801596473e22,1.6198927485522237e22
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.848805109178182e18,1.1096540968232868e22,1.2566155209427348e24,2.0962616986259697e25,4.264693931829948e25,5.690459161846023e25,8.118244203126867e25,1.0349148855477926e26,1.0580875207396263e26,9.070295923420045e25,7.447332092238436e25,5.426939730909076e25,3.227741104266952e25,1.551472099171448e25,7.930989572773738e24,5.140120413523057e24,3.7588171222248494e24,2.9070310154996177e24,2.3246261095296487e24,1.901869193406049e24,1.582573010778792e24,1.3344253651734856e24,1.1373316380364546e24,9.780679156168705e23,8.475504509052263e23,7.393257391200376e23,6.486825889370547e23,5.7210372317552365e23,5.069132501815193e23,4.510423794943088e23,4.028692825475543e23,3.6110696863842055e23,3.247231278494901e23,2.928817743776844e23,2.649000736139374e23,2.402159432872551e23,2.1836342740467292e23,1.989537616432888e23,1.8166066231675038e23,1.6620878784951465e23,1.5236460971016336e23,1.3992913185263388e23,1.2873204152122875e23,1.1862697792469579e23,1.0948768087630232e23,1.0120483722881269e23,9.368348443904169e22,8.68408617979578e22,8.060462352238766e22,7.491134599229703e22,6.970527535120635e22,6.493727249744972e22,6.056392093729533e22,5.654676960734762e22,5.285168802098364e22,4.944831526599696e22,4.630958771607261e22,4.3411332998563365e22,4.0731919924529776e22,3.825195584161639e22,3.5954024299535836e22,3.382245708691864e22
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.0793385967142932e21,3.195490377221329e23,7.895935493392384e24,3.654378733575173e25,7.435139766970875e25,1.075815333000747e26,1.4297524977685924e26,1.4619076228567354e26,1.137919239902433e26,7.509285711231867e25,4.179102743579497e25,1.995782920463351e25,1.099512213870301e25,7.573678904292327e24,5.736590879136976e24,4.5412840493914767e24,3.693938743665218e24,3.062519807531082e24,2.575944134758995e24,2.1916809411193325e24,1.8824255377443662e24,1.6297360473368543e24,1.4206681829976925e24,1.245857083332128e24,1.0983592318819702e24,9.72920624111062e23,8.654967945801695e23,7.729281627698392e23,6.927146379546809e23,6.2285560239613e23,5.617340881832369e23,5.0803150800203326e23,4.606639312373707e23,4.18733820775097e23,3.8149303843685345e23,3.483141792828097e23,3.186681401631353e23,2.9210640847056665e23,2.6824696231863253e23,2.4676296042923226e23,2.2737360606685622e23,2.098367190816192e23,1.939426601483072e23,1.795093329847332e23,1.663780515808584e23,1.5441010580126917e23,1.434838940644649e23,1.3349251897110967e23,1.2434176279286662e23,1.159483761385633e23,1.0823862598890875e23,1.0114705945635911e23,9.461544769928803e22,8.859188086527909e22,8.302999011151017e22,7.788827692250247e22,7.312953332623698e22
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.7598283358743324e21,4.868849167100469e23,8.219449579544598e24,5.024839762455123e25,1.0193738231045906e26,1.5146907194517094e26,1.8371166495324797e26,1.7210251072303995e26,1.0880037651522927e26,5.581800759395296e25,2.677295715755092e25,1.5864477880420062e25,1.142503927933405e25,8.856755930216072e24,7.116731215321655e24,5.852249510104451e24,4.893725253397917e24,4.1455829554401296e24,3.548758256953235e24,3.064417813373708e24,2.665851352830872e24,2.334039786348963e24,2.0550618718830875e24,1.8184950649310508e24,1.6163873713071944e24,1.442573334909829e24,1.2922057892481634e24,1.1614274358313059e24,1.0471356244294868e24,9.468107838358055e23,8.583892522053587e23,7.801676619671834e23,7.107301254927514e23,6.488921426211364e23,5.9365693699047176e23,5.441811429534987e23,4.9974760532972035e23,4.5974364471039364e23,4.236435616943099e23,3.909944569841729e23,3.614046659120718e23,3.34534269560218e23,3.1008726662018934e23,2.8780508193298575e23,2.6746115734367577e23,2.4885642384421506e23,2.318154951148199e23,2.16183454527212e23,2.0182313265972643e23,1.886127920375184e23,1.764441513777293e23,1.652206940128413e23,1.5485621508527313e23
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.008207577421253e19,2.7714348151054065e22,9.20297618951498e23,1.8485611059827968e25,7.657012970487848e25,1.536371434986379e26,2.077732557869661e26,2.146420527742075e26,1.534990705205999e26,7.788968939395096e25,3.694740158492335e25,2.299859897787526e25,1.699112596454082e25,1.3338531025521004e25,1.0807545424839974e25,8.944430451287126e24,7.519678702714216e24,6.40017853588251e24,5.502179494879584e24,4.769945807932373e24,4.1648045529637133e24,3.6590341007144246e24,3.232234249659261e24,2.869063048752052e24,2.5577694096117575e24,2.2892104025783345e24,2.05617494729223e24,1.8529073702781012e24,1.67476489619313e24,1.5179670114996044e24,1.379409153676764e24,1.2565222636109425e24,1.147165571669651e24,1.0495438187435366e24,9.621426808325062e23,8.83677917890928e23,8.13054983322785e23,7.493366867261136e23,6.917171138437434e23,6.39500449733768e23,5.9208367454179895e23,5.4894234035573516e23,5.0961881618121406e23,4.7371252266200276e23,4.408717804924933e23,4.107869748942234e23,3.831847990932575e23,3.578233868412986e23,3.344881809074333e23,3.129884135303515e23
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.615867630711695e20,2.5497841094148333e23,5.279745464883157e24,4.444080966061165e25,1.5774231877152765e26,2.2456352321772057e26,2.4115251432362115e26,2.018243204350315e26,1.0679689490041524e26,5.1110236664612125e25,3.255463926571892e25,2.433652395407256e25,1.9227219946709591e25,1.5654585497046059e25,1.3010793661900172e25,1.098099237805132e25,9.380569769104197e24,8.092690592339212e24,7.039321084513197e24,6.166180270155539e24,5.434280847555247e24,4.8148822237724664e24,4.2863345450351246e24,3.8320283696060645e24,3.43901961104566e24,3.097082167641437e24,2.798039914820955e24,2.535286088175892e24,2.3034313072950592e24,2.0980417270160566e24,1.9154414853488665e24,1.752561768218391e24,1.6068241681062455e24,1.476049605661162e24,1.3583865358414455e24,1.2522538623304863e24,1.1562951831770685e24,1.0693418471209762e24,9.903829195532713e23,9.185406103524385e23,8.530500511036268e23,7.932425596660961e23,7.385317189029558e23,6.884017400221306e23,6.423976911134555e23,6.001172565612734e23
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.960369972040528e20,5.86660957774465e22,2.4632883061389076e24,2.5734764849881782e25,1.0944738897722639e26,2.170615544754275e26,2.5445682512685433e26,2.2227006046145563e26,1.3738687940860901e26,6.934384917968771e25,4.425424707805716e25,3.323453007694986e25,2.636551438959189e25,2.1549282706512572e25,1.7976744316751057e25,1.5227206099418818e25,1.305376534699578e25,1.1300137345843046e25,9.861930052050346e24,8.666510106554021e24,7.661685368343615e24,6.808955520104868e24,6.079293885575228e24,5.450408473100352e24,4.904905884398224e24,4.4290266894012157e24,4.0117538596857985e24,3.644171315382305e24,3.318994102840339e24,3.0302187848406925e24,2.772859575671477e24,2.5427466401409793e24,2.3363701263398047e24,2.1507582942037121e24,1.983381372400571e24,1.8320750450848848e24,1.6949790681223636e24,1.5704876554919468e24,1.457209101766979e24,1.3539327103327211e24,1.259601543540875e24,1.1732898446047794e24,1.0941842326087759e24
