vmin_mid,best_fit,lo68,hi68,lo95,hi95
1.338449999999999918e+01,8.964042716089932444e-32,8.575365735262475695e-32,1.639585910282087971e-30,8.467394606926891328e-32,3.736109080470599127e-30
1.418350000000000222e+01,8.964042716089932444e-32,8.575365735262475695e-32,3.311304597269491451e-31,8.360782926679466820e-32,6.338993247620102882e-31
1.498250000000000171e+01,8.964042716089932444e-32,8.575365735262475695e-32,1.760152870212738844e-31,8.360782926679466820e-32,2.830787911655754005e-31
1.578150000000000119e+01,8.964042716089932444e-32,8.575365735262475695e-32,1.428082616570708100e-31,8.360782926679466820e-32,2.169439002036018427e-31
1.658050000000000068e+01,8.964042716089932444e-32,8.575365735262475695e-32,1.222735448931531065e-31,8.360782926679466820e-32,1.743461473515836062e-31
1.737950000000000017e+01,8.964042716089932444e-32,8.575365735262475695e-32,1.147673209826150052e-31,8.360782926679466820e-32,1.516634687288376480e-31
1.817849999999999966e+01,8.964042716089932444e-32,8.575365735262475695e-32,1.077218950103747401e-31,8.360782926679466820e-32,1.319318384505396935e-31
1.897749999999999915e+01,8.964042716089932444e-32,8.575365735262475695e-32,1.023982601026903817e-31,8.360782926679466820e-32,1.222735448931531065e-31
2.057549999999999812e+01,8.964042716089932444e-32,8.575365735262475695e-32,9.857891228552087777e-32,8.360782926679466820e-32,1.133223030644182243e-31
2.137450000000000117e+01,8.964042716089932444e-32,8.575365735262475695e-32,9.611215570413087345e-32,8.360782926679466820e-32,1.090954998901098355e-31
2.297250000000000369e+01,8.964042716089929160e-32,8.575365735262471316e-32,9.490202214032631695e-32,8.360782926679463535e-32,1.037039811888250892e-31
2.457050000000000267e+01,8.964042716089931349e-32,8.575365735262473506e-32,9.370712518454001487e-32,8.360782926679465725e-32,1.023982601026903598e-31
2.696750000000000114e+01,8.897022153748609319e-32,8.619781515949159311e-32,9.539356355467964997e-32,8.404087283870128017e-32,1.016326692646929941e-31
2.936450000000000315e+01,8.897022153748609319e-32,8.619781515949159311e-32,9.539356355467964997e-32,8.404087283870128017e-32,1.003530277525948486e-31
3.176149999999999807e+01,8.897022153748610414e-32,8.619781515949159311e-32,9.419247767555525650e-32,8.404087283870130207e-32,9.908949801254139269e-32
3.495750000000000313e+01,8.897022153748610414e-32,8.619781515949159311e-32,9.300651448642457384e-32,8.404087283870130207e-32,9.784187718365633642e-32
3.815350000000000108e+01,8.807141070967044643e-32,8.532701222947123846e-32,9.324090964109889047e-32,8.319186015579280443e-32,9.685344153511265999e-32
4.214849999999999852e+01,8.807141070967054496e-32,8.425267277010154776e-32,9.206692750065358772e-32,8.214440407209246867e-32,9.563397455392859251e-32
4.694250000000000256e+01,8.704971865233466452e-32,8.327528083456984767e-32,9.099888455899093567e-32,7.915980187873230727e-32,9.452455128676522867e-32
5.253549999999999898e+01,8.704971865233466452e-32,8.119146957815422398e-32,9.099888455899093567e-32,7.620722420592904141e-32,9.333440700920055990e-32
5.892750000000000199e+01,8.704971865233466452e-32,7.717897293937128079e-32,8.985313141604199011e-32,6.799398207722248956e-32,9.333440700920055990e-32
6.691750000000001819e+01,5.484190625696022890e-32,0.000000000000000000e+00,8.932665138219218456e-32,0.000000000000000000e+00,9.161925530493495373e-32
