1.0909376547390893e23,2.6890292271973685e23,5.611180047805738e23,1.0868879394636295e24,1.5463825522060714e24,2.2966791074775635e24,3.188395028620101e24,4.5350463723036637e24,6.042144473571704e24,7.183787832778406e24,7.7572321378921e24,8.346650167158295e24,9.053157850111408e24,9.791758723945307e24,1.0540943496857498e25,1.129367449139314e25,1.2044552130747892e25,1.2793092455891634e25,1.3538261272265396e25,1.4279220116175686e25,1.5020836436121998e25,1.5762596579674108e25,1.6512138658144682e25,1.7278800573149315e25,1.8066474736040438e25,1.8873907565009549e25,1.968228114549046e25,2.0490242320711144e25,2.1300483578638043e25,2.209945853787919e25,2.219429596860026e25,1.9870452863082603e25,1.4347175124598938e25,8.333119253737128e24,4.6657906752208415e24,3.325610860315537e24,2.547475212016151e24,2.1555238666334752e24,1.9756723354662596e24,1.832209594769049e24,1.7266025710311825e24,1.6193595773357135e24,1.496051111274264e24,1.3574809977251447e24,1.2242045071784206e24,1.1194154293833945e24,1.0258953548407105e24,9.490859449666556e23,8.991113321662851e23,8.54858499541777e23,8.20738705681787e23,7.956475224681797e23,7.719674090932137e23,7.556583213510154e23,7.422758232412126e23,7.304648116077152e23,7.234832988048926e23,7.170363817057625e23,7.124787387692744e23,7.10655138546549e23,7.086552823661887e23,7.085809293040671e23,7.096828679687037e23,7.106538209389749e23,7.132727370658112e23,7.161133307038933e23,7.190889115717574e23,7.23253952668834e23,7.271695958978625e23,7.314704097673624e23,7.364718402421399e23,7.410809865692558e23,7.462270429885034e23,7.516207642271466e23,7.566850774172756e23,7.623176388756174e23,7.6786153859056e23,7.732264587579005e23,7.790812750930781e23,7.846324379433202e23,7.901900179824265e23,7.960816591822487e23,8.01572744250479e23,8.072442693780875e23,8.130402255354245e23
0.,0.,0.,0.,0.,0.,5.670309394676036e19,9.412883533588596e21,3.1739475056680775e23,1.6129551484822825e24,3.4186988148385377e24,5.750631989713554e24,8.185543373223491e24,1.1664116385048864e25,1.523774576471938e25,1.8907595062991384e25,2.1121483098642255e25,2.168082820130157e25,2.2402394124297882e25,2.350590155233483e25,2.471624683349255e25,2.5967573744207575e25,2.723432358576615e25,2.8515385753659128e25,2.980546383496099e25,3.112231333563371e25,3.2479393220358135e25,3.3877461495063276e25,3.5304338624740023e25,3.6727700102622855e25,3.8152092136702885e25,3.957055122524016e25,4.0127968166793605e25,3.6822893645538595e25,2.785259155818118e25,1.6704789242315444e25,9.196531026486231e24,6.110626245164086e24,4.623118727359888e24,3.8465937759509437e24,3.4970474567326674e24,3.2351128146068996e24,3.034644307070076e24,2.829158493166047e24,2.594377070059026e24,2.3381417519251568e24,2.1070305504230425e24,1.9223792351349844e24,1.7577797475621364e24,1.6357977456484697e24,1.5495884585977552e24,1.4743662233729022e24,1.4205061744207874e24,1.3749475666784974e24,1.337235556693189e24,1.3109754361627304e24,1.2867244806562943e24,1.26965162669283e24,1.2574927891120123e24,1.2465143606753925e24,1.241132540543495e24,1.2369974246600726e24,1.2346238943648254e24,1.2357285190003095e24,1.2366915065320568e24,1.239770655710306e24,1.2444339077097976e24,1.248828718291816e24,1.2552239038236806e24,1.2618620376224847e24,1.268618785462004e24,1.276855602240597e24,1.2846515345295843e24,1.292988518817356e24,1.3021236479309274e24,1.31064896543198e24,1.3199677943390079e24,1.3294221359567453e24,1.3384329155509695e24,1.3482565306811776e24,1.3577293558007126e24,1.3670711868784594e24,1.3770335735621887e24,1.3863782995110577e24,1.3959330258777446e24
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.75229135608488e19,5.443494374831937e21,2.301033575449401e23,2.2591553424103295e24,6.753850567211367e24,1.2681355903754877e25,1.8975619382258397e25,2.7306046755804357e25,3.5969744187873525e25,4.263656465270602e25,4.290421270049802e25,4.217167868716905e25,4.2515201160144445e25,4.369352603153122e25,4.515274957228194e25,4.675656709596542e25,4.848324987690696e25,5.032253729694219e25,5.225638239304108e25,5.4240731390326e25,5.623237870211569e25,5.823319219343469e25,5.964644674082525e25,5.655067910258519e25,4.518461125356716e25,2.8355076945386413e25,1.5450185978445462e25,9.498919641480408e24,6.996612375441593e24,5.69879697047476e24,5.120465698272829e24,4.716198227940772e24,4.4004764184328134e24,4.0778910945148723e24,3.7124409721986395e24,3.326691514613143e24,2.993063491894225e24,2.720834788282045e24,2.4870262230239206e24,2.3230758961916628e24,2.1972376186853517e24,2.094528659344108e24,2.0196525581126035e24,1.9534034290927857e24,1.9044355811592242e24,1.8657254826783298e24,1.8325878656165906e24,1.8109820145145794e24,1.7919451565640116e24,1.7789293342935755e24,1.7715900532701703e24,1.7650628743603975e24,1.7639648629599045e24,1.7644395033915624e24,1.7663208249144388e24,1.771835692192263e24,1.7771195753878015e24,1.7844830394754536e24,1.7934585015114976e24,1.802012364876955e24,1.8126913595944244e24,1.823435418219461e24,1.8342989351391344e24,1.84671164907859e24,1.858417849018164e24,1.8708435526125317e24,1.883942449100108e24,1.896256592768921e24,1.9095994595657023e24,1.9227775826562695e24,1.9355290570100687e24,1.9492298721026077e24,1.9622098606844743e24
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.6963254054025988e19,1.8977812772371075e21,1.0270104694626855e23,1.4094560004320338e24,8.774370152661694e24,2.0897905647470725e25,3.3266960087880757e25,5.1376288572326905e25,6.688023849720908e25,7.095827499791587e25,7.212456494401816e25,6.930100475466479e25,6.8419028347792e25,6.913803425013043e25,7.061519107887341e25,7.252785420740777e25,7.472371861265934e25,7.706714542826739e25,7.948532154139652e25,8.161757742778585e25,7.952877701485382e25,6.688239451883292e25,4.452874365665742e25,2.4505520690768205e25,1.4047475084744778e25,9.903573084449773e24,7.8824740879419e24,6.972241008392523e24,6.383951850801168e24,5.918371104924771e24,5.446897558863074e24,4.920576473305533e24,4.3870255181094634e24,3.9382108509974325e24,3.565929297843576e24,3.2635504285815065e24,3.053202365451746e24,2.8839968243841225e24,2.754382077875982e24,2.652827892287609e24,2.5671353468807434e24,2.5050932873461864e24,2.4512890971578793e24,2.4112489835530222e24,2.3816046415343947e24,2.3563420550908928e24,2.3415223521825047e24,2.3294290385721097e24,2.3224499098730135e24,2.320898784812049e24,2.3199990769899079e24,2.3241193705728137e24,2.3296363136605974e24,2.336447929657931e24,2.3466529146108e24,2.3564378078007016e24,2.368360934441435e24,2.3815615443777223e24,2.3943169817151853e24,2.4092397961478467e24,2.423835019742099e24,2.438753393070945e24,2.455061280987516e24,2.470390210631399e24,2.4867478827070116e24,2.5033826648227527e24,2.519233176142224e24,2.5363135245781163e24
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.4480154214271158e20,1.190921740648613e22,3.194874436752522e23,3.308306089489865e24,1.7174561620560034e25,3.831895778492455e25,6.177226822202688e25,8.438457873284363e25,1.0441509732247034e26,1.1269335837313703e26,1.0701272446292361e26,1.0200719077610493e26,1.0042555887624534e26,1.010672924676249e26,1.0274560703743474e26,1.049409403191631e26,1.0723861935173801e26,1.0626888270738286e26,9.349868583492607e25,6.657837653636392e25,3.8235902414629103e25,2.1097567701936868e25,1.3912611807268993e25,1.0659866579897168e25,9.211826195772771e24,8.361926067282047e24,7.690015640306777e24,7.020103617861099e24,6.29064495873583e24,5.582920608919914e24,4.996156620168553e24,4.5091375721660546e24,4.1339664306031913e24,3.865250349422741e24,3.648755609214677e24,3.4859671518157543e24,3.35111371607178e24,3.245078855537725e24,3.1626551026761607e24,3.0929706776286655e24,3.04309274739896e24,3.0008585120204727e24,2.9701665822903593e24,2.948740995230366e24,2.9312721035142776e24,2.922967220854495e24,2.917079026110112e24,2.915954314602389e24,2.919466216977762e24,2.9236531456675695e24,2.9325246906755796e24,2.9422795693224093e24,2.9535649267045225e24,2.967750141528271e24,2.981358317558417e24,2.997322752401298e24,3.0139493495944896e24,3.030374437164843e24,3.048892853757901e24,3.066606859309017e24,3.0851145872230664e24,3.1045597091151177e24,3.1229392647172885e24
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.3647820042710673e20,6.884696675434166e21,2.0631488744904032e23,2.3989655517251673e24,1.4207766769926948e25,4.196855625334015e25,7.877653265584976e25,1.1564494281783056e26,1.4779573746877378e26,1.6125246874765777e26,1.5350337170361803e26,1.4408875593357374e26,1.3919495979151716e26,1.3831597382389672e26,1.3914233498979495e26,1.3832863022214827e26,1.2617236684833405e26,9.588658806112708e25,5.846303261537718e25,3.191677725361837e25,1.960039939550063e25,1.4377281633615242e25,1.2088750646287173e25,1.08445468812644e25,9.877900285951019e24,8.934269601305572e24,7.942337657252784e24,7.019230116850247e24,6.258118415385355e24,5.636101293274581e24,5.172001352148245e24,4.825776167244832e24,4.552133680576723e24,4.340547467062721e24,4.164600673533059e24,4.0292099170433604e24,3.916621258618654e24,3.8277490807999336e24,3.758554814546797e24,3.7008535077760884e24,3.659918064264401e24,3.6258396300944157e24,3.6022680152166986e24,3.58637341097471e24,3.5745828301509264e24,3.570807874443236e24,3.5689995624626553e24,3.5720884529492606e24,3.578748384403431e24,3.5864234743338696e24,3.598465532677198e24,3.6108095988382617e24,3.625262990263801e24,3.641872715378131e24,3.6580315878384015e24,3.676797996873907e24,3.6954727018999305e24,3.714590869691833e24,3.735449787613462e24
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.298241699793745e17,3.586133648761134e20,1.4925684759165625e22,3.5081077242018363e23,3.457266797111065e24,1.7519805316811183e25,5.681635931442251e25,1.130817684608188e26,1.6692441351336592e26,2.0474758396898703e26,2.197882924097439e26,2.063816568776617e26,1.9219290744451722e26,1.8421486685036106e26,1.7961987296262472e26,1.6691489716860244e26,1.3378734640209594e26,8.698785575960915e25,4.836066740150973e25,2.8085423424880928e25,1.960723986904367e25,1.5992495405003372e25,1.4126115853133137e25,1.27226969631048e25,1.1389454358793772e25,1.0047138843223497e25,8.842016739653754e24,7.852355399605953e24,7.062581387966331e24,6.476828744395312e24,6.027040013181559e24,5.675181695568749e24,5.392749024890467e24,5.162951179871043e24,4.980021083203937e24,4.8267854937692697e24,4.7067834992786386e24,4.6061045549676305e24,4.526617664932172e24,4.4633596728288603e24,4.4114562365278295e24,4.3739643382651486e24,4.34288278936775e24,4.3220803811673053e24,4.3074875528378983e24,4.2978204438139646e24,4.295152286781457e24,4.2943998091471975e24,4.2990063434094903e24,4.306122867140455e24,4.3151313340022674e24,4.3280329609918574e24,4.3409831834167166e24,4.356825236113865e24,4.3738641249270455e24,4.391122043971318e24
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.794500503478566e19,3.362000025972661e21,1.410330947162515e23,1.0959804635456272e24,8.251850703439522e24,3.3379522902616e25,8.96007881113736e25,1.774443140443195e26,2.501935781017936e26,2.8368383739195715e26,2.8220243467527442e26,2.6400748062205203e26,2.4171252751151096e26,2.2141575304525168e26,1.8360807206087464e26,1.2674547150314429e26,7.330581822199751e25,4.13050863295466e25,2.733494824228251e25,2.1514996792593074e25,1.862812299922141e25,1.6559443046811605e25,1.466247298872608e25,1.2840184498981665e25,1.125138939500775e25,9.956565395999021e24,8.944367500990467e24,8.184100845651253e24,7.591141065336246e24,7.122343456824151e24,6.738566838905185e24,6.428418863065934e24,6.17198779395392e24,5.961043254601625e24,5.788568505989103e24,5.643728994229763e24,5.52773784030842e24,5.429429423063697e24,5.351340228536689e24,5.287016500333763e24,5.234859679311687e24,5.195119679655326e24,5.162067031331063e24,5.13918134922343e24,5.121389491311165e24,5.109763688858923e24,5.103975132995269e24,5.100761585266001e24,5.103245354901741e24,5.107498487836684e24,5.115019635236394e24,5.125654174413299e24
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.689913778111941e18,9.820731496220281e20,2.436528693529331e22,3.9786271304281925e23,3.6790067671240785e24,2.2693403173841078e25,7.19750587560855e25,1.5765632019617232e26,2.5945004831460734e26,3.4171675899763835e26,3.633561530682107e26,3.4413595398157065e26,3.066655709232751e26,2.536511094985885e26,1.8289336450527127e26,1.115233088556905e26,6.288927151412985e25,3.9365016905659566e25,2.9541468360268116e25,2.492450354109944e25,2.1823136984250563e25,1.9106207238043817e25,1.6615540069171967e25,1.4495960035948863e25,1.2788134328399419e25,1.1467438985402525e25,1.0457697447857036e25,9.66220428616192e24,9.02184900510263e24,8.495839923191077e24,8.06483191955192e24,7.703726898613304e24,7.405592909673131e24,7.15346273810272e24,6.943540085698703e24,6.766764041014683e24,6.617573383494668e24,6.494132182980592e24,6.388594496807384e24,6.30293440639582e24,6.230106953589556e24,6.171076204782571e24,6.123074086968114e24,6.083312018701386e24,6.05350482952396e24,6.028734784113159e24,6.01151113258535e24,5.999006299628665e24,5.990561784985167e24
0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,5.27506511542647e18,5.6019613410225016e20,1.8336210312832385e22,2.795438044642975e23,2.5528887963082416e24,1.6362548961334515e25,6.284633568106536e25,1.546346550256054e26,2.7846162257973737e26,3.882818740819604e26,4.4380147624791624e26,4.258726390620154e26,3.609662419986878e26,2.66984131498399e26,1.6967470617088143e26,9.695775292905222e25,5.80643760128782e25,4.130654473684984e25,3.37624645142479e25,2.9049894282467533e25,2.5143064661239172e25,2.1716683882914063e25,1.8864054018556724e25,1.659516865635791e25,1.4844434044785861e25,1.3485968059188094e25,1.24038707296315e25,1.1520646521556229e25,1.0792603094313192e25,1.0185901203624475e25,9.67708366349133e24,9.249342544441873e24,8.885891193332012e24,8.57946625246374e24,8.316404668295696e24,8.094133301820279e24,7.902551506975377e24,7.739632303200728e24,7.600206464705227e24,7.48023100278959e24,7.379318990167011e24,7.291700492574145e24,7.219145577298958e24,7.156900064394059e24,7.105222195760237e24,7.062968709509699e24
