3.1046610096266667e23,7.371642467991228e24,2.7918865079244286e25,3.968336356081176e25,3.4863400485941708e25,1.966344607445436e25,1.1111708387094444e25,6.582115965479652e24,4.058056841961857e24,2.5889206284488e24,1.7014802493190358e24,1.147889200678609e24,7.926379925408921e23,5.588496766541028e23,4.01478629845505e23,2.9336299166683342e23,2.1769790705412538e23,1.6384169884359592e23,1.2491137529641155e23,9.636801768308348e22,7.516477549454353e22,5.9222571891241125e22,4.710103160253479e22,3.778813455820388e22,3.056346556213252e22,2.4907900295021783e22,2.044307788670595e22,1.6890276239924735e22,1.4042109317827397e22,1.1742812655754328e22,9.8743546561775e21,8.346547176323556e21,7.089932587461951e21,6.050618938375399e21,5.186495787542273e21,4.464437892155554e21,3.8582220997051144e21,3.3469635735458556e21,2.913933273477733e21,2.5456574984263487e21,2.2312276511708097e21,1.9617677895545263e21,1.7300214047168953e21,1.5300288718815738e21,1.3568742811110206e21,1.2064856703260736e21,1.075476593891742e21,9.6101986008662e20,8.60746434637993e20,7.726641293031408e20,6.95091920962779e20,6.266066746712949e20,5.65999755772736e20,5.122415581143283e20,4.644523965835164e20,4.2187853570795255e20,3.8387237996994645e20,3.4987604816814794e20,3.194077097172718e20,2.9205018269918413e20,2.6744139068316883e20,2.4526635168998526e20,2.2525043415050378e20,2.071536641406089e20,1.907659066602622e20,1.7590277683823015e20,1.624021612249059e20,1.501212513010408e20,1.389340075395265e20,1.2872898667041094e20,1.1940747605605825e20,1.1088188798455217e20,1.0307437514324135e20,9.591563387221713e19,8.93438682344931e19,8.3303891022564e19,7.774634239464409e19,7.262700945896332e19,6.790623254230133e19,6.3548386534041485e19,5.952142662873256e19,5.579648995173562e19,5.234754589488963e19,4.915108826962388e19,4.618586413258621e19,4.343263444400669e19,4.087396274411481e19,3.849402774951774e19,3.6278457698030854e19,3.4214182948018418e19,3.2289305129534243e19,3.0492980792272744e19,2.881531764328853e19,2.724728189802321e19,2.5780615507768246e19,2.4407762402961297e19,2.312180211075818e19,2.191639037415452e19,2.0785705929892073e19,1.9724402594077204e19,1.8727566017632006e19,1.7790675298707612e19,1.6909567577049524e19,1.6080406712326584e19
4.0541463218454533e21,2.0050718169582942e23,7.943915101015113e23,4.12026991445126e24,2.3653450177574587e25,4.475538323584477e25,5.598136394752736e25,4.865216319808565e25,3.3055488054267137e25,2.240700485015254e25,1.5501046028148708e25,1.0932820652512123e25,7.847083056161458e24,5.722386618183358e24,4.233797352709264e24,3.174272400920319e24,2.4091595024696645e24,1.8492475396026797e24,1.4344267162114312e24,1.1235656624491493e24,8.881163366779402e23,7.080016060994033e23,5.689274604714648e23,4.605998937764807e23,3.755254699749062e23,3.081940427170216e23,2.545151142436117e23,2.114246917672156e23,1.766081277096921e23,1.4830274991077489e23,1.2515596656454274e23,1.061223285103549e23,9.038821030876314e22,7.731624886087694e22,6.64040375561645e22,5.725319042462029e22,4.954600877286839e22,4.302776295712928e22,3.749315102296554e22,3.2775885534385326e22,2.874063850347921e22,2.527677503480378e22,2.229345192642874e22,1.971576386187884e22,1.7481698066650599e22,1.553971620688195e22,1.3846825419236933e22,1.2367032650958134e22,1.1070100807164765e22,9.93054361955409e21,8.926810169721291e21,8.040620726214232e21,7.256423801522004e21,6.56095070616474e21,5.94284881939059e21,5.392378649693175e21,4.901162775049286e21,4.461977121327542e21,4.0685769099549616e21,3.7155510868655813e21,3.398200222606385e21,3.1124338151134084e21,2.8546836785939454e21,2.6218307076839587e21,2.411142794000569e21,2.2202220670930673e21,2.0469599513405909e21,1.8894987921272513e21,1.7461990165069462e21,1.6156109681796225e21,1.4964506998337204e21,1.387579122994232e21,1.2879840134428182e21,1.1967644503704978e21,1.1131173337895152e21,1.0363256811895778e21,9.657484493741544e20,9.008116675218394e20,8.410006985019488e20,7.858534737839413e20,7.349545693729979e20,6.87930009898758e20,6.444427042491742e20,6.041884293255656e20,5.668922915187815e20,5.323056035627381e20,5.0020312480695996e20,4.703806187195278e20,4.42652688254551e20,4.168508549727327e20,3.9282185216222626e20,3.704261059784538e20,3.4953638262763566e20,3.300365813021699e20,3.1182065659120733e20,2.9479165460504812e20,2.7886085032347733e20,2.639469744554809e20,2.4997551976316584e20,2.3687811801245634e20,2.2459197975493994e20,2.1305939000321596e20,2.0222725387147815e20,1.9204668680372775e20
0.,2.384206240885239e22,1.664679624776722e23,4.104216358163848e23,9.231771988875795e23,2.142807168796538e24,8.531599625587021e24,3.1286750122915493e25,5.359860720157739e25,6.492966688023406e25,5.712826013465292e25,4.296441987923925e25,3.2110009012841636e25,2.423682815901846e25,1.8491552602448875e25,1.425343672666831e25,1.1092423079747011e25,8.709958264720643e24,6.896619121815953e24,5.503770349849381e24,4.4247041868901646e24,3.581981412064522e24,2.918833187901787e24,2.3932491515128072e24,1.9738644751513857e24,1.6370667381342687e24,1.3649397669869848e24,1.1437881769719329e24,9.630690165398633e23,8.146115944612815e23,6.920431706043374e23,5.903629686534561e23,5.056239190323937e23,4.34693249887624e23,3.750712080663614e23,3.247529335557691e23,2.821225817889746e23,2.458716970688982e23,2.1493593417805246e23,1.884457429891375e23,1.6568773844826794e23,1.4607429172251719e23,1.2911947938170222e23,1.1441997428394005e23,1.0163979584176156e23,9.049808840695669e22,8.075928621972915e22,7.222516745068804e22,6.472840982943011e22,5.812734468382374e22,5.230167118022359e22,4.714894282862713e22,4.258167738650977e22,3.852497178777066e22,3.491452761478296e22,3.1695011427776295e22,2.881868910773142e22,2.624428513278302e22,2.3936027065615567e22,2.186284299889146e22,1.99976856877069e22,1.831696190617863e22,1.6800049440049366e22,1.5428887261754174e22,1.4187626976346053e22,1.3062335694993564e22,1.2040742179676357e22,1.1112019483771126e22,1.0266598445594832e22,9.496007323713796e21,8.792733630903885e21,8.150104860042939e21,7.562185319935877e21,7.023686738898932e21,6.529890656458984e21,6.076580928743389e21,5.659984927067263e21,5.27672222322369e21,4.923759733564972e21,4.5983724453342704e21,4.2981089759662786e21,4.020761323912861e21,3.7643382604240136e21,3.5270418893666124e21,3.3072469680938324e21,3.1034826379319506e21,2.9144162615440877e21,2.738839104296143e21,2.57565363272515e21,2.423862232717642e21,2.2825571757062606e21,2.1509116839970745e21,2.0281719650138197e21,1.913650100524709e21,1.806717692136385e21,1.7068001758285665e21,1.6133717291421836e21,1.5259507046341122e21,1.444095530351301e21,1.3674010258518578e21,1.2954950882218245e21,1.2280357077145968e21,1.1647082776186181e21,1.1052231668975614e21
0.,0.,4.747976291204649e22,1.4439132239785815e23,2.9744424661583996e23,5.6196386423963435e23,1.0213247627020994e24,1.8817217891963716e24,3.9787447867743514e24,1.3956360812383033e25,3.8290401234879013e25,6.0570263424975e25,7.05004597745122e25,6.279917474139708e25,5.0254085902845905e25,3.98816555027516e25,3.18039436221026e25,2.5525792764983514e25,2.06209163222204e25,1.676361819439663e25,1.3709705870495602e25,1.1276053387863206e25,9.324591734932185e24,7.750512222233329e24,6.473690484099826e24,5.432448293969617e24,4.578991609248829e24,3.8760511840059245e24,3.294390512126067e24,2.810943703790903e24,2.40741430210422e24,2.069213894210578e24,1.784653012558782e24,1.5443206414240052e24,1.340605638307437e24,1.1673255985489846e24,1.019437542528131e24,8.928112625216202e23,7.840509100583464e23,6.903539119827693e23,6.093989126411068e23,5.392563920093304e23,4.783170786597874e23,4.2523438774599715e23,3.7887795908516555e23,3.3829601592313936e23,3.0268476043679426e23,2.7136340405462777e23,2.437537265055164e23,2.19363287548806e23,1.9777159494947235e23,1.786186730441628e23,1.615955870120207e23,1.4643656543638888e23,1.3291243306678125e23,1.2082512082026102e23,1.1000306405156587e23,1.0029733533835517e23,9.15783863103795e22,8.373329583597378e22,7.66634402901242e22,7.0282516548436755e22,6.451486047751019e22,5.929401357580397e22,5.456149849490689e22,5.0265770790434116e22,4.636131968811381e22,4.280789512906544e22,3.9569842055888505e22,3.6615525961337982e22,3.391683625988463e22,3.1448756154200582e22,2.918898942769726e22,2.711763606370524e22,2.521690982236523e22,2.3470891937919014e22,2.186531596637512e22,2.0387379544191322e22,1.9025579435060418e22,1.7769566762874773e22,1.6610019771150666e22,1.5538531823151445e22,1.4547512676373966e22,1.3630101336193619e22,1.2780089024687773e22,1.1991850999559026e22,1.126028612630502e22,1.0580763253510056e22,9.949073564621498e21,9.361388187963404e21,8.814220438967307e21,8.304392147945467e21,7.82900359678733e21,7.385406646670245e21,6.971180691154367e21,6.584111114001491e21,6.222169969682535e21,5.883498639150845e21,5.56639224235842e21,5.269285615597476e21,4.990740683541095e21,4.729435076283414e21,4.4841518586739105e21,4.253770254265488e21
0.,0.,9.691041738494837e21,6.5782609214106665e22,1.3412262726345662e23,2.4470669564952822e23,4.163156873316651e23,6.807010246794009e23,1.0953525864857926e24,1.77965789933736e24,3.053077869854401e24,6.477452116034014e24,1.9942332445918747e25,4.47761417623583e25,6.613351122782264e25,7.403811480822697e25,6.677743526395741e25,5.57084840982642e25,4.60389379450523e25,3.8123566587580947e25,3.1693668794799865e25,2.6462993338735556e25,2.219197410890996e25,1.8689268840900664e25,1.5803755307216559e25,1.3416176666607512e25,1.1432158422956008e25,9.77670678775468e24,8.389954225049706e24,7.223884546951656e24,6.239809420779353e24,5.406417204522615e24,4.698257610731337e24,4.0945591968088124e24,3.5783020931629425e24,3.1354874029583695e24,2.754558894874384e24,2.4259432037752427e24,2.1416826908866437e24,1.8951410879336034e24,1.6807665669340667e24,1.4939003111265485e24,1.3306212859187237e24,1.1876199229288214e24,1.0620949840046281e24,9.516690762688259e23,8.543192265278659e23,7.683196560256408e23,6.921944715074231e23,6.246784415645428e23,5.6468438546495983e23,5.112759859764315e23,4.6364506409911946e23,4.2109253453510355e23,3.8301240573817234e23,3.488783049987671e23,3.1823210307167876e23,2.906742889348907e23,2.658558069871722e23,2.4347111919982243e23,2.2325229569264078e23,2.049639706961371e23,1.8839902832609183e23,1.7337490516886426e23,1.5973041527743834e23,1.4732301854127282e23,1.3602646611191285e23,1.2572876712071307e23,1.1633042970192283e23,1.077429366488172e23,9.98874221405698e22,9.269352109049747e22,8.609836695487322e22,8.004571744471602e22,7.44851906173893e22,6.937159638421075e22,6.466435063363367e22,6.0326961001007556e22,5.632657486992798e22,5.2633581510481605e22,4.922126138306827e22,4.6065476595571275e22,4.314439731929774e22,4.043825967004483e22,3.7929151160059135e22,3.5600820341794457e22,3.3438507707192033e22,3.142879528673022e22,2.955947272132567e22,2.781941786361359e22,2.6198490210773817e22,2.468743568233046e22,2.3277801441799837e22,2.1961859619924874e22,2.0732538936441403e22,1.958336333877072e22,1.8508396880506034e22,1.75021941556611e22,1.6559755684232909e22,1.5676487715562042e22,1.4848165977209803e22,1.4070902951385483e22,1.3341118308482307e22,1.2655512168463782e22
0.,0.,8.534613318613233e17,3.125120862399773e22,7.127114487348152e22,1.2860235259327282e23,2.145940585080286e23,3.39193943539986e23,5.179977665085455e23,7.754700259278064e23,1.1527769361107003e24,1.726813848744539e24,2.6665485649740566e24,4.4779331810281465e24,9.76849746662211e24,2.613492348527787e25,5.07410714245733e25,7.044001503035656e25,7.632857158615945e25,6.96786771250701e25,5.988914385903762e25,5.0960884093309005e25,4.337181466720041e25,3.699990147072602e25,3.1657541498163273e25,2.717091669435229e25,2.3392674641154247e25,2.0201117724559476e25,1.7496540695473842e25,1.5197369816755245e25,1.3236774466863776e25,1.1559861862811618e25,1.0121405450085657e25,8.884020517559137e24,7.816702022997682e24,6.893651709252597e24,6.093335111223491e24,5.397721119685431e24,4.791666727687715e24,4.2624175365663606e24,3.7992008527826536e24,3.392893096256342e24,3.035747057596686e24,2.721167523817004e24,2.4435261275862676e24,2.198008109607369e24,1.980485129649167e24,1.7874094054873633e24,1.61572536692823e24,1.4627957353925568e24,1.3263395177772412e24,1.2043798671377974e24,1.095200136011341e24,9.973067495600335e23,9.093977697468965e23,8.303362199583856e23,7.591274009243197e23,6.948995606348223e23,6.368873889285328e23,5.844178960773366e23,5.3689830765939663e23,4.938056682156784e23,4.546778959764323e23,4.1910607221545074e23,3.8672778307931266e23,3.572213602867461e23,3.3030089091210876e23,3.057118863824336e23,2.832275175018286e23,2.6264533632165635e23,2.4378441745485916e23,2.2648286135798567e23,2.105956104844285e23,1.9599253629798703e23,1.8255676114131048e23,1.701831840487182e23,1.587771839249325e23,1.4825347720146618e23,1.3853511022805692e23,1.2955256934609518e23,1.2124299389082381e23,1.1354947934093377e23,1.0642045952699617e23,9.980915826428686e22,9.367310202818896e22,8.797368637031263e22,8.267578970525088e22,7.774742890427253e22,7.315945182925386e22,6.888526254598317e22,6.490057547987178e22,6.118319523470287e22,5.771281919081497e22,5.447086034651898e22,5.144028816754486e22,4.860548547371827e22,4.595211962212272e22,4.346702644859533e22,4.11381056060694e22,3.895422609374025e22,3.690514090776483e22,3.498140986407094e22,3.317432974967962e22,3.147587105209913e22
0.,0.,0.,9.592204265486572e21,4.406282534293003e22,7.534206321160282e22,1.2511316878674259e23,1.9526266040413857e23,2.9205029167535875e23,4.243195020985299e23,6.048084800268739e23,8.526848749292712e23,1.1985583980648385e24,1.6954275405449603e24,2.446343263247765e24,3.6930605844035034e24,6.259769123709535e24,1.3839739229702457e25,3.2292359058518664e25,5.610820056946582e25,7.362808200532789e25,7.784040671760259e25,7.185678299444809e25,6.316592474510505e25,5.49494897934522e25,4.775162598480987e25,4.154905842940208e25,3.6224518191937595e25,3.1653609948818313e25,2.7723918963698255e25,2.4338550469978396e25,2.1415416996853255e25,1.8885414614043365e25,1.669046629148188e25,1.4781737502239406e25,1.3118100772673362e25,1.1664846735297791e25,1.0392613896005445e25,9.276503945136953e24,8.295351270857394e24,7.43111941301365e24,6.668401601845074e24,5.994006557001148e24,5.396614173623685e24,4.866488585955453e24,4.3952384380974654e24,3.975616087552608e24,3.6013489989595056e24,3.26699782192239e24,2.967836645716416e24,2.699751731865536e24,2.459155680914801e24,2.2429145223802758e24,2.048285650939256e24,1.8728648865918122e24,1.7145412270917307e24,1.5714580996236534e24,1.441980115260177e24,1.324664492015661e24,1.2182364466285232e24,1.1215679666344372e24,1.0336594669521535e24,9.536239124315786e23,8.806730523131154e23,8.141054665378403e23,7.532961691305932e23,6.976875519326735e23,6.46781484006247e23,6.001324090677449e23,5.57341306155408e23,5.180503980838895e23,4.81938508648791e23,4.487169834881027e23,4.181261013717889e23,3.89931912810185e23,3.6392345150671615e23,3.3991027156890275e23,3.177202697176892e23,2.9719775716273204e23,2.7820175047278948e23,2.606044547822098e23,2.4428991612917955e23,2.291528227032484e23,2.1509743735533516e23,2.0203664595048387e23,1.898911080748394e23,1.7858849828192445e23,1.680628275167297e23,1.582538356209245e23,1.4910644692298915e23,1.40570281876488e23,1.3259921854658083e23,1.2515099847801883e23,1.1818687211570742e23,1.1167127951160515e23,1.0557156254209305e23,9.985770529100923e22,9.450209963392736e22,8.947933339136145e22,8.476599871290558e22,8.034051861302118e22,7.6182989807708e22,7.227504020261393e22,6.859969956183057e22
0.,0.,0.,1.3059107421907166e21,2.5157997224553292e22,4.757054016050869e22,7.892765568038134e22,1.2271089193785603e23,1.8185850779449058e23,2.6049508944552216e23,3.6412767186273796e23,5.002475397052048e23,6.79357573616479e23,9.167668340920713e23,1.2359258369954908e24,1.6751609878706362e24,2.3028928044248125e24,3.2582735157474666e24,4.896122970692809e24,8.53785946458044e24,1.8546141783098061e25,3.8247911981593454e25,6.076910794330757e25,7.588387734792633e25,7.885031366225463e25,7.352551599852653e25,6.578268112314043e25,5.822667200750887e25,5.143705337627914e25,4.546017752477795e25,4.023020248609739e25,3.566014631666086e25,3.1665050166829254e25,2.816830550208542e25,2.5102871330586094e25,2.2410814407149187e25,2.0042335230435715e25,1.795470282860346e25,1.6111252346440981e25,1.44804951235755e25,1.3035349511503193e25,1.1752484697292794e25,1.0611764469737688e25,9.595776994022742e24,8.689437579354558e24,7.879652956194968e24,7.155037215088224e24,6.505671087027563e24,5.922897591586938e24,5.399148230407754e24,4.927794872555561e24,4.503023286483816e24,4.1197249444455786e24,3.773404281309185e24,3.460099050314848e24,3.17631179999039e24,2.9189508130973554e24,2.6852791115833824e24,2.472870350527122e24,2.2795706067195162e24,2.1034652201702778e24,1.9428499746514295e24,1.7962060106521967e24,1.6621779543015444e24,1.5395548217973726e24,1.4272533230202117e24,1.3243032422519346e24,1.2298346198861043e24,1.1430664980336518e24,1.0632970261058297e24,9.898947507209288e23,9.222909383969867e23,8.599728001062045e23,8.024775044071382e23,7.493868810028734e23,7.003227295591522e23,6.549426597881891e23,6.129363984237288e23,5.740225070077515e23,5.3794546157454255e23,5.044730515133269e23,4.7339406025487524e23,4.445161950803826e23,4.1766423738866747e23,3.9267838826756786e23,3.6941278727186506e23,3.477341849714e23,3.2752075215556914e23,3.0866101060939644e23,2.9105287214981184e23,2.7460277416413116e23,2.592249012524134e23,2.448404837711843e23,2.3137716512258326e23,2.1876843055686194e23,2.0695309106654115e23,1.9587481666514773e23,1.8548171397554674e23,1.757259436076108e23,1.665633732979477e23,1.579532632196093e23,1.4985798025409844e23,1.4224273836007045e23,1.350753624752975e23
0.,0.,0.,0.,1.3743026629034075e22,3.206682931756335e22,5.265379637861556e22,8.189916817521871e22,1.2095913445331644e23,1.7204322117349093e23,2.380042947910955e23,3.225073038512467e23,4.3033615656552135e23,5.6787608587207015e23,7.43887983626201e23,9.708064503699396e23,1.267038793644719e24,1.6613280504295392e24,2.201816399684784e24,2.977411989789933e24,4.1792063049708707e24,6.346140967772113e24,1.142287824342211e25,2.3676119029210227e25,4.38627904625686e25,6.464463960667338e25,7.74122247021353e25,7.952137195170798e25,7.4819845900724215e25,6.7903370090427765e25,6.095300954625033e25,5.456608794085463e25,4.884060398729988e25,4.374958693725715e25,3.923487449178562e25,3.5233188869688462e25,3.168439327819185e25,2.8534038438908473e25,2.573384997879605e25,2.3241446144317727e25,2.101978726672907e25,1.9036561894866205e25,1.7263593559105124e25,1.567630018812957e25,1.425321534313338e25,1.2975570457744669e25,1.1826933183863226e25,1.0792895582543958e25,9.860805786551412e24,9.019537190960341e24,8.25928986029659e24,7.571419513497157e24,6.948290087850607e24,6.383146460130718e24,5.870004408807893e24,5.403555337188485e24,4.979083649609959e24,4.592394988956565e24,4.2397538114218754e24,3.9178290007468137e24,3.6236464154319554e24,3.3545474241374645e24,3.1081526213377395e24,2.882330031227815e24,2.6751672062351036e24,2.4849467100498207e24,2.3101245461868983e24,2.1493111536955582e24,2.0012546433645938e24,1.8648259920044112e24,1.739005950270326e24,1.622873451987248e24,1.5155953408551548e24,1.4164172544312446e24,1.324655525989795e24,1.239689982720053e24,1.1609575341605939e24,1.0879464581305817e24,1.0201913029932793e24,9.572683351355199e23,8.987914692759584e23,8.444086268076036e23,7.937984739982184e23,7.466674976395232e23,7.027473807733732e23,6.617926455291667e23,6.2357853395896e23,5.878991011346611e23,5.545654977334295e23,5.234044219394446e23,4.9425672277499805e23,4.6697613898654265e23,4.4142815938439367e23,4.1748899209456165e23,3.950446315639457e23,3.739900133757588e23,3.5422824800994744e23,3.356699256386939e23,3.18232484889711e23,3.0183963926053036e23,2.8642085553293626e23,2.7191087912517557e23,2.5824930184709313e23,2.453801679893363e23
0.,0.,0.,0.,5.500425037607326e21,2.374555469884871e22,3.6665149635939495e22,5.71371104234794e22,8.437099777825111e22,1.19627097755916e23,1.645580235652599e23,2.2121738938370467e23,2.9216870394465294e23,3.806551302885054e23,4.908509170515867e23,6.28240872283013e23,8.002119627624728e23,1.0170130153180922e24,1.2933876918704114e24,1.6515209323328507e24,2.1267683396678483e24,2.7799763635722683e24,3.7281691538113206e24,5.241734981241831e24,8.147310052856682e24,1.4940916076214621e25,2.900931628860947e25,4.900172097979243e25,6.772622991498763e25,7.83978108256514e25,7.99514444787978e25,7.58281697244891e25,6.964069552154606e25,6.324514052311478e25,5.724551046834952e25,5.178016058740993e25,4.685271285872637e25,4.242775057273683e25,3.8459341505352986e25,3.490077489928634e25,3.1708086902035597e25,2.884123717401207e25,2.6264330369224497e25,2.394544312780009e25,2.1856298273553925e25,1.997189439323448e25,1.8270139434343246e25,1.6731509250080093e25,1.533873881582332e25,1.407654753505237e25,1.2931397126150062e25,1.1891279340025312e25,1.0945530358979995e25,1.0084668740712469e25,9.300253976429603e24,8.58476301427307e24,7.931482400080627e24,7.334413977987098e24,6.788192360407512e24,6.288012615734132e24,5.829566832118012e24,5.408988398587383e24,5.022803003019702e24,4.667885482907259e24,4.341421782226625e24,4.040875368583361e24,3.7639575514536433e24,3.508601216816971e24,3.2729375575093526e24,3.0552754337368184e24,2.854083045672348e24,2.6679716410138216e24,2.49568101575415e24,2.3360665969919478e24,2.188087923102074e24,2.050798359538051e24,1.9233359084723096e24,1.8049149878076555e24,1.6948190701698875e24,1.59239408563606e24,1.4970425034188783e24,1.408218017744907e24,1.3254207719296418e24,1.2481930623241172e24,1.17611547053461e24,1.1088033782249139e24,1.0459038239965034e24,9.870926664075195e23,9.320720212095397e23,8.805679444254193e23,8.323283360155014e23,7.871210416414265e23,7.447321324794427e23,7.049643451915545e23,6.676356660819452e23,6.325780451585404e23,5.996362273263981e23,5.686666892795538e23,5.395366718432482e23,5.1212329857877066e23,4.863127724063018e23,4.619996428380718e23,4.390861371658024e23,4.1748154961401505e23
