vmin_low,vmin_high,vmin_mid,flux
1.408249999999999886e+02,1.416239999999999952e+02,1.412244999999999777e+02,6.459797458333328279e+01
1.416239999999999952e+02,1.424230000000000018e+02,1.420235000000000127e+02,6.459797458333328279e+01
1.424230000000000018e+02,1.432220000000000084e+02,1.428224999999999909e+02,6.459797458333328279e+01
1.432220000000000084e+02,1.440209999999999866e+02,1.436214999999999975e+02,6.459797458333328279e+01
1.440209999999999866e+02,1.448199999999999932e+02,1.444205000000000041e+02,6.459797458333328279e+01
1.448199999999999932e+02,1.456189999999999714e+02,1.452194999999999823e+02,6.459797458333328279e+01
1.456189999999999714e+02,1.464180000000000064e+02,1.460184999999999889e+02,6.459797458333328279e+01
1.464180000000000064e+02,1.472170000000000130e+02,1.468174999999999955e+02,6.459797458333328279e+01
1.472170000000000130e+02,1.480159999999999911e+02,1.476165000000000020e+02,6.459797458333328279e+01
1.480159999999999911e+02,1.488149999999999977e+02,1.484155000000000086e+02,6.459797458333328279e+01
1.488149999999999977e+02,1.496140000000000043e+02,1.492144999999999868e+02,6.459797458333328279e+01
1.496140000000000043e+02,1.504129999999999825e+02,1.500134999999999934e+02,6.459797458333328279e+01
1.504129999999999825e+02,1.512120000000000175e+02,1.508125000000000000e+02,6.459797458333328279e+01
1.512120000000000175e+02,1.520109999999999957e+02,1.516115000000000066e+02,6.459797458333328279e+01
1.520109999999999957e+02,1.528100000000000023e+02,1.524105000000000132e+02,6.459797458333328279e+01
1.528100000000000023e+02,1.536090000000000089e+02,1.532094999999999914e+02,6.459797458333328279e+01
1.536090000000000089e+02,1.544079999999999870e+02,1.540084999999999980e+02,6.459797458333328279e+01
1.544079999999999870e+02,1.552069999999999936e+02,1.548075000000000045e+02,6.459797458333328279e+01
1.552069999999999936e+02,1.560060000000000286e+02,1.556065000000000111e+02,6.459797458333328279e+01
1.560060000000000286e+02,1.568050000000000068e+02,1.564055000000000177e+02,6.459797458333328279e+01
1.568050000000000068e+02,1.576040000000000134e+02,1.572044999999999959e+02,6.459797458333328279e+01
1.576040000000000134e+02,1.584029999999999916e+02,1.580035000000000025e+02,6.459797458333328279e+01
1.584029999999999916e+02,1.592019999999999982e+02,1.588025000000000091e+02,6.459797458333328279e+01
1.592019999999999982e+02,1.600010000000000048e+02,1.596014999999999873e+02,4.295919007105494813e+01
1.600010000000000048e+02,1.608000000000000114e+02,1.604005000000000223e+02,4.295919007105494813e+01
1.608000000000000114e+02,1.615990000000000180e+02,1.611995000000000005e+02,4.295919007105494813e+01
1.615990000000000180e+02,1.623980000000000246e+02,1.619985000000000355e+02,4.295919007105494813e+01
1.623980000000000246e+02,1.631970000000000027e+02,1.627975000000000136e+02,4.295919007105494813e+01
1.631970000000000027e+02,1.639960000000000093e+02,1.635964999999999918e+02,4.295919007105494813e+01
1.639960000000000093e+02,1.647949999999999875e+02,1.643954999999999984e+02,4.295919007105494813e+01
1.647949999999999875e+02,1.655940000000000225e+02,1.651945000000000050e+02,4.295919007105494813e+01
1.655940000000000225e+02,1.663930000000000291e+02,1.659935000000000400e+02,4.295919007105494813e+01
1.663930000000000291e+02,1.671920000000000073e+02,1.667925000000000182e+02,4.295919007105494813e+01
1.671920000000000073e+02,1.679909999999999854e+02,1.675914999999999964e+02,4.295919007105494813e+01
1.679909999999999854e+02,1.687899999999999920e+02,1.683904999999999745e+02,4.295919007105494813e+01
1.687899999999999920e+02,1.695889999999999702e+02,1.691894999999999811e+02,4.295919007105494813e+01
1.695889999999999702e+02,1.703880000000000052e+02,1.699884999999999877e+02,4.295919007105494813e+01
1.703880000000000052e+02,1.711870000000000118e+02,1.707875000000000227e+02,4.295919007105494813e+01
1.711870000000000118e+02,1.719859999999999900e+02,1.715865000000000009e+02,4.295919007105494813e+01
1.719859999999999900e+02,1.727849999999999966e+02,1.723854999999999791e+02,4.295919007105494813e+01
1.727849999999999966e+02,1.735840000000000032e+02,1.731845000000000141e+02,4.295919007105494813e+01
1.735840000000000032e+02,1.743829999999999814e+02,1.739834999999999923e+02,4.295919007105494813e+01
1.743829999999999814e+02,1.751820000000000164e+02,1.747824999999999989e+02,4.295919007105494813e+01
1.751820000000000164e+02,1.759809999999999945e+02,1.755815000000000055e+02,4.295919007105494813e+01
1.759809999999999945e+02,1.767800000000000011e+02,1.763804999999999836e+02,4.295919007105494813e+01
1.767800000000000011e+02,1.775790000000000077e+02,1.771795000000000186e+02,4.295919007105494813e+01
1.775790000000000077e+02,1.783779999999999859e+02,1.779784999999999968e+02,4.295919007105494813e+01
1.783779999999999859e+02,1.791769999999999925e+02,1.787774999999999750e+02,4.295919007105494813e+01
1.791769999999999925e+02,1.799760000000000275e+02,1.795765000000000100e+02,4.295919007105494813e+01
1.799760000000000275e+02,1.807750000000000057e+02,1.803755000000000166e+02,4.295919007105494813e+01
1.807750000000000057e+02,1.815740000000000123e+02,1.811745000000000232e+02,4.295919007105494813e+01
1.815740000000000123e+02,1.823729999999999905e+02,1.819735000000000014e+02,4.295919007105494813e+01
1.823729999999999905e+02,1.831719999999999970e+02,1.827724999999999795e+02,4.295919007105494813e+01
1.831719999999999970e+02,1.839710000000000036e+02,1.835715000000000146e+02,4.295919007105494813e+01
1.839710000000000036e+02,1.847700000000000102e+02,1.843704999999999927e+02,4.295919007105494813e+01
1.847700000000000102e+02,1.855690000000000168e+02,1.851695000000000277e+02,4.295919007105494813e+01
1.855690000000000168e+02,1.863680000000000234e+02,1.859685000000000059e+02,4.295919007105494813e+01
1.863680000000000234e+02,1.871670000000000016e+02,1.867675000000000125e+02,4.295919007105494813e+01
1.871670000000000016e+02,1.879660000000000082e+02,1.875665000000000191e+02,4.295919007105494813e+01
1.879660000000000082e+02,1.887649999999999864e+02,1.883654999999999973e+02,4.295919007105494813e+01
1.887649999999999864e+02,1.895640000000000214e+02,1.891645000000000039e+02,4.295919007105494813e+01
1.895640000000000214e+02,1.903630000000000280e+02,1.899635000000000105e+02,4.295919007105494813e+01
1.903630000000000280e+02,1.911620000000000061e+02,1.907625000000000171e+02,4.295919007105494813e+01
1.911620000000000061e+02,1.919610000000000127e+02,1.915615000000000236e+02,4.295919007105494813e+01
1.919610000000000127e+02,1.927599999999999909e+02,1.923605000000000018e+02,4.295919007105494813e+01
1.927599999999999909e+02,1.935589999999999691e+02,1.931594999999999800e+02,4.295919007105494813e+01
1.935589999999999691e+02,1.943580000000000041e+02,1.939584999999999866e+02,4.295919007105494813e+01
1.943580000000000041e+02,1.951570000000000107e+02,1.947574999999999932e+02,4.295919007105494813e+01
1.951570000000000107e+02,1.959559999999999889e+02,1.955564999999999998e+02,4.295919007105494813e+01
1.959559999999999889e+02,1.967549999999999955e+02,1.963555000000000064e+02,4.295919007105494813e+01
1.967549999999999955e+02,1.975540000000000020e+02,1.971544999999999845e+02,4.295919007105494813e+01
1.975540000000000020e+02,1.983529999999999802e+02,1.979534999999999911e+02,4.295919007105494813e+01
1.983529999999999802e+02,1.991520000000000152e+02,1.987524999999999977e+02,4.295919007105494813e+01
1.991520000000000152e+02,1.999509999999999934e+02,1.995515000000000043e+02,4.295919007105494813e+01
1.999509999999999934e+02,2.007500000000000000e+02,2.003505000000000109e+02,4.295919007105494813e+01
2.007500000000000000e+02,2.015490000000000066e+02,2.011494999999999891e+02,4.295919007105494813e+01
2.015490000000000066e+02,2.023479999999999848e+02,2.019484999999999957e+02,4.295919007105494813e+01
2.023479999999999848e+02,2.031470000000000198e+02,2.027475000000000023e+02,4.295919007105494813e+01
2.031470000000000198e+02,2.039459999999999980e+02,2.035465000000000089e+02,4.295919007105494813e+01
2.039459999999999980e+02,2.047450000000000045e+02,2.043455000000000155e+02,4.295919007105494813e+01
2.047450000000000045e+02,2.055440000000000111e+02,2.051444999999999936e+02,4.295919007105494813e+01
2.055440000000000111e+02,2.063429999999999893e+02,2.059435000000000002e+02,4.295919007105494813e+01
2.063429999999999893e+02,2.071419999999999959e+02,2.067425000000000068e+02,4.295919007105494813e+01
2.071419999999999959e+02,2.079410000000000309e+02,2.075415000000000134e+02,4.295919007105494813e+01
2.079410000000000309e+02,2.087400000000000091e+02,2.083405000000000200e+02,4.295919007105494813e+01
2.087400000000000091e+02,2.095390000000000157e+02,2.091394999999999982e+02,4.295919007105494813e+01
2.095390000000000157e+02,2.103380000000000223e+02,2.099385000000000332e+02,4.295919007105494813e+01
2.103380000000000223e+02,2.111370000000000005e+02,2.107375000000000114e+02,4.295919007105494813e+01
2.111370000000000005e+02,2.119360000000000070e+02,2.115364999999999895e+02,4.295919007105494813e+01
2.119360000000000070e+02,2.127350000000000136e+02,2.123355000000000246e+02,4.295919007105494813e+01
2.127350000000000136e+02,2.135340000000000202e+02,2.131345000000000027e+02,4.295919007105494813e+01
2.135340000000000202e+02,2.143330000000000268e+02,2.139335000000000377e+02,4.295919007105494813e+01
2.143330000000000268e+02,2.151320000000000050e+02,2.147325000000000159e+02,4.295919007105494813e+01
2.151320000000000050e+02,2.159310000000000116e+02,2.155314999999999941e+02,4.295919007105494813e+01
2.159310000000000116e+02,2.167299999999999898e+02,2.163305000000000007e+02,4.295919007105494813e+01
2.167299999999999898e+02,2.175290000000000248e+02,2.171295000000000073e+02,4.295919007105494813e+01
2.175290000000000248e+02,2.183280000000000314e+02,2.179285000000000423e+02,4.295919007105494813e+01
2.183280000000000314e+02,2.191270000000000095e+02,2.187275000000000205e+02,4.295919007105494813e+01
2.191270000000000095e+02,2.199260000000000161e+02,2.195264999999999986e+02,4.295919007105494813e+01
2.199260000000000161e+02,2.207250000000000227e+02,2.203255000000000337e+02,4.295919007105494813e+01
2.207250000000000227e+02,2.215240000000000009e+02,2.211245000000000118e+02,4.295919007105494813e+01
2.215240000000000009e+02,2.223230000000000359e+02,2.219235000000000184e+02,4.295919007105494813e+01
2.223230000000000359e+02,2.231220000000000425e+02,2.227225000000000250e+02,4.295919007105494813e+01
2.231220000000000425e+02,2.239210000000000207e+02,2.235215000000000316e+02,4.295919007105494813e+01
2.239210000000000207e+02,2.247200000000000273e+02,2.243205000000000382e+02,4.295919007105494813e+01
2.247200000000000273e+02,2.255190000000000055e+02,2.251195000000000164e+02,4.295919007105494813e+01
2.255190000000000055e+02,2.263180000000000121e+02,2.259184999999999945e+02,4.295919007105494813e+01
2.263180000000000121e+02,2.271170000000000471e+02,2.267175000000000296e+02,4.295919007105494813e+01
2.271170000000000471e+02,2.279160000000000252e+02,2.275165000000000362e+02,4.295919007105494813e+01
2.279160000000000252e+02,2.287150000000000318e+02,2.283155000000000427e+02,4.295919007105494813e+01
2.287150000000000318e+02,2.295140000000000100e+02,2.291145000000000209e+02,4.295919007105494813e+01
2.295140000000000100e+02,2.303130000000000166e+02,2.299134999999999991e+02,4.295919007105494813e+01
2.303130000000000166e+02,2.311120000000000232e+02,2.307125000000000341e+02,4.295919007105494813e+01
2.311120000000000232e+02,2.319110000000000014e+02,2.315115000000000123e+02,4.295919007105494813e+01
2.319110000000000014e+02,2.327099999999999795e+02,2.323104999999999905e+02,4.295919007105494813e+01
2.327099999999999795e+02,2.335089999999999861e+02,2.331094999999999686e+02,4.295919007105494813e+01
2.335089999999999861e+02,2.343079999999999927e+02,2.339085000000000036e+02,4.295919007105494813e+01
2.343079999999999927e+02,2.351069999999999709e+02,2.347074999999999818e+02,4.295919007105494813e+01
2.351069999999999709e+02,2.359059999999999775e+02,2.355064999999999600e+02,4.295919007105494813e+01
2.359059999999999775e+02,2.367050000000000125e+02,2.363054999999999950e+02,4.295919007105494813e+01
2.367050000000000125e+02,2.375039999999999907e+02,2.371045000000000016e+02,4.295919007105494813e+01
2.375039999999999907e+02,2.383029999999999973e+02,2.379035000000000082e+02,4.295919007105494813e+01
2.383029999999999973e+02,2.391019999999999754e+02,2.387024999999999864e+02,4.295919007105494813e+01
2.391019999999999754e+02,2.399009999999999820e+02,2.395014999999999645e+02,4.295919007105494813e+01
2.399009999999999820e+02,2.406999999999999886e+02,2.403004999999999995e+02,4.295919007105494813e+01
2.406999999999999886e+02,2.414989999999999952e+02,2.410994999999999777e+02,4.295919007105494813e+01
2.414989999999999952e+02,2.422980000000000018e+02,2.418985000000000127e+02,4.295919007105494813e+01
2.422980000000000018e+02,2.430970000000000084e+02,2.426974999999999909e+02,4.295919007105494813e+01
2.430970000000000084e+02,2.438959999999999866e+02,2.434964999999999975e+02,4.295919007105494813e+01
