"vmin","0.2–0.3 eV","0.3–0.4 eV","0.4–0.5 eV","0.5–0.6 eV","0.6–0.7 eV","0.7–0.8 eV","0.8–0.9 eV","0.9–1. eV","1.–1.1 eV"
18.990182870588182,1.4464104976016907e+20,1.8737214027653243e+18,1.5169586094732294e+17,2.722491131511371e+16,6.869807470009803e+15,2.1404751367541898e+15,7.714349053675044e+14,3.093069594181758e+14,1.3449045103958588e+14
19.232690746860836,1.532213359816245e+20,2.1933314814751834e+18,1.6987666393214896e+17,3.0371489949283436e+16,7.664447643415036e+15,2.3918358702577265e+15,8.641469363371285e+14,3.475664867918694e+14,1.5169397911969194e+14
19.4782954901018,1.6184749426428825e+20,2.5913626725708314e+18,1.902324702549855e+17,3.3867891826036724e+16,8.545782663093106e+15,2.6706056133221425e+15,9.670563283068881e+14,3.900949103787318e+14,1.7085276437161597e+14
19.72703664783081,1.705094574046299e+20,3.1096137393843553e+18,2.1315728111658886e+17,3.777178943378092e+16,9.52768651837956e+15,2.981123835876697e+15,1.0817742029361661e+15,4.375685998213244e+14,1.9227847024461834e+14
19.978954272596162,1.7918930618073222e+20,3.8031951025531827e+18,2.388928560166953e+17,4.2115271413948856e+16,1.0617623879522174e+16,3.3256929004772775e+15,1.2091511112580078e+15,4.9034465350452625e+14,2.161361850042013e+14
20.23408892842403,1.8784805950980755e+20,4.759241120951428e+18,2.679300519970693e+17,4.696677476467321e+16,1.1831821629763318e+16,3.709357318218247e+15,1.3510549917771838e+15,5.492066209368849e+14,2.4278707308404128e+14
20.492481697350122,1.9645425952044315e+20,6.034784187225679e+18,3.005572788529394e+17,5.236172409772172e+16,1.3178321451317414e+16,4.1345704956529525e+15,1.5083874682703008e+15,6.145322094885312e+14,2.7240568633444328e+14
20.75417418603475,2.0492617234976696e+20,7.70771616751826e+18,3.375048921354324e+17,5.839813140809105e+16,1.4680131682532646e+16,4.608454827660159e+15,1.6837803617115785e+15,6.874242460325049e+14,3.055001389549626e+14
21.019208532462404,2.1318557495217796e+20,9.805891259026299e+18,3.7916895764959014e+17,6.512096035403578e+16,1.6347229022259198e+16,5.134023017642061e+15,1.8783349622234308e+15,7.68342789971361e+14,3.422827601741522e+14
21.287627412726795,2.2116025553688347e+20,1.2372158719641545e+19,4.262499049161848e+17,7.261542217525275e+16,1.8199062768859464e+16,5.717224015570738e+15,2.0942374286027402e+15,8.58201978037134e+14,3.831746930576219e+14
21.55947404790267,2.287809605904677e+20,1.5459314432558797e+19,4.7974703556894304e+17,8.100125265805e+16,2.0262901727839336e+16,6.366391713389518e+15,2.334548702737552e+15,9.582811203523495e+14,4.2876503409381675e+14
21.83479221100524,2.3601563259435237e+20,1.9082874427594863e+19,5.4041248890287085e+17,9.035688158688298e+16,2.2555862994848516e+16,7.086660124409217e+15,2.601137760456918e+15,1.0693585019918904e+15,4.7941199900366894e+14
22.113626234038612,2.4282777729826442e+20,2.327305909633846e+19,6.093636570103711e+17,1.008015133370165e+17,2.5104297415355344e+16,7.885981595086e+15,2.8969074854100175e+15,1.1926438417983998e+15,5.3567207446479075e+14
22.39602101513415,2.491842087634196e+20,2.805445514632599e+19,6.879310507363428e+17,1.1246995466736571e+17,2.793766311867918e+16,8.773204103825676e+15,3.225079985947224e+15,1.3294781886161722e+15,5.981617719668941e+14
